,pnl,actual_loss,VaR_DN_full,VaR_DN_nodrift,mu_deltaV,sigma_deltaV,portfolio_value_linear,exception
2011-05-13,-4885.411241654845,4885.411241654845,19876.364328288128,20826.26932512339,949.9049968352629,8952.345243597807,1630436.313089836,0
2011-05-16,-5569.513638886436,5569.513638886436,19718.894741423977,20675.49425051177,956.5995090877916,8887.533322606074,1625550.9018481812,0
2011-05-17,-316.95243299967507,316.95243299967507,19542.66745122073,20521.25276015201,978.5853089312795,8821.23133394784,1619981.3882092945,0
2011-05-18,6947.127609192899,-6947.127609192899,19498.96381211249,20464.268419002834,965.3046068903415,8796.736140522537,1619664.435776295,0
2011-05-19,1017.3701443496641,-1017.3701443496641,19630.18555953673,20606.463308644434,976.277749107704,8857.859797576719,1626611.563385488,0
2011-05-20,8421.428398327616,-8421.428398327616,19601.12384210373,20596.585532210443,995.4616901067114,8853.613753146214,1627628.9335298375,0
2011-05-23,-5698.615111140276,5698.615111140276,19764.351216886836,20771.999145646012,1007.6479287591758,8929.016755161934,1636050.3619281652,0
2011-05-24,2266.7694612934397,-2266.7694612934397,19607.658847046547,20640.740928095664,1033.0820810491166,8872.594317651608,1630351.746817025,0
2011-05-25,2251.0192296139116,-2251.0192296139116,19667.005753469093,20690.774495627596,1023.7687421585042,8894.101663173851,1632618.5162783181,0
2011-05-26,1297.1011678105335,-1297.1011678105335,19685.99015625205,20710.078145333762,1024.0879890817134,8902.399497698761,1634869.535507932,0
2011-05-27,9090.821431107792,-9090.821431107792,19620.61649944096,20611.014376098206,990.3978766572479,8859.816111808377,1636166.6366757425,0
2011-05-30,3371.611237462416,-3371.611237462416,19785.08452864886,20799.317156611745,1014.232627962887,8940.759629592096,1645257.4581068505,0
2011-05-31,3839.5236364780285,-3839.5236364780285,19806.744133150525,20823.278678381794,1016.5345452312697,8951.059689199443,1648629.069344313,0
2011-06-01,-268.7228412775021,268.7228412775021,19773.685344223068,20822.154873439926,1048.4695292168567,8950.576612289748,1652468.5929807909,0
2011-06-02,-6095.094423247363,6095.094423247363,19731.922618182074,20751.722717034445,1019.8000988523709,8920.300763526364,1652199.8701395134,0
2011-06-03,4840.966852661375,-4840.966852661375,19553.745920204678,20597.524890454406,1043.7789702497273,8854.017544107335,1646104.7757162661,0
2011-06-06,1483.1564738568068,-1483.1564738568068,19605.742420105453,20660.640614243188,1054.8981941377367,8881.14836340271,1650945.7425689276,0
2011-06-07,-1292.123354806315,1292.123354806315,19607.545240485742,20670.917304772232,1063.3720642864912,8885.56588437785,1652428.8990427842,0
2011-06-08,-1144.2343232606179,1144.2343232606179,19569.677963702063,20641.771665198932,1072.0937014968688,8873.037388576113,1651136.775687978,0
2011-06-09,2500.9705811138665,-2500.9705811138665,19476.88366259195,20559.59991793656,1082.7162553446087,8837.715178953336,1649992.5413647173,0
2011-06-10,-10817.306729882812,10817.306729882812,19561.416518423383,20646.881082171778,1085.4645637483964,8875.233713996682,1652493.5119458314,0
2011-06-13,-11275.0206646816,11275.0206646816,19438.84608118717,20493.030621454247,1054.1845402670758,8809.0998126854,1641676.2052159484,0
2011-06-14,6712.711433783812,-6712.711433783812,19330.400344216097,20332.017142618595,1001.6167984024978,8739.886828405462,1630401.1845512667,0
2011-06-15,1580.5197542099886,-1580.5197542099886,19467.6945318925,20481.868670362186,1014.1741384696888,8804.301755087645,1637113.8959850506,0
2011-06-16,-4667.20322986556,4667.20322986556,19424.536717359526,20406.83965705699,982.3029396974629,8772.049909118077,1638694.4157392606,0
2011-06-17,5497.569204135299,-5497.569204135299,19398.071591920492,20369.841552714188,971.7699607936953,8756.145965965097,1634027.212509395,0
2011-06-20,3093.182346340061,-3093.182346340061,19495.958197519372,20484.677072860424,988.7188753410525,8805.508970280856,1639524.7817135304,0
2011-06-21,7657.377599627742,-7657.377599627742,19493.782355900268,20456.3125501401,962.5301942398311,8793.316244061001,1642617.9640598705,0
2011-06-22,382.55244542899254,-382.55244542899254,19612.4842509933,20588.36964080837,975.8853898150711,8850.082083831512,1650275.3416594982,0
2011-06-23,-12811.180867268078,12811.180867268078,19624.33409095889,20600.169196365357,975.835105406467,8855.154221016433,1650657.894104927,0
2011-06-24,-12490.455473237933,12490.455473237933,19426.174909846148,20363.68218336472,937.5072735185711,8753.498309774808,1637846.713237659,0
2011-06-27,-3448.417380813279,3448.417380813279,19261.232549851273,20155.17614217705,893.9435923257781,8663.870252202534,1625356.257764421,0
2011-06-28,5797.584022938585,-5797.584022938585,19237.962689499058,20119.704778229025,881.7420887299676,8648.622591118034,1621907.840383608,0
2011-06-29,5594.152731562647,-5594.152731562647,19249.077455756018,20175.03407865171,925.9566228956942,8672.4063515092,1627705.4244065466,0
2011-06-30,-1494.5275504217957,1494.5275504217957,19313.850969243544,20276.406872952026,962.5559037084834,8715.982291045806,1633299.577138109,0
2011-07-01,-1238.1059027818383,1238.1059027818383,19251.91291876614,20189.68658262637,937.7736638602341,8678.704852321638,1631805.0495876872,0
2011-07-04,893.4031716109799,-893.4031716109799,19140.072445119084,20032.558059304636,892.4856141855512,8611.161848510774,1630566.9436849053,0
2011-07-05,14949.237239127338,-14949.237239127338,19146.45306979155,20024.621974742226,878.1689049506753,8607.750456495432,1631460.3468565163,0
2011-07-06,4408.405575107174,-4408.405575107174,19433.85490979235,20341.867080690907,908.0121708985571,8744.120906284454,1646409.5840956438,0
2011-07-07,826.6479883648785,-826.6479883648785,19531.305789482845,20458.508294676845,927.202505193999,8794.26010312922,1650817.989670751,0
2011-07-08,7503.134795528986,-7503.134795528986,19560.0248531931,20498.9462589592,938.9214057661029,8811.642698713307,1651644.637659116,0
2011-07-11,294.13870417248563,-294.13870417248563,19602.16188693219,20577.8499097896,975.6880228574066,8845.560089878603,1659147.7724546448,0
2011-07-12,1460.2663609847177,-1460.2663609847177,19627.971722424696,20619.338230033347,991.3665076086513,8863.394189716684,1659441.9111588171,0
2011-07-13,6521.441210041796,-6521.441210041796,19698.798573748085,20701.637830977343,1002.839257229258,8898.77135830886,1660902.177519802,0
2011-07-14,3320.052300544732,-3320.052300544732,19833.119994679615,20846.872913028375,1013.7529183487618,8961.201867379183,1667423.6187298438,0
2011-07-15,4659.0392726417185,-4659.0392726417185,19872.15009256423,20868.085813944068,995.9357213798381,8970.320409430611,1670743.6710303884,0
2011-07-18,3132.565786088783,-3132.565786088783,19899.476301020728,20925.64516674189,1026.1688657211619,8995.062776399935,1675402.7103030302,0
2011-07-19,-3177.792848459296,3177.792848459296,19869.02132069739,20942.447815115505,1073.4264944181168,9002.28553468175,1678535.2760891193,0
2011-07-20,5721.564062218456,-5721.564062218456,19747.6472717516,20796.985915167934,1049.338643416332,8939.75752605039,1675357.4832406598,0
2011-07-21,-1513.8078752661604,1513.8078752661604,19879.76610419205,20927.665633371358,1047.8995291793083,8995.93129080056,1681079.047302878,0
2011-07-22,10750.759089286075,-10750.759089286075,19827.414101887738,20864.499916622684,1037.085814734945,8968.778981615194,1679565.2394276122,0
2011-07-25,2288.093784357401,-2288.093784357401,19959.630707096127,20996.507137746758,1036.8764306506328,9025.52338454698,1690315.9985168981,0
2011-07-26,2079.7534169768514,-2079.7534169768514,20009.416691304763,21073.122784491134,1063.7060931863712,9058.457258108758,1692604.0923012556,0
2011-07-27,-6507.330182981473,6507.330182981473,20039.737639962405,21100.100608056226,1060.3629680938207,9070.053900152767,1694683.8457182324,0
2011-07-28,-2333.428271469741,2333.428271469741,19967.392265239127,21008.866204899925,1041.4739396607986,9030.836032449331,1688176.5155352508,0
2011-07-29,6100.038591072102,-6100.038591072102,19967.650918923635,20993.359858550524,1025.7089396268896,9024.170500384058,1685843.087263781,0
2011-08-01,-1915.020103643284,1915.020103643284,20037.304318735565,21068.329263070147,1031.0249443345801,9056.396723020916,1691943.1258548533,0
2011-08-02,11875.787753143279,-11875.787753143279,19958.251205076016,20993.49687313624,1035.245668060222,9024.229397244344,1690028.10575121,0
2011-08-03,-188.4641628831837,188.4641628831837,20236.31483214111,21319.536547621738,1083.2217154806274,9164.3802655318,1701903.8935043532,0
2011-08-04,-8433.103800435318,8433.103800435318,20181.827241657207,21224.314387015318,1042.48714535811,9123.448227091212,1701715.42934147,0
2011-08-05,-5437.502760432451,5437.502760432451,20036.002326168124,21031.664348643244,995.6620224751207,9040.63600432702,1693282.3255410346,0
2011-08-08,18607.360490359097,-18607.360490359097,20129.97427837739,21112.967721384928,982.9934430075389,9075.58493593305,1687844.8227806024,0
2011-08-09,18151.232690606885,-18151.232690606885,20573.999170783205,21615.084618334222,1041.0854475510182,9291.42406410141,1706452.1832709613,0
2011-08-10,26044.216188667036,-26044.216188667036,20850.04719267188,21931.35236889723,1081.3051762253529,9427.374389541626,1724603.4159615682,0
2011-08-11,-17888.434389439975,17888.434389439975,21473.254567881202,22636.417867889264,1163.1633000080626,9730.452663801332,1750647.6321502354,0
2011-08-12,2809.1082158321246,-2809.1082158321246,21262.51597351862,22347.961669866614,1085.4456963479918,9606.457365745755,1732759.1977607952,0
2011-08-15,13717.027511432312,-13717.027511432312,21209.247341831757,22277.895627902086,1068.6482860703295,9576.338894322638,1735568.3059766274,0
2011-08-16,12853.873647505048,-12853.873647505048,21426.65015013455,22546.29083006095,1119.6406799264023,9691.710806302708,1749285.33348806,0
2011-08-17,4352.8915868346585,-4352.8915868346585,21653.45128682589,22792.45034690374,1138.9990600778528,9797.524523842389,1762139.2071355649,0
2011-08-18,6786.303553496156,-6786.303553496156,21688.747248018266,22814.495470964088,1125.7482229458226,9807.000803940624,1766492.0987223997,0
2011-08-19,4597.551005839252,-4597.551005839252,21922.572249607296,23083.056846442527,1160.4845968352308,9922.444146905471,1773278.4022758957,0
2011-08-22,22265.725312561954,-22265.725312561954,22061.948110182766,23259.383770881217,1197.4356606984522,9998.239743259,1777875.953281735,0
2011-08-23,-26103.932800078794,26103.932800078794,22578.812143022744,23855.825605453185,1277.0134624304424,10254.625231099199,1800141.6785942968,1
2011-08-24,-27234.102309324604,27234.102309324604,22133.359516578916,23287.2686325226,1153.9091159436812,10010.226283170998,1774037.745794218,1
2011-08-25,1183.3142991171344,-1183.3142991171344,21738.744908897555,22825.566730800932,1086.8218219033752,9811.759877147339,1746803.6434848933,0
2011-08-26,28181.019764425917,-28181.019764425917,21700.101880857525,22820.61793728396,1120.5160564264363,9809.632597056432,1747986.9577840106,0
2011-08-29,-9343.981235042003,9343.981235042003,22352.640307027013,23566.916788418606,1214.2764813915935,10130.43537099339,1776167.9775484365,0
2011-08-30,28458.643691755715,-28458.643691755715,22094.730662191516,23262.817212419148,1168.0865502276306,9999.715636686738,1766823.9963133945,0
2011-08-31,-8565.178584887839,8565.178584887839,22767.4015626723,24019.47119743956,1252.0696347672606,10324.969651128748,1795282.64000515,0
2011-09-01,-300.8497446080987,300.8497446080987,22652.797078908734,23854.553484954766,1201.75640604603,10254.078399512824,1786717.4614202622,0
2011-09-02,19634.28426292429,-19634.28426292429,22558.35267462166,23790.16506266222,1231.812388040562,10226.400500170666,1786416.6116756543,0
2011-09-05,-2168.865483975711,2168.865483975711,23116.802063160972,24408.97350915451,1292.1714459935379,10492.400462342028,1806050.8959385785,0
2011-09-06,-4944.360419043204,4944.360419043204,23086.660639591853,24338.933227862133,1252.2725882702782,10462.293064358286,1803882.030454603,0
2011-09-07,-23425.941072779657,23425.941072779657,22974.566763253628,24165.56121225462,1190.9944490009898,10387.767660164816,1798937.6700355595,1
2011-09-08,23104.432858518016,-23104.432858518016,22578.94081797071,23686.41215983478,1107.4713418640697,10181.801451169787,1775511.7289627802,0
2011-09-09,-13993.085206423031,13993.085206423031,23140.501852102545,24293.616983157157,1153.115131054611,10442.813499323904,1798616.1618212978,0
2011-09-12,-24798.42094077901,24798.42094077901,22998.480119758176,24136.51841050987,1138.038290751695,10375.283370059786,1784623.0766148749,1
2011-09-13,11249.082956105258,-11249.082956105258,22740.813408993094,23790.93237381825,1050.1189648251582,10226.730335258786,1759824.655674096,0
2011-09-14,-1903.7768623415755,1903.7768623415755,22969.02371944138,24036.994671904547,1067.970952463169,10332.502262506661,1771073.7386302012,0
2011-09-15,-10320.914312261373,10320.914312261373,22859.921886377622,23912.653466342723,1052.7315799650992,10279.053160182233,1769169.9617678598,0
2011-09-16,12553.304010822027,-12553.304010822027,22586.04191056786,23624.738926074406,1038.6970155065449,10155.29069822154,1758849.0474555981,0
2011-09-19,-15818.929232815415,15818.929232815415,22795.111243229574,23864.619150339484,1069.5079071099105,10258.405209572935,1771402.35146642,0
2011-09-20,9842.014621019624,-9842.014621019624,22561.057275473253,23562.175561079253,1001.1182856060012,10128.397314951875,1755583.4222336048,0
2011-09-21,-14658.472368666018,14658.472368666018,22782.115150506288,23830.49991416397,1048.3847636576834,10243.73877186762,1765425.4368546242,0
2011-09-22,-28341.868630293804,28341.868630293804,22598.136477394,23603.330094536606,1005.1936171426057,10146.087933761119,1750766.9644859587,1
2011-09-23,-47468.959053519924,47468.959053519924,22303.560353073393,23224.264580109455,920.7042270360614,9983.143466746082,1722425.0958556645,1
2011-09-26,-4714.616901169541,4714.616901169541,21873.553726385282,22675.766620985552,802.2128946002719,9747.367052889642,1674956.1368021448,0
2011-09-27,14044.01580365427,-14044.01580365427,21543.85757472296,22367.14722295812,823.2896482351623,9614.704435457725,1670241.5199009753,0
2011-09-28,-24669.961977509076,24669.961977509076,21914.712062319923,22776.27817566706,861.5661133471361,9790.572781406468,1684285.5357046295,1
2011-09-29,8055.757507067499,-8055.757507067499,21516.464716049195,22336.197358435675,819.7326423864794,9601.400378541815,1659615.5737271204,0
2011-09-30,-1293.0900878468228,1293.0900878468228,21637.8156605257,22440.096608141772,802.280947616073,9646.062335966792,1667671.3312341878,0
2011-10-03,5436.930407541834,-5436.930407541834,21618.56455059998,22434.48694623284,815.9223956328592,9643.650976096013,1666378.2411463412,0
2011-10-04,-15730.121424457027,15730.121424457027,21874.065926428855,22689.712475352066,815.6465489232103,9753.361794485312,1671815.171553883,0
2011-10-05,14353.484749421626,-14353.484749421626,21570.446206569763,22308.72794938665,738.281742816888,9589.592424385195,1656085.0501294257,0
2011-10-06,6932.996387422,-6932.996387422,21839.412014784448,22599.74710499663,760.3350902121803,9714.689431095752,1670438.5348788477,0
2011-10-07,-8050.004535940243,8050.004535940243,21982.003786229667,22751.96201929183,769.9582330621615,9780.120279161827,1677371.5312662695,0
2011-10-10,22895.447469862884,-22895.447469862884,21870.823127409945,22609.3054599716,738.4823325616567,9718.798169552985,1669321.5267303293,0
2011-10-11,1206.0465632754194,-1206.0465632754194,22435.827762236968,23207.655211420737,771.8274491837706,9976.003791345829,1692216.9742001921,0
