,VaR,VaR_nodrift,ES,ES_nodrift,actual_loss,exception,mu_deltaV,sigma_deltaV
2010-08-17,20866.89683187679,21003.819426301834,23926.408105690345,24063.330700115388,-6305.187155822163,0,136.92259442504408,9028.6666326556
2010-08-18,20826.193273160505,20985.59357589315,23883.04968722363,24042.449989956272,-3530.158829842813,0,159.40030273264307,9020.83209913116
2010-08-19,20814.821789511912,20984.77645492891,23871.559178042044,24041.51384345904,6887.656254315973,0,169.95466541699557,9020.480852882327
2010-08-20,20826.866569316375,20987.75653922247,23884.03805039453,24044.928020300627,1738.3460371654855,0,160.88996990609596,9021.761866924471
2010-08-23,20810.29006744993,20978.14028538925,23866.06080152977,24033.91101946909,5137.981979722441,0,167.85021793932034,9017.628240161026
2010-08-24,20822.788505939043,20975.736660157898,23878.20911710342,24031.157271322274,7181.838427920258,0,152.9481542188567,9016.595021845667
2010-08-25,20832.023686033455,20970.979264902988,23886.75131350182,24025.706892371352,-6796.845851912436,0,138.9555788695336,9014.550015891056
2010-08-26,20811.372682035842,20964.40634327085,23865.142868030005,24018.176529265013,4271.683748832402,0,153.0336612350067,9011.72459080933
2010-08-27,20773.281596494166,20942.832416662306,23823.909226825497,23993.460046993638,-12676.066060483308,0,169.55082016814055,9002.450858858369
2010-08-30,20767.650247433277,20943.182490282958,23818.328871070506,23993.861113920186,9266.728808585029,0,175.53224284968098,9002.601340918492
2010-08-31,20709.015747259247,20906.158027340825,23754.301220275665,23951.443500357243,1414.2550346656951,0,197.1422800815783,8986.68606730216
2010-09-01,20709.532137324026,20905.68835335894,23754.74919550534,23950.905411540254,-9545.71570413784,0,196.15621603491155,8986.484174031113
2010-09-02,20659.329871451126,20829.895540729813,23693.506605965285,23864.072275243972,-9485.517811727435,0,170.56566927868752,8953.90400256369
2010-09-03,20365.799739006354,20604.84729175903,23367.194928368972,23606.242481121648,-6689.995932386498,0,239.04755275267775,8857.165139265537
2010-09-07,20315.160966922587,20577.076019544158,23312.510867249675,23574.425919871246,6367.844949280872,0,261.9150526215723,8845.227426714133
2010-09-08,20313.28026179264,20576.921331103993,23310.60762950235,23574.248698813703,-453.1472912923928,0,263.6410693113557,8845.16093260038
2010-09-09,20306.052647876615,20539.342450455293,23297.906105976435,23531.195908555113,-3015.982403362372,0,233.28980257867946,8829.007337917472
2010-09-10,20310.913116716092,20540.700894894853,23302.96445197308,23532.75223015184,-11792.376364077376,0,229.78777817876093,8829.591276568573
2010-09-13,20307.13112284876,20539.98881656921,23299.078733558275,23531.936427278724,2086.47460629103,0,232.85769372045021,8829.285183772397
2010-09-14,20231.525929958225,20430.98251744332,23207.595190434222,23407.051777919318,-10821.013471907678,0,199.45658748509476,8782.42791863924
2010-09-15,20221.447608503535,20446.888857681708,23199.83385839449,23425.275107572663,-7279.577613335028,0,225.44124917817487,8789.265391407556
2010-09-16,20179.73417574476,20376.393313290973,23147.851726003544,23344.510863549756,-4718.374286455686,0,196.6591375462121,8758.96229479102
2010-09-17,20174.432779002094,20354.187820595675,23139.315776827203,23319.070818420783,70.73751836609313,0,179.75504159357956,8749.417078900016
2010-09-20,20124.58330386692,20327.478122356384,23085.575646320038,23288.470464809503,-3501.051086103802,0,202.89481848946647,8737.935692759389
2010-09-21,20107.050004597382,20327.513401427554,23068.04748595947,23288.51088278964,1095.7878692433003,0,220.4633968301702,8737.950857761822
2010-09-22,20106.572261807007,20331.051995312406,23068.08519074862,23292.56492425402,709.9885308457397,0,224.47973350539993,8739.471951801255
2010-09-23,20102.039490396022,20333.25068365761,23063.872690219956,23295.083883481544,-1691.7120975205676,0,231.21119326158782,8740.417076290047
2010-09-24,20034.64929028246,20292.265275206206,22990.512370259436,23248.12835518318,-9212.785029269708,0,257.61598492374515,8722.799157272539
2010-09-27,19972.260954288777,20259.005344109974,22923.279242369103,23210.0236321903,2419.630785810412,0,286.7443898211973,8708.50209900908
2010-09-28,19972.055577033403,20260.115890978665,22923.23563239024,23211.2959463355,-1244.2281479828134,0,288.0603139452608,8708.97947682565
2010-09-29,19784.56568272116,20123.785649348207,22715.887258876457,23055.107225503503,-5359.739905403161,0,339.2199666270476,8650.376787540985
2010-09-30,19776.047727854973,20122.62350033655,22707.200020132375,23053.775792613953,-418.46860801174273,0,346.5757724815779,8649.877228113684
2010-10-01,19718.488057258633,20087.152321200912,22644.47345725524,23013.13772119752,-6474.040814138859,0,368.66426394227767,8634.629646472325
2010-10-04,19710.695849835967,20088.19849404737,22636.83364009804,23014.336284309444,3611.4177919955846,0,377.5026442114018,8635.07935257954
2010-10-05,19640.17235472905,19978.602108165207,22550.345840053527,22888.775593489685,-16026.674350247904,0,338.42975343615933,8587.968433741853
2010-10-06,19034.08750176002,19474.785914341923,21870.87284306903,22311.571255650935,-1105.0565099771684,0,440.6984125819041,8371.398848665927
2010-10-07,18668.8612535553,19185.85229650641,21463.559218125374,21980.550261076485,5245.123199874738,0,516.9910429511121,8247.198327729377
2010-10-08,18443.631961880503,18892.930071604365,21195.661551178022,21644.959660901884,-8234.921447467057,0,449.29810972386434,8121.283270840982
2010-10-11,18423.95468706157,18890.137601830636,21175.57751259003,21641.760427359095,-4410.610639409155,0,466.1829147690646,8120.082904462037
2010-10-12,18203.366239378094,18722.152414989,20930.519583306836,21449.30575891774,748.621415569628,0,518.7861756109053,8047.873073457765
2010-10-13,18206.965144620983,18723.593438005573,20934.32839447567,21450.95668786026,-15687.678023171651,0,516.6282933845915,8048.492509197646
2010-10-14,18168.538649942122,18713.931580858887,20894.494510013727,21439.88744093049,-5884.153022395941,0,545.3929309167664,8044.339279470268
2010-10-15,18124.922565602155,18635.96808701568,20839.521910769596,21350.56743218312,-2633.1227491194686,0,511.0455214135268,8010.82602261252
2010-10-18,17994.136002605348,18539.226716009423,20694.643562406018,21239.734275810093,1876.7124827626303,0,545.0907134040758,7969.240938934463
2010-10-19,17625.985548234123,18237.18887755428,20282.496911289996,20893.700240610153,26505.037702680187,1,611.2033293201561,7839.407459674758
2010-10-20,17689.910971179204,18275.476706112615,20351.99951240189,20937.5652473353,-6451.416031395225,0,585.5657349334122,7855.86580151846
2010-10-21,17588.089835903254,18205.2733455769,20239.95223831475,20857.135747988395,-273.8236304619113,0,617.1835096736482,7825.688302564372
2010-10-22,17511.895679517867,18153.552614805074,20156.224206510105,20797.881141797312,-900.8437517229912,0,641.6569352872071,7803.45571587819
2010-10-25,17166.210369775556,17732.424015409357,19749.195401500307,20315.409047134108,-6893.5148116259925,0,566.2136456338003,7622.430081623317
2010-10-26,17165.45078915178,17733.918346486604,19748.653491895537,20317.12104923036,-5005.526265399796,0,568.4675573348244,7623.072432276855
2010-10-27,17170.537465650006,17735.19937941834,19753.926769440808,20318.588683209142,4119.797385792224,0,564.6619137683341,7623.623094946885
2010-10-28,17166.25721163472,17732.23356237121,19749.214501109094,20315.190851845586,-3242.926236998268,0,565.9763507364911,7622.34821379939
2010-10-29,17157.978449524428,17733.545318990848,19741.126815397092,20316.693684863512,-2944.208335113268,0,575.5668694664183,7622.912083302432
2010-11-01,16886.872029674367,17403.435683314277,19421.935133935887,19938.498787575798,-3031.8544394554438,0,516.5636536399098,7481.011708315446
2010-11-02,16715.814640456952,17275.609233032777,19232.25796620152,19792.052558777345,-1791.7408689379454,0,559.7945925758249,7426.064444534357
2010-11-03,16517.229421321143,17125.22828030923,19011.767577777864,19619.766436765953,-3118.992011467583,0,607.9988589880891,7361.421940117192
2010-11-04,16510.581786834613,17106.07391687132,19002.329832136234,19597.82196217294,-19078.524061381715,0,595.4921300367062,7353.188277537467
2010-11-05,16561.796962251035,17188.12123887932,19065.496391325996,19691.82066795428,-7819.506998598062,0,626.3242766282855,7388.457001928839
2010-11-08,16428.735914668272,17093.180509845442,18918.60584802497,19583.05044320214,-4476.892135303628,0,664.4445951771701,7347.645939192566
2010-11-09,16282.252420641604,16981.771313588284,18755.89398690768,19455.412879854357,9517.23768608935,0,699.5188929466804,7299.755768723933
2010-11-10,16179.28678191283,16800.788776888538,18626.5656138515,19248.06760882721,-1962.7189867772013,0,621.5019949757077,7221.958918683022
2010-11-11,16117.035165746478,16765.258938857074,18559.138560884458,19207.362333995054,-176.2482825411937,0,648.2237731105968,7206.686122026971
2010-11-12,16105.209172725583,16759.812768239914,18546.519254035054,19201.122849549385,18734.506073310204,1,654.6035955143311,7204.345040248991
2010-11-15,16219.256234628667,16831.511718672173,18671.010309133653,19283.265793177157,-4035.521875203645,0,612.2554840435058,7235.165430970571
2010-11-16,16098.372688478474,16736.037147454994,18536.219505399837,19173.883964376357,16690.317352895938,1,637.6644589765195,7194.124891727685
2010-11-17,16060.024629897602,16706.787462942335,18493.61080556579,19140.373638610523,2492.151567385101,0,646.7628330447327,7181.551671342613
2010-11-18,15820.111669279386,16397.11814795678,18208.59001283747,18785.596491514865,-12431.143160289032,0,577.0064786773928,7048.437738365915
2010-11-19,15638.417417679384,16175.907965217086,17994.673286161014,18532.163833698716,-2119.1831819927675,0,537.4905475377016,6953.34869978827
2010-11-22,15631.004907960709,16158.672135070421,17984.750127518117,18512.41735462783,-2334.818376197561,0,527.6672271097125,6945.9397347151635
2010-11-23,15628.069388577886,16152.232123063523,17980.876526877844,18505.039261363483,4549.319489582337,0,524.1627344856377,6943.171441942289
2010-11-24,15641.761300407252,16158.793126408284,17995.524144109804,18512.555970110836,-8320.575648482976,0,517.0318260010326,6945.99174384897
2010-11-26,15107.55090265321,15691.128096426257,17393.191544266814,17976.76873803986,12432.826212586622,0,583.5771937730453,6744.96203750084
2010-11-29,15061.599627045456,15602.270163085166,17334.29682045533,17874.96735649504,1760.4766822082263,0,540.6705360397104,6706.765715131071
2010-11-30,15065.312198379534,15598.824972925755,17337.507549818703,17871.020324364927,-2524.5454104948567,0,533.5127745462222,6705.284771460584
2010-12-01,15043.254431250723,15587.307501153424,17313.77209569316,17857.82516559586,-12721.470459156782,0,544.0530699027008,6700.333890338783
2010-12-02,15045.117389877109,15587.53495532008,17315.66818632154,17858.085751764513,-9463.059580668429,0,542.4175654429717,6700.431663405827
2010-12-03,14153.457719001957,14599.175843043093,16280.039659820011,16725.757783861147,-18287.245480897454,0,445.71812404113575,6275.577271117447
2010-12-06,13538.524157543943,14074.48181887618,15588.676795211968,16124.634456544205,-6437.105373331995,0,535.9576613322372,6050.033176864886
2010-12-07,13497.423591482275,14018.998581228387,15539.494289973154,16061.069279719266,3796.3550386355,0,521.5749897461124,6026.183245276013
2010-12-08,13575.73721986997,14066.505374086002,15624.727972536739,16115.49612675277,1901.093766451244,0,490.7681542160317,6046.6044356696475
2010-12-09,13601.074005132961,14072.265362285565,15650.903783715727,16122.09514086833,-1849.2686159890309,0,471.1913571526039,6049.080414547887
2010-12-10,13588.25975223497,14047.168144998024,15634.433756709506,16093.34214947256,-6396.582902867947,0,458.9083927630549,6038.292166767925
2010-12-13,13357.73605284338,13759.90910744037,15362.066607511264,15764.239662108253,-701.6235035620398,0,402.1730545969889,5914.81147810433
2010-12-14,13347.841007469367,13736.19460539934,15348.717200581632,15737.070798511604,-17700.277511292366,0,388.3535979299728,5904.617601983886
2010-12-15,13286.07009836612,13696.79258270192,15281.206814757172,15691.929299092972,7308.60321070956,0,410.72248433580046,5887.680314514072
2010-12-16,13224.549458308933,13648.440132858188,15212.64293830517,15636.533612854426,8450.878685045385,0,423.8906745492551,5866.895611425043
2010-12-17,13226.184981426084,13649.042711066628,15214.366235687785,15637.223965328329,6727.041218226604,0,422.8577296405431,5867.154634684274
2010-12-20,13197.222521415326,13638.161801244314,15183.81881317116,15624.758093000148,-5944.139452899547,0,440.93927982898794,5862.477385015929
2010-12-21,13197.372312071033,13630.075316470922,15182.79068990428,15615.493694304168,-2044.0342213428655,0,432.7030043998892,5859.001342217847
2010-12-22,13181.865347997906,13599.153101211423,15162.77945618964,15580.067209403158,1281.925856080397,0,417.2877532135169,5845.709170567789
2010-12-23,13187.650301083102,13598.582882914985,15168.481348700421,15579.413930532304,-1212.2484516476784,0,410.93258183188374,5845.464057486121
2010-12-27,13189.613266121763,13584.200120973572,15168.349255625355,15562.936110477163,1747.0318261600155,0,394.5868548518077,5839.281507532219
2010-12-28,13187.290603099678,13584.09058279836,15166.010636777562,15562.810616476245,-20831.097721833223,0,396.79997969868145,5839.234421635722
2010-12-29,13186.98941050237,13588.248834566952,15166.31515392795,15567.574577992531,8290.135364523729,0,401.2594240645809,5841.021880774999
2010-12-30,13111.273160702029,13538.095762551284,15083.293380968511,15510.115982817766,-717.7017049454157,0,426.8226018492542,5819.463165255573
2010-12-31,13112.05383883995,13537.998120654975,15084.059836146478,15510.004117961504,-4619.725184615792,0,425.94428181502485,5819.421193073596
2011-01-03,13016.263370172504,13479.418107288187,14979.736337953394,15442.891075069077,-5652.04281483298,0,463.1547371156829,5794.2400866619255
2011-01-04,13004.969790312094,13454.417382436994,14964.801039509175,15414.248631634075,14941.832584023978,1,449.44759212489896,5783.493316959006
2011-01-05,12962.612467342324,13421.712940397303,14917.679839689516,15376.780312744495,-7310.530407576097,0,459.1004730549792,5769.435040290829
2011-01-06,12832.184319365357,13317.481340870838,14772.06884580408,15257.365867309562,10047.396254685864,0,485.29702150548076,5724.630219528827
2011-01-07,12838.273593435713,13320.888636944586,14778.654442021341,15261.269485530214,11829.737961587456,0,482.61504350887213,5726.0948741111315
2011-01-10,12785.999229632976,13282.647741153389,14720.809736490784,15217.458248011197,368.94789828846297,0,496.64851152041217,5709.656706708088
2011-01-11,12787.6062161192,13282.781621942198,14722.436224657842,15217.61163048084,-9394.057535868673,0,495.1754058229975,5709.714256479687
2011-01-12,12771.179771508883,13253.236917797654,14701.706164901294,15183.763311190065,-8598.82608189055,0,482.05714628877183,5697.014219449874
