,pnl,actual_loss,VaR_HistSim,ES_HistSim,tail_scenarios,snapshot_date,current_portfolio_value,exception
2017-08-10,-595.7267013553064,595.7267013553064,20204.43772417563,21910.638034291333,5,2017-08-09,1821102.4620976418,0
2017-08-11,2392.27185540786,-2392.27185540786,19648.904828439,20835.590257365162,5,2017-08-10,1820506.7353962865,0
2017-08-14,650.2211148303468,-650.2211148303468,19671.09219428734,20953.06007317868,5,2017-08-11,1822899.0072516943,0
2017-08-15,-2824.9370722188614,2824.9370722188614,20188.419372763252,21643.62325692568,5,2017-08-14,1823549.2283665247,0
2017-08-16,1119.9450262649916,-1119.9450262649916,20040.955752200913,21496.58272127388,5,2017-08-15,1820724.2912943058,0
2017-08-17,-3713.287593557732,3713.287593557732,20241.99339566962,21759.972051918136,5,2017-08-16,1821844.2363205708,0
2017-08-18,-4375.9831334350165,4375.9831334350165,18767.106126114493,20449.508514097146,5,2017-08-17,1818130.948727013,0
2017-08-21,1471.623863457935,-1471.623863457935,18007.709519444732,20076.544002826653,5,2017-08-18,1813754.965593578,0
2017-08-22,4768.276655548019,-4768.276655548019,17662.529477806995,19989.1948226538,5,2017-08-21,1815226.589457036,0
2017-08-23,-3330.4913165376056,3330.4913165376056,18759.784963336075,20830.286443923273,5,2017-08-22,1819994.866112584,0
2017-08-24,-999.1461719984654,999.1461719984654,18270.91388031398,20503.934852651833,5,2017-08-23,1816664.3747960464,0
2017-08-25,788.5141278468072,-788.5141278468072,17747.805711323163,20135.093435439932,5,2017-08-24,1815665.228624048,0
2017-08-28,11559.87620206573,-11559.87620206573,17699.868306389777,20237.754799436174,5,2017-08-25,1816453.7427518948,0
2017-08-29,-2154.816757017281,2154.816757017281,17628.321525504813,20370.855111205066,5,2017-08-28,1828013.6189539605,0
2017-08-30,3225.754834789317,-3225.754834789317,17900.102038330864,20526.82473975965,5,2017-08-29,1825858.8021969432,0
2017-08-31,6017.147782581858,-6017.147782581858,18617.226212201174,21081.988373252003,5,2017-08-30,1829084.5570317325,0
2017-09-01,4160.541086325189,-4160.541086325189,19750.58241283032,22111.32412726488,5,2017-08-31,1835101.7048143144,0
2017-09-05,-2273.534661940299,2273.534661940299,19904.938119646627,22317.78043376142,5,2017-09-01,1839262.2459006396,0
2017-09-06,511.9162571472116,-511.9162571472116,18499.83242795593,21358.29194816472,5,2017-09-05,1836988.7112386993,0
2017-09-07,3030.443425450707,-3030.443425450707,19033.004141370067,21744.395364807686,5,2017-09-06,1837500.6274958465,0
2017-09-08,1221.4049519638065,-1221.4049519638065,18817.799395890208,21763.89591132477,5,2017-09-07,1840531.0709212972,0
2017-09-11,2228.8868510888424,-2228.8868510888424,18534.782946153544,21546.598580552636,5,2017-09-08,1841752.475873261,0
2017-09-12,4518.732647723053,-4518.732647723053,21391.330034477403,23553.63564926209,5,2017-09-11,1843981.3627243498,0
2017-09-13,-2275.5410111139063,2275.5410111139063,22190.716876646038,24479.84995650761,5,2017-09-12,1848500.095372073,0
2017-09-14,244.21116492315196,-244.21116492315196,22182.532032497227,24615.044197678704,5,2017-09-13,1846224.554360959,0
2017-09-15,-1021.31762769958,1021.31762769958,22356.153398857452,24661.921727019224,5,2017-09-14,1846468.7655258821,0
2017-09-18,-2434.799978317227,2434.799978317227,22525.365273965523,25205.709247390274,5,2017-09-15,1845447.4478981826,0
2017-09-19,2879.2306498158723,-2879.2306498158723,22658.801770451944,26076.625040097533,5,2017-09-18,1843012.6479198653,0
2017-09-20,-971.7898471478838,971.7898471478838,22893.264048523735,26843.788141890058,5,2017-09-19,1845891.8785696812,0
2017-09-21,-5563.191185591742,5563.191185591742,15766.180568715557,18213.512339435238,5,2017-09-20,1844920.0887225333,0
2017-09-22,3870.574496224057,-3870.574496224057,16511.33623528178,20832.54017914268,5,2017-09-21,1839356.8975369416,0
2017-09-25,2517.284179215785,-2517.284179215785,16569.641481343657,20897.82619046704,5,2017-09-22,1843227.4720331656,0
2017-09-26,-6428.235928101931,6428.235928101931,16682.529460264137,20833.367507701834,5,2017-09-25,1845744.7562123814,0
2017-09-27,-715.6398144820705,715.6398144820705,16540.1525396253,20736.53060229211,5,2017-09-26,1839316.5202842795,0
2017-09-28,515.6364474429283,-515.6364474429283,16493.27124379319,20999.49029800417,5,2017-09-27,1838600.8804697974,0
2017-09-29,1287.8711867891252,-1287.8711867891252,16525.261545237852,21129.969947695172,5,2017-09-28,1839116.5169172403,0
2017-10-02,217.81379968533292,-217.81379968533292,16545.573822857346,21483.850383057677,5,2017-09-29,1840404.3881040295,0
2017-10-03,50.68126354692504,-50.68126354692504,16555.907556450227,21935.422348209097,5,2017-10-02,1840622.2019037148,0
2017-10-04,2646.5516438535415,-2646.5516438535415,16603.154286151053,22192.48080372303,5,2017-10-03,1840672.8831672617,0
2017-10-05,3189.440398318926,-3189.440398318926,16903.752275496256,22421.079734399078,5,2017-10-04,1843319.4348111153,0
2017-10-06,2123.9339266137686,-2123.9339266137686,18678.374968472403,23470.636986449594,5,2017-10-05,1846508.8752094342,0
2017-10-09,4583.026716753608,-4583.026716753608,18240.731692028,23256.692942793576,5,2017-10-06,1848632.809136048,0
2017-10-10,1793.75708864443,-1793.75708864443,17619.478052571416,22974.76984775625,5,2017-10-09,1853215.8358528016,0
2017-10-11,4964.932430458721,-4964.932430458721,18518.154457708355,23535.78091491591,5,2017-10-10,1855009.592941446,0
2017-10-12,-1455.5251783607528,1455.5251783607528,19172.208670861786,23949.858667841974,5,2017-10-11,1859974.5253719047,0
2017-10-13,1365.146058637416,-1365.146058637416,18924.37619161443,23794.019713053527,5,2017-10-12,1858519.000193544,0
2017-10-16,-2054.533979510423,2054.533979510423,19569.521907002665,24227.561867303353,5,2017-10-13,1859884.1462521814,0
2017-10-17,-3871.737721986836,3871.737721986836,19977.30267653265,24407.820514000487,5,2017-10-16,1857829.612272671,0
2017-10-18,584.3109166084323,-584.3109166084323,20199.707691279007,24476.285450288233,5,2017-10-17,1853957.8745506841,0
2017-10-19,3497.5646764654666,-3497.5646764654666,20801.199601232773,24769.914288904936,5,2017-10-18,1854542.1854672926,0
2017-10-20,6207.670141147217,-6207.670141147217,21137.29726321483,25009.16756158746,5,2017-10-19,1858039.750143758,0
2017-10-23,-5539.455609972356,5539.455609972356,22481.556728318334,25864.54030011934,5,2017-10-20,1864247.4202849052,0
2017-10-24,1846.038351858966,-1846.038351858966,21591.816229423042,25225.58820904866,5,2017-10-23,1858707.9646749329,0
2017-10-25,-4094.322996779578,4094.322996779578,22383.442318391986,25614.323631631258,5,2017-10-24,1860554.0030267918,0
2017-10-26,-1169.595476757735,1169.595476757735,21376.985337204067,25053.78742905357,5,2017-10-25,1856459.6800300123,0
2017-10-27,5197.701185543789,-5197.701185543789,22265.563566165045,25463.443720588413,5,2017-10-26,1855290.0845532545,0
2017-10-30,-6688.583348441403,6688.583348441403,23865.03350399225,27433.078687598092,5,2017-10-27,1860487.7857387983,0
2017-10-31,1101.8771157569718,-1101.8771157569718,23878.20236026938,27205.29496978214,5,2017-10-30,1853799.202390357,0
2017-11-01,2814.2075558127835,-2814.2075558127835,24933.54671209748,28010.118140121085,5,2017-10-31,1854901.079506114,0
2017-11-02,-2962.172476378968,2962.172476378968,17749.311640768778,22648.26500950544,5,2017-11-01,1857715.2870619267,0
2017-11-03,-1024.298003499629,1024.298003499629,16428.828363718465,20851.66965325675,5,2017-11-02,1854753.1145855477,0
2017-11-06,3826.0047919075005,-3826.0047919075005,16409.251739737345,21126.683017552736,5,2017-11-03,1853728.816582048,0
2017-11-07,-2104.4987221101765,2104.4987221101765,16564.62448928668,21395.147083292344,5,2017-11-06,1857554.8213739556,0
2017-11-08,2109.0646177672315,-2109.0646177672315,16523.03324310109,21280.207054526265,5,2017-11-07,1855450.3226518454,0
2017-11-09,953.6016273559071,-953.6016273559071,16598.25305770943,21504.35410544807,5,2017-11-08,1857559.3872696126,0
2017-11-10,874.326513084583,-874.326513084583,16591.428002606845,21150.911440947464,5,2017-11-09,1858512.9888969685,0
2017-11-13,1549.2810851323884,-1549.2810851323884,16520.74018714507,21052.662393037648,5,2017-11-10,1859387.3154100531,0
2017-11-14,-1732.2397473272868,1732.2397473272868,16570.356083984487,21170.180705621002,5,2017-11-13,1860936.5964951855,0
2017-11-15,-2986.6686653136276,2986.6686653136276,16536.857030577725,20943.465730493142,5,2017-11-14,1859204.3567478582,0
2017-11-16,6444.681226548273,-6444.681226548273,16490.350758256624,20554.404413754215,5,2017-11-15,1856217.6880825446,0
2017-11-17,2617.0501275719143,-2617.0501275719143,16618.557643552078,21313.921046379954,5,2017-11-16,1862662.3693090929,0
2017-11-20,-6984.930828303797,6984.930828303797,16667.053417260526,21086.29979739934,5,2017-11-17,1865279.4194366648,0
2017-11-21,4137.66532541858,-4137.66532541858,16502.825044831727,21080.803406578954,5,2017-11-20,1858294.488608361,0
2017-11-22,2098.419543673517,-2098.419543673517,16666.20077124238,21955.14014681028,5,2017-11-21,1862432.1539337796,0
2017-11-24,3864.908902359195,-3864.908902359195,16769.169665819965,21943.84039860498,5,2017-11-22,1864530.573477453,0
2017-11-27,1832.2465652786195,-1832.2465652786195,16799.91721948865,22281.54519346226,5,2017-11-24,1868395.4823798123,0
2017-11-28,10291.954953408567,-10291.954953408567,16856.69075809396,22281.146919413888,5,2017-11-27,1870227.728945091,0
2017-11-29,-3953.4880286341067,3953.4880286341067,19514.155150150647,24194.51788407853,5,2017-11-28,1880519.6838984995,0
2017-11-30,7513.764438378159,-7513.764438378159,19233.96524348017,23974.041499192874,5,2017-11-29,1876566.1958698654,0
2017-12-01,-1961.1288093607873,1961.1288093607873,21557.512550395913,25305.261194629922,5,2017-11-30,1884079.9603082435,0
2017-12-04,-4326.626213334035,4326.626213334035,21259.720417920966,25165.536420482305,5,2017-12-01,1882118.8314988827,0
2017-12-05,-8484.265816890635,8484.265816890635,21135.859127796954,25050.67418616656,5,2017-12-04,1877792.2052855487,0
2017-12-06,-3903.140156808775,3903.140156808775,20591.883051054087,24628.607636502526,5,2017-12-05,1869307.939468658,0
2017-12-07,-2266.1118853571825,2266.1118853571825,20325.75322924927,24746.842721189,5,2017-12-06,1865404.7993118493,0
2017-12-08,5688.302115025464,-5688.302115025464,22079.21825501835,25622.38084093146,5,2017-12-07,1863138.687426492,0
2017-12-11,1684.6314097996801,-1684.6314097996801,23555.93570003286,27075.45645765299,5,2017-12-08,1868826.9895415176,0
2017-12-12,3306.1699105105363,-3306.1699105105363,24298.165492836386,27924.236649084884,5,2017-12-11,1870511.6209513173,0
2017-12-13,2053.237698975485,-2053.237698975485,23849.564100336283,26235.740530631225,5,2017-12-12,1873817.7908618278,0
2017-12-14,-4957.054127976298,4957.054127976298,23970.181472179713,26525.544017190765,5,2017-12-13,1875871.0285608033,0
2017-12-15,3398.800386398798,-3398.800386398798,15872.306304387283,19518.65253703962,5,2017-12-14,1870913.974432827,0
2017-12-18,9243.28957385826,-9243.28957385826,14242.401809210423,18481.25323103289,5,2017-12-15,1874312.7748192258,0
2017-12-19,3073.9619475672953,-3073.9619475672953,15532.903685238678,19275.284472565538,5,2017-12-18,1883556.064393084,0
2017-12-20,3114.721579154255,-3114.721579154255,14663.36953111412,18810.435988563208,5,2017-12-19,1886630.0263406513,0
2017-12-21,2167.258515449241,-2167.258515449241,14527.77489527734,18745.253998274962,5,2017-12-20,1889744.7479198056,0
2017-12-22,2596.9461292536,-2596.9461292536,14962.496565262089,19008.005184561527,5,2017-12-21,1891912.0064352548,0
2017-12-26,2754.965428747004,-2754.965428747004,14892.986019512638,19015.650401596213,5,2017-12-22,1894508.9525645084,0
2017-12-27,-426.52470522001386,426.52470522001386,14627.85263370513,18930.255126675173,5,2017-12-26,1897263.9179932554,0
2017-12-28,5150.384367511608,-5150.384367511608,14748.753539198777,19030.016609500442,5,2017-12-27,1896837.3932880354,0
2017-12-29,450.2679415452294,-450.2679415452294,15191.679347292753,19322.553016116006,5,2017-12-28,1901987.777655547,0
2018-01-02,16371.907027042238,-16371.907027042238,14375.760813614586,18934.759325953713,5,2017-12-29,1902438.0455970922,0
2018-01-03,2859.2182977392804,-2859.2182977392804,15995.115068243118,19942.703841471346,5,2018-01-02,1918809.9526241345,0
2018-01-04,7334.807364342967,-7334.807364342967,17228.92466234765,20893.91044196859,5,2018-01-03,1921669.1709218738,0
2018-01-05,7508.052425549831,-7508.052425549831,18654.929004204692,21804.04431707794,5,2018-01-04,1929003.9782862167,0
2018-01-08,2756.340092332568,-2756.340092332568,20724.33860215498,23183.987341870925,5,2018-01-05,1936512.0307117666,0
2018-01-09,1679.2572318932507,-1679.2572318932507,19191.777387866518,22987.21037249272,5,2018-01-08,1939268.3708040991,0
2018-01-10,-1501.4534810301848,1501.4534810301848,19748.942874372704,23242.778094814763,5,2018-01-09,1940947.6280359924,0
2018-01-11,9805.760331251426,-9805.760331251426,19733.70450559887,23213.259395339945,5,2018-01-10,1939446.1745549622,0
2018-01-12,16958.70574160875,-16958.70574160875,22301.39592647087,24491.20561824115,5,2018-01-11,1949251.9348862136,0
2018-01-16,1187.703282498289,-1187.703282498289,23938.35775879072,25414.128142093494,5,2018-01-12,1966210.6406278224,0
2018-01-17,7849.856042667059,-7849.856042667059,22563.70538410521,24753.811338073992,5,2018-01-16,1967398.3439103207,0
2018-01-18,-2109.3407529785763,2109.3407529785763,23904.40964780352,25784.216403453145,5,2018-01-17,1975248.1999529877,0
2018-01-19,9633.131603250047,-9633.131603250047,23870.409694734262,25696.126458091567,5,2018-01-18,1973138.8592000091,0
2018-01-22,12767.817155417753,-12767.817155417753,24041.188609602163,26386.368114597026,5,2018-01-19,1982771.9908032592,0
2018-01-23,4092.0570739712566,-4092.0570739712566,24150.362268048804,26876.48052501995,5,2018-01-22,1995539.807958677,0
2018-01-24,8834.557709369343,-8834.557709369343,24256.9139553688,27028.52316847667,5,2018-01-23,1999631.8650326482,0
2018-01-25,-2716.4292297014035,2716.4292297014035,24518.728829244385,27133.59882602184,5,2018-01-24,2008466.4227420175,0
2018-01-26,15859.266179342754,-15859.266179342754,24378.709544254933,27136.029789111206,5,2018-01-25,2005749.9935123161,0
2018-01-29,-8389.457076019607,8389.457076019607,23806.06553361402,26907.219106620458,5,2018-01-26,2021609.259691659,0
2018-01-30,-14485.544000252848,14485.544000252848,23612.669093968812,26743.12460016045,5,2018-01-29,2013219.8026156393,0
2018-01-31,-4194.258351742057,4194.258351742057,19960.636924661463,26070.46158797713,5,2018-01-30,1998734.2586153864,0
2018-02-01,3948.1753825261258,-3948.1753825261258,13561.981344707077,19473.259374939975,5,2018-01-31,1994540.0002636444,0
2018-02-02,-12026.3265880018,12026.3265880018,13604.050014109816,19422.94484605263,5,2018-02-01,1998488.1756461705,0
2018-02-05,-2559.002827630844,2559.002827630844,13654.485667591449,18404.810290153604,5,2018-02-02,1986461.8490581687,0
2018-02-06,-6774.756436261116,6774.756436261116,14314.988547034096,18734.594862756738,5,2018-02-05,1983902.8462305379,0
2018-02-07,-5203.985055973753,5203.985055973753,13980.410045148805,18546.52177020018,5,2018-02-06,1977128.0897942767,0
2018-02-08,-12129.223622486228,12129.223622486228,13826.171631212113,18075.78026041868,5,2018-02-07,1971924.104738303,0
2018-02-09,-1836.2363124813419,1836.2363124813419,13883.454383794684,17446.918425273896,5,2018-02-08,1959794.8811158168,0
2018-02-12,7753.64336764114,-7753.64336764114,13775.567547371844,17377.34958745162,5,2018-02-09,1957958.6448033354,0
2018-02-13,2568.249120121356,-2568.249120121356,13768.212700132746,17479.46238467004,5,2018-02-12,1965712.2881709766,0
2018-02-14,16039.845630353317,-16039.845630353317,13830.505816815421,17525.451146767613,5,2018-02-13,1968280.537291098,0
2018-02-15,7583.7830101426225,-7583.7830101426225,13876.905334053328,17504.664276082163,5,2018-02-14,1984320.3829214512,0
2018-02-16,-2807.242621356854,2807.242621356854,13939.244710011175,18049.51080265427,5,2018-02-15,1991904.1659315939,0
2018-02-20,-12330.472941547865,12330.472941547865,13922.654105660738,18031.176394487546,5,2018-02-16,1989096.923310237,0
2018-02-21,-3166.6322465653066,3166.6322465653066,13779.003824054962,17649.749937637895,5,2018-02-20,1976766.4503686891,0
2018-02-22,31.756991474656388,-31.756991474656388,13667.604168817867,17223.50627761013,5,2018-02-21,1973599.8181221238,0
2018-02-23,3216.9373730446678,-3216.9373730446678,13686.7032780156,17104.80995708504,5,2018-02-22,1973631.5751135985,0
2018-02-26,4404.906217865413,-4404.906217865413,13672.572540691588,17566.53164523458,5,2018-02-23,1976848.5124866432,0
2018-02-27,-8382.477343215374,8382.477343215374,14634.706672860775,18404.325024208847,5,2018-02-26,1981253.4187045086,0
2018-02-28,-8083.4003920252435,8083.4003920252435,13676.17191601824,17566.94334450336,5,2018-02-27,1972870.9413612932,0
2018-03-01,-9980.020462005166,9980.020462005166,13656.873473084299,17067.764607890138,5,2018-02-28,1964787.540969268,0
2018-03-02,7749.3729473128915,-7749.3729473128915,13609.087304511573,16614.462497795514,5,2018-03-01,1954807.5205072628,0
2018-03-05,4247.677258028649,-4247.677258028649,13575.466930768453,16446.77344836639,5,2018-03-02,1962556.8934545757,0
2018-03-06,7059.063210503431,-7059.063210503431,13644.163141719764,16750.017964415812,5,2018-03-05,1966804.5707126043,0
2018-03-07,-2045.8299180590548,2045.8299180590548,13786.80934419576,16840.17712735478,5,2018-03-06,1973863.6339231078,0
2018-03-08,-2348.11915779789,2348.11915779789,13657.547654927708,16534.30506384871,5,2018-03-07,1971817.8040050487,0
2018-03-09,6481.965461264597,-6481.965461264597,13631.515244409908,16467.668507792892,5,2018-03-08,1969469.6848472508,0
2018-03-12,-2513.045347539941,2513.045347539941,13898.449771184707,17502.531045920216,5,2018-03-09,1975951.6503085154,0
2018-03-13,-3224.8681158535182,3224.8681158535182,14055.868874647189,17330.77164596743,5,2018-03-12,1973438.6049609755,0
2018-03-14,-2732.0316937519237,2732.0316937519237,13652.864065600326,16350.551063654804,5,2018-03-13,1970213.736845122,0
2018-03-15,6321.323206675472,-6321.323206675472,5873.833022735082,9726.168658777466,5,2018-03-14,1967481.70515137,0
2018-03-16,-1300.2095999794547,1300.2095999794547,17481.14723900007,20439.5933025375,5,2018-03-15,1973803.0283580455,0
2018-03-19,-5322.600262138061,5322.600262138061,17399.90667902399,20474.417174976832,5,2018-03-16,1972502.818758066,0
2018-03-20,797.726700775791,-797.726700775791,13529.365437709726,18102.483586344635,5,2018-03-19,1967180.218495928,0
2018-03-21,6684.365859165089,-6684.365859165089,13443.120179843158,18107.171787429972,5,2018-03-20,1967977.9451967038,0
2018-03-22,-12263.927265630104,12263.927265630104,13648.937482298585,18023.32048401162,5,2018-03-21,1974662.3110558689,0
2018-03-23,-1976.8781362422742,1976.8781362422742,13005.70210030605,16870.173124030138,5,2018-03-22,1962398.3837902388,0
2018-03-26,13531.766471357783,-13531.766471357783,11579.352117069531,16147.614063206875,5,2018-03-23,1960421.5056539965,0
2018-03-27,-12303.044582345989,12303.044582345989,13340.138744752156,16985.680211948977,5,2018-03-26,1973953.2721253543,0
2018-03-28,-11613.914782230975,11613.914782230975,11776.06202385691,16167.490933013754,5,2018-03-27,1961650.2275430083,0
2018-03-29,-874.6343436855823,874.6343436855823,11607.063194191083,15910.165445264709,5,2018-03-28,1950036.3127607773,0
2018-04-02,163.5452280715108,-163.5452280715108,11849.865361016942,16022.462450378527,5,2018-03-29,1949161.6784170917,0
2018-04-03,1595.151582726976,-1595.151582726976,11536.574160405202,15695.910539248773,5,2018-04-02,1949325.2236451632,0
2018-04-04,3378.7717369738966,-3378.7717369738966,11670.125304305227,15725.028147361474,5,2018-04-03,1950920.3752278902,0
2018-04-05,1721.536766787758,-1721.536766787758,11931.420504576294,16001.004988538194,5,2018-04-04,1954299.146964864,0
2018-04-06,-9117.225409547566,9117.225409547566,12481.688833396183,16207.891507467906,5,2018-04-05,1956020.6837316519,0
2018-04-09,4945.675870812731,-4945.675870812731,11576.284450081177,15448.966779438499,5,2018-04-06,1946903.4583221043,0
2018-04-10,8587.655623358209,-8587.655623358209,11736.727009166265,15642.652413405198,5,2018-04-09,1951849.134192917,0
2018-04-11,2194.464130016044,-2194.464130016044,12206.06701390096,16172.652537063648,5,2018-04-10,1960436.7898162752,0
2018-04-12,-3050.7525292385835,3050.7525292385835,12058.897282816935,15899.894598653913,5,2018-04-11,1962631.2539462913,0
2018-04-13,316.38973084045574,-316.38973084045574,12169.883435601136,15909.404759133095,5,2018-04-12,1959580.5014170527,0
2018-04-16,3962.6017390629277,-3962.6017390629277,11974.602590714348,15577.386431010673,5,2018-04-13,1959896.8911478932,0
2018-04-17,4735.220950414194,-4735.220950414194,12288.716745330952,15873.539519338496,5,2018-04-16,1963859.492886956,0
2018-04-18,2877.509048258653,-2877.509048258653,12882.88578454568,16428.33401604579,5,2018-04-17,1968594.7138373703,0
2018-04-19,-975.4362380811945,975.4362380811945,12960.815112940269,16460.566091293887,5,2018-04-18,1971472.222885629,0
2018-04-20,-6672.037168388022,6672.037168388022,12476.65358634782,15885.064413105045,5,2018-04-19,1970496.7866475477,0
2018-04-23,-5556.9965630322695,5556.9965630322695,11821.833860218525,15144.125227316748,5,2018-04-20,1963824.7494791597,0
2018-04-24,-720.7678621178493,720.7678621178493,11526.820123623824,14782.909711391014,5,2018-04-23,1958267.7529161274,0
2018-04-25,-1093.058439739747,1093.058439739747,11046.044728854904,14300.041106531211,5,2018-04-24,1957546.9850540096,0
2018-04-26,-2783.219112979248,2783.219112979248,10922.548639575252,14157.493334494531,5,2018-04-25,1956453.9266142698,0
2018-04-27,5752.507771165343,-5752.507771165343,7818.226200242527,12102.112236477435,5,2018-04-26,1953670.7075012906,0
2018-04-30,-9326.377387649613,9326.377387649613,15182.64842366171,19053.618008172045,5,2018-04-27,1959423.215272456,0
2018-05-01,-3690.0092961378396,3690.0092961378396,14209.970432390459,18159.002181795797,5,2018-04-30,1950096.8378848063,0
2018-05-02,-6099.124040051131,6099.124040051131,14377.099002092145,18238.62083016066,5,2018-05-01,1946406.8285886685,0
2018-05-03,-1104.6797158035915,1104.6797158035915,13586.409815148916,17495.06024026531,5,2018-05-02,1940307.7045486174,0
2018-05-04,9439.967328788945,-9439.967328788945,13334.697287564166,17237.595079691753,5,2018-05-03,1939203.0248328138,0
2018-05-07,1221.5103880306706,-1221.5103880306706,14895.113479312044,18604.357586809947,5,2018-05-04,1948642.9921616027,0
2018-05-08,245.99066021922044,-245.99066021922044,15385.910766851157,19018.072018485887,5,2018-05-07,1949864.5025496334,0
2018-05-09,4615.920416724635,-4615.920416724635,15385.242561107036,18994.14937924072,5,2018-05-08,1950110.4932098526,0
2018-05-10,9415.275963451946,-9415.275963451946,17260.00242801709,20371.678942840732,5,2018-05-09,1954726.4136265772,0
2018-05-11,2684.5334692148026,-2684.5334692148026,18743.630031236447,22284.208248682553,5,2018-05-10,1964141.6895900292,0
2018-05-14,350.6361759365536,-350.6361759365536,19508.102141837124,23127.870161411352,5,2018-05-11,1966826.223059244,0
2018-05-15,-10644.451932093361,10644.451932093361,19746.455145514337,23254.48812483093,5,2018-05-14,1967176.8592351805,0
2018-05-16,-823.1957026787568,823.1957026787568,17972.384428704157,21443.59579934082,5,2018-05-15,1956532.4073030872,0
2018-05-17,563.8098653284833,-563.8098653284833,19076.7115517403,22594.384065065162,5,2018-05-16,1955709.2116004084,0
