,VaR_MC,actual_loss,exception
2018-07-05,12143.458958244015,-5679.086766763121,False
2018-07-06,12770.27170595135,-1616.9260266301544,False
2018-07-09,13323.018353154395,-10104.029616843172,False
2018-07-10,14735.734468336219,-1908.7912718948944,False
2018-07-11,15153.04732145473,12898.1631274251,False
2018-07-12,14463.602402084294,-6802.0064694983375,False
2018-07-13,16205.595834160287,3791.888865159896,False
2018-07-16,16349.279624973495,-27.710489431194446,False
2018-07-17,16173.971042410702,1996.47421004776,False
2018-07-18,16694.70207313819,-1943.986720906784,False
2018-07-19,18235.671413237644,8969.183406635602,False
2018-07-20,16752.168117662393,-4605.453904576838,False
2018-07-23,16375.926523975855,-4158.463031513916,False
2018-07-24,17606.06111799828,-13801.053636183517,False
2018-07-25,19533.820053620733,-8023.66780439211,False
2018-07-26,14164.074660046172,2686.797861277707,False
2018-07-27,13846.960326143842,7197.683424836459,False
2018-07-30,13267.012780435367,1845.0335536354369,False
2018-07-31,12676.092883123007,-2848.1817052428414,False
2018-08-01,13086.806245135755,3122.8729783149656,False
2018-08-02,13311.961620779779,2009.289067663487,False
2018-08-03,13607.357215524711,-1261.1337526771258,False
2018-08-06,14444.68841298924,1472.013976646504,False
2018-08-07,15021.804385313235,-6043.7245492872935,False
2018-08-08,15253.334333926821,-339.5435003553566,False
2018-08-09,15168.607652151706,3205.286650858675,False
2018-08-10,14901.307701813523,9645.76770823849,False
2018-08-13,13736.963661191992,11842.976498394864,False
2018-08-14,13310.737034373185,-4362.21526437527,False
2018-08-15,14190.806386498425,16757.454376107864,True
2018-08-16,13331.633849838867,-5198.339249861756,False
2018-08-17,14095.916493503773,-7595.320083435345,False
2018-08-20,14815.28082418944,-2496.719998687965,False
2018-08-21,15129.447381500984,-6786.293609748654,False
2018-08-22,15272.987764953663,243.22367003238924,False
2018-08-23,15574.536917899053,6590.245961799348,False
2018-08-24,15436.487783400331,-14169.089083356872,False
2018-08-27,17123.767138791078,-14636.578023825816,False
2018-08-28,18979.121040929735,1532.181246950233,False
2018-08-29,19338.334460904087,-9749.754783357012,False
2018-08-30,20897.653709555372,9159.7451513629,False
2018-08-31,20086.551331195147,1566.3021440699133,False
2018-09-04,21221.17611069394,2194.4654760920457,False
2018-09-05,22074.430857303323,-4256.603003462811,False
2018-09-06,20353.562667724862,387.7008847631382,False
2018-09-07,13994.49337306054,25.61210256047161,False
2018-09-10,13780.503401684373,1395.254642138393,False
2018-09-11,13568.248702274146,-3822.760959883743,False
2018-09-12,13910.39803498922,-3872.453671321357,False
2018-09-13,14746.59334137408,-2185.6134713066176,False
2018-09-14,14864.135035853164,1821.2068430743884,False
2018-09-17,15308.889157516072,1178.2709575290664,False
2018-09-18,13958.913137248252,-6352.453656217247,False
2018-09-19,14656.261749671423,-3511.615844879961,False
2018-09-20,15352.763480465845,-8072.93017859126,False
2018-09-21,16559.604378550976,2727.965707921305,False
2018-09-24,16539.91935598773,3218.1625874654023,False
2018-09-25,15925.958445181683,-1140.748567682558,False
2018-09-26,15576.63547116516,7221.289064930508,False
2018-09-27,15503.779340365161,3394.1708112965853,False
2018-09-28,15983.918833465186,178.69445812163983,False
2018-10-01,15712.920688547167,-3535.3006352179304,False
2018-10-02,16636.310050655746,-2301.641779996414,False
2018-10-03,16693.08283306245,-2436.035682719208,False
2018-10-04,17403.80355128121,4924.184969311729,False
2018-10-05,15076.207237244962,31.4026814735239,False
2018-10-08,14326.225686242307,5772.605808277379,False
2018-10-09,14535.819868204773,2892.837702752785,False
2018-10-10,14404.6538889115,11542.846035708231,False
2018-10-11,11248.727526752236,-2413.9890327454414,False
2018-10-12,10483.742620660254,-1754.0853484120016,False
2018-10-15,10682.529457076495,-2462.319474335067,False
2018-10-16,10530.3158538653,-4381.683691586008,False
2018-10-17,10800.43390400281,-12109.50439626453,False
2018-10-18,10091.759348808524,8904.429020128968,False
2018-10-19,12964.635110054809,-547.5916507625029,False
2018-10-22,12669.390979626542,3917.6210196250686,False
2018-10-23,12382.733175321877,1285.5419418091928,False
2018-10-24,12015.02301280159,13673.024903363545,True
2018-10-25,11038.98698450672,-6820.08973847935,False
2018-10-26,11620.411272309455,10973.9053654828,False
2018-10-29,10869.63567928417,4107.926366417214,False
2018-10-30,10874.922467710025,-4380.464691626346,False
2018-10-31,11423.916731058966,-444.5924609979402,False
2018-11-01,11800.4007831513,-9094.457225659626,False
2018-11-02,12621.168815293697,-2780.954537438518,False
2018-11-05,12250.916228491598,69.49792957989575,False
2018-11-06,12632.242797909694,-2906.697005426835,False
2018-11-07,12929.576064586307,-10589.14958113133,False
2018-11-08,15215.364114181653,1771.671443961049,False
2018-11-09,15345.480595114444,16768.249373686827,True
