,pnl,actual_loss,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,snapshot_date,current_portfolio_value,avg_vol_ratio,exception
2016-08-24,-10799.234467724338,10799.234467724338,22931.342752089957,25257.574674755848,5,2016-08-23,1700005.227242681,0.9923229196009253,0
2016-08-25,9985.263634871459,-9985.263634871459,9192.702968592057,11506.824630551831,5,2016-08-24,1689205.9927749566,0.9941406503536085,0
2016-08-26,659.4816834134981,-659.4816834134981,19285.528684509918,21558.78819164019,5,2016-08-25,1699191.256409828,0.9945528712238318,0
2016-08-29,-1983.770572985988,1983.770572985988,19171.57231147308,21424.2515606686,5,2016-08-26,1699850.7380932416,0.9943512410705289,0
2016-08-30,-7149.0780458040535,7149.0780458040535,18892.325413016602,21223.801714128676,5,2016-08-29,1697866.9675202556,0.9759160294877302,0
2016-08-31,-3058.8682530466467,3058.8682530466467,18750.20491287508,20934.355668126558,5,2016-08-30,1690717.8894744515,0.9638616660861355,0
2016-09-01,2112.965473954566,-2112.965473954566,18465.04330540076,20691.86915907818,5,2016-08-31,1687659.021221405,0.9640386910531324,0
2016-09-02,9518.339816475753,-9518.339816475753,18380.603426903486,20606.60222325637,5,2016-09-01,1689771.9866953595,0.9609589548330839,0
2016-09-06,7845.143650237704,-7845.143650237704,19082.365581122926,21191.20627424447,5,2016-09-02,1699290.3265118352,0.9644172526664526,0
2016-09-07,-1091.4968624811154,1091.4968624811154,19768.56060302141,21800.653040396654,5,2016-09-06,1707135.470162073,0.9603536776508808,0
2016-09-08,103.5725743654184,-103.5725743654184,19734.94264274533,21798.44828182566,5,2016-09-07,1706043.9732995918,0.9497664669385988,0
2016-09-09,-7675.8213268632535,7675.8213268632535,19470.13460409711,21587.90220605391,5,2016-09-08,1706147.5458739572,0.9552227013742356,0
2016-09-12,4335.153545435751,-4335.153545435751,17855.50935809943,20254.4675627653,5,2016-09-09,1698471.724547094,0.9908349467251837,0
2016-09-13,-5550.546429307666,5550.546429307666,18685.98264166154,20871.912909541374,5,2016-09-12,1702806.8780925297,0.9942046429999095,0
2016-09-14,-697.383594763698,697.383594763698,17706.608566781273,19999.952260208967,5,2016-09-13,1697256.331663222,1.000995564529961,0
2016-09-15,520.3834013107698,-520.3834013107698,17693.057304003276,19950.58432044708,5,2016-09-14,1696558.9480684584,0.9938511777639617,0
2016-09-16,-4684.520208982751,4684.520208982751,17861.087388946675,20044.64579155161,5,2016-09-15,1697079.3314697691,0.9904330045485503,0
2016-09-19,-1524.9906088667922,1524.9906088667922,17789.59278406971,19717.553258975364,5,2016-09-16,1692394.8112607864,0.9853034226911935,0
2016-09-20,648.4295828933828,-648.4295828933828,17582.176271210425,19647.938575419084,5,2016-09-19,1690869.8206519196,0.9708392789290753,0
2016-09-21,8969.113378269598,-8969.113378269598,15201.471916574985,16756.166947173235,5,2016-09-20,1691518.250234813,0.8349420515636856,0
2016-09-22,2865.0171883841977,-2865.0171883841977,15263.759331066161,16865.610233613617,5,2016-09-21,1700487.3636130826,0.7897825572420206,0
2016-09-23,-3222.3169094251934,3222.3169094251934,15799.948543720413,17308.75431416407,5,2016-09-22,1703352.3808014668,0.7741839427868488,0
2016-09-26,-4443.259720846778,4443.259720846778,14815.12208215706,16510.359427916632,5,2016-09-23,1700130.0638920416,0.7617848986106773,0
2016-09-27,-4710.994128737366,4710.994128737366,13955.848700078903,15883.81467204895,5,2016-09-26,1695686.8041711948,0.76482108226061,0
2016-09-28,10.525091670220718,-10.525091670220718,14333.609659996117,16055.922892370447,5,2016-09-27,1690975.8100424574,0.7629390075340812,0
2016-09-29,-5365.144944286672,5365.144944286672,14686.392310809344,16247.604014121835,5,2016-09-28,1690986.3351341276,0.749966475992275,0
2016-09-30,3335.141096501844,-3335.141096501844,13511.777100323932,15334.626271804422,5,2016-09-29,1685621.190189841,0.7510921900552426,0
2016-10-03,-966.5435742528643,966.5435742528643,14337.337646065978,16076.983072796977,5,2016-09-30,1688956.3312863428,0.7537116550306507,0
2016-10-04,-19930.633476058254,19930.633476058254,13649.295108390972,15558.050703051174,5,2016-10-03,1687989.78771209,0.7444411870907367,1
2016-10-05,1895.4036482418887,-1895.4036482418887,14942.18348480761,17202.01426439425,5,2016-10-04,1668059.1542360317,0.7639303651560736,0
2016-10-06,-3996.596360067604,3996.596360067604,14933.216853712453,17070.077243157895,5,2016-10-05,1669954.5578842736,0.748950187714251,0
2016-10-07,6991.54389186413,-6991.54389186413,3749.225467757089,6229.389687178331,5,2016-10-06,1665957.961524206,0.74572263110948,0
2016-10-10,4498.541033020476,-4498.541033020476,14091.850508694071,16621.51513215634,5,2016-10-07,1672949.50541607,0.743511646193983,0
2016-10-11,-5456.373540499713,5456.373540499713,14333.012055288767,16892.508621774985,5,2016-10-10,1677448.0464490906,0.7407822020397589,0
2016-10-12,2109.5367653956637,-2109.5367653956637,14179.450113876024,16445.49105391018,5,2016-10-11,1671991.6729085909,0.7500549269216042,0
2016-10-13,-3798.706910461653,3798.706910461653,14234.991471488262,16541.48908177344,5,2016-10-12,1674101.2096739865,0.7507833710747506,0
2016-10-14,517.0720695268828,-517.0720695268828,13927.086114893667,16237.38483717963,5,2016-10-13,1670302.502763525,0.7486897570639157,0
2016-10-17,-3993.3634901430923,3993.3634901430923,13385.78854959202,15873.535494265194,5,2016-10-14,1670819.5748330518,0.7457582848096767,0
2016-10-18,5350.442492057104,-5350.442492057104,13385.067607663106,15771.815662321449,5,2016-10-17,1666826.2113429087,0.748690380550929,0
2016-10-19,3931.045672574546,-3931.045672574546,13485.7764304569,16089.449229845544,5,2016-10-18,1672176.6538349658,0.7501485789273777,0
2016-10-20,-3984.731154530542,3984.731154530542,13756.517194182845,16298.379053840927,5,2016-10-19,1676107.6995075403,0.7518160183516615,0
2016-10-21,-2335.4004979792517,2335.4004979792517,13346.486423608614,15760.461127466755,5,2016-10-20,1672122.9683530098,0.7421534841763643,0
2016-10-24,1709.0642709154636,-1709.0642709154636,13452.686682419851,15772.543916044664,5,2016-10-21,1669787.5678550305,0.7405212010370602,0
2016-10-25,2360.7525378817227,-2360.7525378817227,13614.729667956708,15823.56566941021,5,2016-10-24,1671496.632125946,0.7333933120683639,0
2016-10-26,-2707.8835363534745,2707.8835363534745,13441.593988703331,15687.978774850397,5,2016-10-25,1673857.3846638277,0.7281727758968728,0
2016-10-27,4987.352427152218,-4987.352427152218,13132.112182918703,15394.68331381157,5,2016-10-26,1671149.5011274742,0.7247614698311026,0
2016-10-28,2345.357791314367,-2345.357791314367,12989.994639292825,15308.391544903256,5,2016-10-27,1676136.8535546265,0.7285441778251641,0
2016-10-31,2121.490859191632,-2121.490859191632,13082.454062808538,15230.318747364403,5,2016-10-28,1678482.2113459408,0.7249598866293804,0
2016-11-01,-33.94295377843082,33.94295377843082,12615.418155734194,14834.1216590913,5,2016-10-31,1680603.7022051325,0.7104271924415269,0
2016-11-02,3131.4984830387402,-3131.4984830387402,12856.64762487053,14755.736794024426,5,2016-11-01,1680569.759251354,0.713434419917775,0
2016-11-03,3956.8956021047197,-3956.8956021047197,12420.593294183956,14731.750938857022,5,2016-11-02,1683701.2577343928,0.7167581927899814,0
2016-11-04,-1650.0466258048546,1650.0466258048546,12251.02986279875,14748.309989842772,5,2016-11-03,1687658.1533364975,0.7167743387912276,0
2016-11-07,-2428.014630418038,2428.014630418038,11950.509933045134,14606.967700373567,5,2016-11-04,1686008.1067106926,0.7083891541749839,0
2016-11-08,1378.7259097937495,-1378.7259097937495,13525.526243006345,15748.495778503082,5,2016-11-07,1683580.0920802746,0.7308512077426806,0
2016-11-09,13200.983057085192,-13200.983057085192,13816.260613061022,16007.04837990105,5,2016-11-08,1684958.8179900683,0.7331295844663819,0
2016-11-10,-4500.35475650616,4500.35475650616,15685.261764831375,17404.897673455485,5,2016-11-09,1698159.8010471535,0.807161101585575,0
2016-11-11,-16275.871627304703,16275.871627304703,16327.424552993383,17945.588773223386,5,2016-11-10,1693659.4462906474,0.8172213298159194,0
2016-11-14,-1095.1685432614759,1095.1685432614759,16352.878668618854,18015.141858402967,5,2016-11-11,1677383.5746633427,0.8222752776643328,0
2016-11-15,8009.920318328543,-8009.920318328543,16600.186742737424,18199.76275048228,5,2016-11-14,1676288.4061200812,0.8269228355356514,0
2016-11-16,-4575.844468315132,4575.844468315132,18971.75847115647,20211.457309047644,5,2016-11-15,1684298.3264384097,0.8294454928940467,0
2016-11-17,5309.956902311416,-5309.956902311416,18995.334709737916,20212.23602167973,5,2016-11-16,1679722.4819700946,0.8298017619431338,0
2016-11-18,1342.9230626865756,-1342.9230626865756,8513.529184143757,10215.64001501482,5,2016-11-17,1685032.438872406,0.8313124306692213,0
2016-11-21,4463.742284646956,-4463.742284646956,15677.84941652161,17211.537632570184,5,2016-11-18,1686375.3619350926,0.8372743783859865,0
2016-11-22,519.8458465700969,-519.8458465700969,15867.81053641229,17736.806999054366,5,2016-11-21,1690839.1042197396,0.8378931554791033,0
2016-11-23,-7719.3749343967065,7719.3749343967065,15758.620514456183,17683.290915672853,5,2016-11-22,1691358.9500663097,0.8315243491701164,0
2016-11-25,-2746.802294896217,2746.802294896217,15965.807654017583,17851.032628639507,5,2016-11-23,1683639.575131913,0.8377375529988589,0
2016-11-28,2389.429993042955,-2389.429993042955,16283.081524262438,18266.014479966416,5,2016-11-25,1680892.7728370167,0.8395931939795419,0
2016-11-29,-2916.026028089458,2916.026028089458,15913.0863857714,18013.72530015628,5,2016-11-28,1683282.2028300597,0.8488636180349661,0
2016-11-30,-4495.4338796548545,4495.4338796548545,16083.264900145354,18036.06890456425,5,2016-11-29,1680366.1768019702,0.8434922083732128,0
2016-12-01,1575.9049084016588,-1575.9049084016588,15552.951154450187,17445.494050150643,5,2016-11-30,1675870.7429223154,0.8397786398878065,0
2016-12-02,1751.1444662055,-1751.1444662055,15158.749605471035,17123.11798826321,5,2016-12-01,1677446.647830717,0.8397562500019032,0
2016-12-05,-3703.362245423021,3703.362245423021,15314.458429887425,17314.104865013993,5,2016-12-02,1679197.7922969225,0.8456933286023132,0
2016-12-06,4928.342955827247,-4928.342955827247,15564.64278967958,17313.090005647064,5,2016-12-05,1675494.4300514995,0.8125306947215539,0
2016-12-07,7778.547835124657,-7778.547835124657,15764.161280989181,17614.424595380573,5,2016-12-06,1680422.7730073268,0.8186270988092814,0
2016-12-08,5456.053700036602,-5456.053700036602,17812.577146104304,19187.340888916886,5,2016-12-07,1688201.3208424514,0.8138475913092309,0
2016-12-09,218.83253502449952,-218.83253502449952,18261.76749127335,19456.885621391655,5,2016-12-08,1693657.374542488,0.8151953216052026,0
2016-12-12,1484.520657808287,-1484.520657808287,18977.434471622575,20444.702816969668,5,2016-12-09,1693876.2070775125,0.8240521159842267,0
2016-12-13,5238.445951215224,-5238.445951215224,19076.655583350454,20166.520096308366,5,2016-12-12,1695360.7277353208,0.8259271703569512,0
2016-12-14,-13310.092992360704,13310.092992360704,19201.474977654638,21080.330572384875,5,2016-12-13,1700599.173686536,0.8292915444606979,0
2016-12-15,-1981.0568166575395,1981.0568166575395,19207.445106385974,20376.312457845917,5,2016-12-14,1687289.0806941753,0.8406644275747746,0
2016-12-16,-147.57228434970602,147.57228434970602,18717.815234941663,20741.063165989006,5,2016-12-15,1685308.0238775178,0.83205090198395,0
2016-12-19,1513.4254368732218,-1513.4254368732218,18981.694753662683,20819.063995811437,5,2016-12-16,1685160.451593168,0.8301769714033811,0
2016-12-20,511.7941721964162,-511.7941721964162,19109.975344924722,21376.08621371649,5,2016-12-19,1686673.8770300413,0.8377317821533302,0
2016-12-21,-3828.8196828959044,3828.8196828959044,19145.7294482165,21715.11908092145,5,2016-12-20,1687185.6712022377,0.8264236697833698,0
2016-12-22,-2302.838957058033,2302.838957058033,19106.28563471511,21613.012080456363,5,2016-12-21,1683356.8515193418,0.8229772097579842,0
2016-12-23,3477.7600141710136,-3477.7600141710136,19108.390231624013,21586.687733710045,5,2016-12-22,1681054.0125622838,0.8233407939681242,0
2016-12-27,6818.916124490555,-6818.916124490555,19132.910710674943,21615.830635950762,5,2016-12-23,1684531.7725764548,0.8171690290106719,0
2016-12-28,-10114.085118048592,10114.085118048592,19264.4350123934,21785.516781460632,5,2016-12-27,1691350.6887009453,0.8171507468398564,0
2016-12-29,5002.607088468038,-5002.607088468038,19364.825219816994,21652.45361594199,5,2016-12-28,1681236.6035828968,0.8272933602180789,0
2016-12-30,-5743.378310097847,5743.378310097847,18740.63946047984,21490.63469488062,5,2016-12-29,1686239.2106713648,0.810998838567285,0
2017-01-03,8561.793503100285,-8561.793503100285,18993.084581380943,21796.020111170412,5,2016-12-30,1680495.832361267,0.8249365340496181,0
2017-01-04,4602.121644530678,-4602.121644530678,14391.256612029392,16214.51785344812,5,2017-01-03,1689057.6258643672,0.832344868093792,0
2017-01-05,3537.6418077733833,-3537.6418077733833,14541.343005094677,16220.396784494258,5,2017-01-04,1693659.747508898,0.832848118382287,0
2017-01-06,2405.4153606367763,-2405.4153606367763,15127.728840945987,16716.40795072522,5,2017-01-05,1697197.3893166713,0.8506359958777779,0
2017-01-09,-1148.6196715645492,1148.6196715645492,15086.364283946576,16772.951889514552,5,2017-01-06,1699602.804677308,0.8464615125342864,0
2017-01-10,2942.585074658273,-2942.585074658273,15269.881640681531,16771.119789751014,5,2017-01-09,1698454.1850057435,0.8519275216967683,0
2017-01-11,2616.61456523207,-2616.61456523207,15334.589555051643,16797.408842760742,5,2017-01-10,1701396.7700804018,0.8496302552765357,0
2017-01-12,-158.68682410148904,158.68682410148904,15390.635991289513,16931.309346521924,5,2017-01-11,1704013.3846456339,0.848123525517109,0
2017-01-13,5342.451224970166,-5342.451224970166,15342.323924801545,16820.108410923276,5,2017-01-12,1703854.6978215324,0.8465868583468955,0
2017-01-17,1505.152498725336,-1505.152498725336,15373.77694209828,16885.647472146527,5,2017-01-13,1709197.1490465025,0.843526367474161,0
2017-01-18,4030.3564072244335,-4030.3564072244335,15559.818963753758,17099.589426015737,5,2017-01-17,1710702.3015452279,0.8547533917826038,0
2017-01-19,-1162.058918592753,1162.058918592753,15384.939739172813,17245.637509376415,5,2017-01-18,1714732.6579524523,0.8669134153074948,0
2017-01-20,3842.962948770495,-3842.962948770495,15154.783046867698,17021.423234436195,5,2017-01-19,1713570.5990338596,0.8693910601256585,0
2017-01-23,-1040.5678935705218,1040.5678935705218,15545.58342294651,17262.59446564573,5,2017-01-20,1717413.56198263,0.8720559975293822,0
2017-01-24,5292.78048287495,-5292.78048287495,15530.992545998422,17209.05457259575,5,2017-01-23,1716372.9940890595,0.8799935813746824,0
2017-01-25,3572.8890529421624,-3572.8890529421624,15999.867115584668,17681.822647451285,5,2017-01-24,1721665.7745719345,0.8833965133935346,0
2017-01-26,-6861.908586112317,6861.908586112317,17115.629219987197,18679.658748108614,5,2017-01-25,1725238.6636248766,0.885189791122512,0
2017-01-27,-3042.0008876675274,3042.0008876675274,17096.862804224016,18609.75085686543,5,2017-01-26,1718376.7550387643,0.8859380165605814,0
2017-01-30,-809.813052469166,809.813052469166,17023.45656499453,18468.437405037275,5,2017-01-27,1715334.7541510968,0.8846338734806248,0
2017-01-31,4882.129216868896,-4882.129216868896,15971.340213917429,17667.141024031116,5,2017-01-30,1714524.9410986276,0.8859417484017343,0
2017-02-01,2000.736547532957,-2000.736547532957,16342.757107466226,17904.66950544268,5,2017-01-31,1719407.0703154965,0.8858013469814715,0
2017-02-02,2560.230424338719,-2560.230424338719,16258.93089812505,17904.640552112414,5,2017-02-01,1721407.8068630295,0.8816342826905891,0
2017-02-03,6418.225923538674,-6418.225923538674,16406.891675414518,18066.799322110786,5,2017-02-02,1723968.0372873682,0.8805184631208972,0
2017-02-06,2087.361859433586,-2087.361859433586,16908.36312826397,18111.486100326943,5,2017-02-03,1730386.2632109069,0.8542349495194159,0
2017-02-07,-3358.3955454702955,3358.3955454702955,16719.016350525897,18269.259868908906,5,2017-02-06,1732473.6250703405,0.8630288550857745,0
2017-02-08,-936.6440219022334,936.6440219022334,16200.94405465643,17890.981010088602,5,2017-02-07,1729115.2295248702,0.7968303340815517,0
2017-02-09,3313.2936207582243,-3313.2936207582243,16495.425143952714,18005.536451880493,5,2017-02-08,1728178.585502968,0.7899116108151761,0
2017-02-10,4707.450817821082,-4707.450817821082,17460.9782441766,18597.474988871392,5,2017-02-09,1731491.8791237262,0.7882344416391591,0
2017-02-13,1625.5903921555728,-1625.5903921555728,17976.307495646644,19110.55668584695,5,2017-02-10,1736199.3299415472,0.779448860062085,0
2017-02-14,6058.76531661558,-6058.76531661558,18039.164046579506,19759.361962535047,5,2017-02-13,1737824.9203337028,0.7759019083017998,0
2017-02-15,9890.114410669543,-9890.114410669543,18112.39586120518,20124.448647770194,5,2017-02-14,1743883.6856503184,0.7780720617441003,0
2017-02-16,-1907.3022475901525,1907.3022475901525,14975.834364198614,16805.392625678844,5,2017-02-15,1753773.800060988,0.7790998553782852,0
2017-02-17,-1642.7560655700509,1642.7560655700509,14143.06844687392,15884.310620102751,5,2017-02-16,1751866.4978133978,0.7769768629180397,0
2017-02-21,3449.6572852423415,-3449.6572852423415,14238.888469081605,15916.28533203439,5,2017-02-17,1750223.7417478277,0.7779677796774803,0
2017-02-22,-1502.5054158917628,1502.5054158917628,14623.00201320392,16238.689134249138,5,2017-02-21,1753673.39903307,0.7793994460945131,0
2017-02-23,2804.9575837445445,-2804.9575837445445,14110.341780352406,15657.19761835239,5,2017-02-22,1752170.8936171783,0.770311685887818,0
2017-02-24,217.9922712633852,-217.9922712633852,14243.416088870494,15796.535193319898,5,2017-02-23,1754975.8512009229,0.7712749680516651,0
2017-02-27,1063.4514993771445,-1063.4514993771445,14479.59470083355,15900.505045557395,5,2017-02-24,1755193.8434721862,0.7694539590072548,0
2017-02-28,-355.3892198493704,355.3892198493704,14497.601401349995,15963.939141985495,5,2017-02-27,1756257.2949715634,0.7739883247162384,0
2017-03-01,14534.440493196016,-14534.440493196016,14000.791403414914,15504.8664646992,5,2017-02-28,1755901.905751714,0.7630038121960679,0
2017-03-02,-11911.05206786259,11911.05206786259,15236.097026912728,16877.250091319067,5,2017-03-01,1770436.34624491,0.7731882669976134,0
2017-03-03,-905.280615478754,905.280615478754,15123.569491732167,16673.061739318957,5,2017-03-02,1758525.2941770474,0.7769904520265866,0
2017-03-06,-3776.2818345082924,3776.2818345082924,15323.409539824352,16782.76072085225,5,2017-03-03,1757620.0135615687,0.7680060420111837,0
2017-03-07,-5464.370131048141,5464.370131048141,15089.553790886188,16495.09981553592,5,2017-03-06,1753843.7317270604,0.7642200085142711,0
2017-03-08,-1790.8359553099144,1790.8359553099144,14622.7705633929,15930.748143180972,5,2017-03-07,1748379.3615960123,0.7589236325991848,0
2017-03-09,-837.8508473439142,837.8508473439142,14452.191847135546,15735.756962203606,5,2017-03-08,1746588.5256407023,0.7588899095877876,0
2017-03-10,2707.53052305826,-2707.53052305826,14247.117989618797,15520.613951136871,5,2017-03-09,1745750.6747933584,0.7438527054321279,0
2017-03-13,4787.344247293193,-4787.344247293193,14652.415003527887,15920.610271476768,5,2017-03-10,1748458.2053164167,0.7424048903416393,0
2017-03-14,-7537.143086368917,7537.143086368917,14749.978812315501,15999.12546004015,5,2017-03-13,1753245.5495637099,0.744333312590217,0
2017-03-15,10779.06026921887,-10779.06026921887,14064.980310763232,15281.090841372778,5,2017-03-14,1745708.406477341,0.7303743117863791,0
