,VaR_full,VaR_diagonal,ES_full,ES_diagonal,diversif_benefit,sigma_full,sigma_diagonal
2012-06-18,10105.846072375087,10722.137876366909,11631.248867055847,12337.312520824225,616.2918039918222,4501.488009399328,4766.406171841358
2012-06-19,10089.651965950537,10703.231990536617,11614.260675733065,12317.217540050357,613.5800245860792,4499.144652182266,4762.89713367176
2012-06-20,10094.094180026774,10718.494941532363,11617.327436642689,12332.681235328357,624.4007615055889,4495.08566792015,4763.489533254791
2012-06-21,10077.124940166537,10705.836593402018,11598.824835878531,12319.117470268478,628.7116532354812,4490.560695403286,4760.817633435266
2012-06-22,10118.92066198634,10716.584828229083,11645.74544058284,12330.468070691648,597.6641662427428,4505.684306645262,4762.59522392979
2012-06-25,10120.153948849022,10719.484686593869,11647.033955304198,12333.665917252922,599.3307377448473,4505.847284938262,4763.474591856817
2012-06-26,10096.05037474445,10658.21033344669,11620.645542728873,12264.692261949644,562.1599587022392,4499.104690119781,4740.753828228164
2012-06-27,10104.7994560588,10663.563733912966,11629.40109434758,12269.557502499649,558.7642778541667,4499.123784091284,4739.313260518814
2012-06-28,10101.499375557356,10648.18235646223,11626.4470068905,12252.7623017728,546.6829809048741,4500.144815091069,4735.141045450758
2012-06-29,10087.669148753896,10647.21105101022,11606.85410557958,12247.901410419045,559.5419022563237,4483.13907058355,4723.6628153339025
2012-07-02,10128.004915127025,10664.98122165727,11655.731896589428,12270.926599034026,536.976306530245,4508.346721711678,4739.170457285465
2012-07-03,10135.085210695961,10663.205526740474,11664.823662922443,12269.87237127854,528.120316044513,4514.282604061792,4741.29951840108
2012-07-05,10122.955532563412,10656.921858659447,11652.676481419898,12264.422756075282,533.9663260960351,4514.230951337386,4743.760821764091
2012-07-06,10138.457012584166,10675.876610397183,11666.843887234743,12282.546452774015,537.4195978130174,4510.2940770491705,4741.3083650711615
2012-07-09,10184.519119521932,10704.328676622692,11717.087967920561,12312.615334620956,519.8095571007598,4522.63514837022,4746.0796137922625
2012-07-10,10188.4445354458,10712.925088521164,11719.721418204048,12320.600179265368,524.4805530753638,4518.822537131394,4744.274869058152
2012-07-11,10146.869937654003,10680.332754384763,11673.427876357973,12284.597298198101,533.4628167307601,4504.896857860697,4734.210290595132
2012-07-12,10143.990074997902,10676.46560486412,11670.414684998466,12280.453007306878,532.4755298662185,4504.50340272754,4733.3924419843015
2012-07-13,10149.493400520389,10683.489803637816,11675.093147686317,12286.873880517978,533.9964031174277,4502.069219328602,4731.612018613338
2012-07-16,10120.432540854952,10661.131250230042,11645.063671532273,12264.522998845165,540.6987093750904,4499.210816600885,4731.634658025729
2012-07-17,10097.8687445601,10656.730520407667,11616.96438253,12257.232490673872,558.8617758475666,4482.875489213614,4723.106875965256
2012-07-18,10097.021890923672,10654.411912849417,11616.103202645323,12254.685174538867,557.3900219257448,4482.8332122262245,4722.431953302538
2012-07-19,10096.820560148693,10652.991385138987,11615.588476659968,12252.773657881738,556.1708249902931,4481.9083779551565,4720.983037079216
2012-07-20,10067.731676741621,10630.96085741096,11583.978239250622,12229.249928143048,563.2291806693393,4474.467822025751,4716.576574097734
2012-07-23,10070.297019206208,10634.086668721196,11586.646430877234,12232.560229040657,563.7896495149889,4474.771331545496,4717.121005816563
2012-07-24,10107.832089051017,10656.666939539478,11627.228821296416,12256.00943681219,548.8348504884616,4483.764023229409,4719.685252643452
2012-07-25,10112.536376389371,10663.751988381493,11631.390229114757,12262.898398615731,551.2156119921219,4482.161977095485,4719.106596661201
2012-07-26,10097.9348811153,10661.659500856242,11613.162666479888,12259.001962338447,563.7246197409422,4471.461394401642,4713.783115082977
2012-07-27,10108.268016658172,10660.632319646857,11626.406080441353,12259.230264461477,552.3643029886844,4480.049672495137,4717.488066448332
2012-07-30,10119.306195226327,10664.804592200371,11640.40937946426,12265.36753856611,545.4983969740442,4488.799790313219,4723.286817408836
2012-07-31,10117.826586506577,10661.935095047033,11638.976909392466,12262.342722629266,544.1085085404557,4488.938897216188,4722.828469198105
2012-08-01,10136.197198879345,10675.354740380231,11658.094786194579,12275.788452154713,539.1575415008865,4491.144086481791,4722.905444066019
2012-08-02,10148.276637870747,10685.318520686997,11670.504123307628,12285.77395417645,537.0418828162492,4492.117621107587,4722.969545193821
2012-08-03,10163.68385597606,10693.596849622156,11687.16495381793,12294.267469297865,529.9129936460959,4495.817051336232,4723.604563066214
2012-08-06,10120.301788164785,10658.737034399881,11640.918796883172,12257.784954784362,538.4352462350962,4487.3650785903,4718.8159515415755
2012-08-07,10098.602744433761,10620.11149083869,11619.726607916888,12217.200675515742,521.5087464049284,4488.860815096049,4713.035691185872
2012-08-08,10101.050862001264,10622.778344771546,11622.277727870232,12220.002393962097,521.7274827702822,4489.164776781728,4713.433678519131
2012-08-09,10103.177042435751,10623.674554122836,11624.01469375336,12220.33022561464,520.4975116870846,4488.016198424492,4711.756386852539
2012-08-10,10104.59872751995,10622.696322687505,11625.042594714878,12218.608627368898,518.0975951675555,4486.854135189322,4709.562699522663
2012-08-13,10107.640411076396,10628.20839458273,11627.746417897319,12224.14268682157,520.5679835063347,4485.857103829639,4709.627585155853
2012-08-14,10103.08099916413,10617.831546354386,11622.768394343351,12212.499832883212,514.750547190255,4484.621774189304,4705.891582086151
2012-08-15,10093.761624542376,10614.80923480761,11612.640748642314,12209.586508927054,521.0476102652337,4482.236553325401,4706.213206206717
2012-08-16,10082.847909920243,10607.864399818905,11600.935126191287,12202.427891055993,525.0164898986623,4479.89962067473,4705.582329506541
2012-08-17,10073.260092619055,10591.630864630699,11591.120936249306,12184.999937921266,518.3707720116436,4479.231591396335,4702.057583070245
2012-08-20,10073.17318291997,10588.915810530816,11591.143910782663,12182.011940661328,515.7426276108454,4479.5558615212385,4701.252123445731
2012-08-21,10070.02582055232,10583.878338388085,11587.905763253299,12176.60836142385,513.852517835765,4479.28795305909,4700.171735562009
2012-08-22,10069.954940569884,10574.821618885326,11587.959412196993,12166.36725284716,504.8666783154422,4479.655439908957,4696.676584488892
2012-08-23,10076.83802526591,10556.984168861523,11598.240412073976,12148.326813181482,480.14614359561347,4489.682741876257,4696.077558813761
2012-08-24,10076.92769866389,10557.7875633641,11598.299879846172,12149.203965900353,480.8598647002091,4489.593604592151,4696.29522048804
2012-08-27,10072.608204935137,10537.016112839487,11592.437523691768,12124.493186561209,464.4079079043495,4485.040592932914,4684.670198241116
2012-08-28,10076.323637364578,10544.56529291811,11594.903483648613,12131.351335178162,468.24165555353284,4481.353379710891,4682.630953361217
2012-08-29,10078.070031901236,10540.480060558908,11596.574048753762,12126.340812255145,462.4100286576722,4481.12960584743,4679.900406129535
2012-08-30,10079.29895742151,10536.581460739013,11597.824459810086,12121.716799454103,457.28250331750314,4481.193010007462,4677.759700836556
2012-08-31,10077.45746819774,10529.68707098104,11595.823828519999,12113.92723929915,452.2296027832999,4480.723379228089,4675.118038698249
2012-09-04,10084.956246799058,10520.166925095016,11607.387514989783,12105.992947816108,435.21067829595813,4492.718987268815,4679.797920369221
2012-09-05,10085.780056342894,10519.920863860483,11608.232608183218,12105.61232801784,434.14080751758956,4492.781795658704,4679.400835898587
2012-09-06,10091.73211036775,10527.958457118333,11613.363595645678,12113.132643784498,436.2263467505836,4490.358815119772,4677.874341760619
2012-09-07,10073.674167658046,10533.051437241264,11591.66417421781,12117.956413250042,459.37726958321764,4479.612753264203,4677.07989681109
2012-09-10,10086.381561207223,10533.472639579564,11607.675157611182,12119.89154328781,447.09107837234114,4489.361699656242,4681.547521631246
2012-09-11,10087.658706390976,10541.661748817945,11608.9324776083,12129.067655265471,454.00304242696984,4489.3031952138535,4684.460182478347
2012-09-12,10089.149473444328,10543.950909341927,11610.298073416288,12131.34794214572,454.80143589759973,4488.933812869665,4684.433996213962
2012-09-13,10086.721025819254,10545.845831055245,11606.577698348872,12132.580697935935,459.1248052359915,4485.1213143538735,4682.479933999394
2012-09-14,10119.102973055538,10547.840521760487,11645.41498773009,12136.604385650968,428.7375487049485,4504.171132122214,4688.467536580519
2012-09-17,10119.335318360203,10549.237082589378,11645.12022242574,12137.643420766293,429.90176422917466,4502.615620296493,4687.412472489729
2012-09-18,10121.298385493748,10551.541909462392,11647.059885545832,12139.974625894243,430.2435239686438,4502.546554679005,4687.490315141327
2012-09-19,10120.780338459845,10541.28089283159,11646.16036776433,12127.912933526643,420.50055437174524,4501.420828410359,4682.176492283338
2012-09-20,10123.539873661848,10543.529608102386,11648.086566398468,12129.253903889514,419.9897344405381,4498.96163888932,4679.497722562404
2012-09-21,10125.796968595796,10547.13705730128,11649.743276932382,12132.457667394134,421.34008870548314,4497.189894936042,4678.30643963132
2012-09-24,10129.474848391554,10549.474978420574,11653.35140945301,12134.530656800942,420.0001300290205,4496.984069613198,4677.524621916532
2012-09-25,10133.016045475853,10552.093463284413,11657.067535520287,12137.189664215115,419.0774178085594,4497.500287835767,4677.644204609756
2012-09-26,10145.309788891906,10566.03223798907,11669.492009603513,12151.498792279897,420.7224490971639,4497.886076122497,4678.7371232904225
2012-09-27,10156.534418725596,10569.322499608246,11681.320993129744,12154.237651654556,412.7880808826503,4499.669533521354,4677.10992646037
2012-09-28,10143.512982245886,10559.456471629019,11665.563377949737,12142.095076039495,415.94348938313306,4491.59502647711,4670.391798028152
2012-10-01,10141.995365663195,10568.794306106498,11661.711473869147,12150.679877086575,426.79894044330285,4484.706506789767,4668.1695843483085
2012-10-02,10139.10965202006,10563.712836296425,11658.67495039959,12145.127753682104,424.6031842763641,4484.261464583407,4666.780678074395
2012-10-03,10137.62776942401,10567.038361883479,11656.179398424989,12148.13987869579,429.4105924594678,4481.270110057927,4665.855827977056
2012-10-04,10137.562683967522,10567.254771603653,11656.018036062158,12148.3010153694,429.69208763613096,4480.985995369667,4665.6927163338705
2012-10-05,10126.935136078075,10558.240617708632,11645.294399579348,12139.425787142703,431.30548163055755,4480.702436396022,4666.102688199887
2012-10-08,10121.575381662298,10567.264384174327,11637.028735425742,12147.638812534933,445.6890025120283,4472.127050349226,4663.710178343696
2012-10-09,10123.492470885554,10566.9865089158,11639.031888596595,12147.12727277646,443.49403803024506,4472.381026433125,4663.020630672495
2012-10-10,10148.281227761701,10576.574010384997,11666.095572563438,12156.775417764886,428.29278262329535,4479.094372610751,4663.199590666275
2012-10-11,10165.004393726911,10587.531096762503,11683.761779842258,12167.835632240878,422.5267030355917,4481.8773025885885,4663.503923331972
2012-10-12,10077.096038377962,10525.44646229238,11586.518336010791,12100.17750919333,448.35042391441857,4454.329307385438,4647.056469525483
2012-10-15,10082.396675073396,10522.120384575428,11591.941544232357,12095.7173967889,439.72370950203185,4454.691017916649,4643.709915050996
2012-10-16,10082.018134951437,10511.015054058551,11591.550780135993,12083.037329524157,428.9969191071141,4454.654944772953,4639.062841757832
2012-10-17,10080.732012308712,10509.051118545774,11591.008329396436,12081.718332628216,428.31910623706244,4456.849532436428,4640.966065916468
2012-10-18,10080.11901056252,10514.029975445714,11590.043234475945,12087.159631759163,433.91096488319454,4455.81049985577,4642.330740325866
2012-10-19,10082.413287136058,10514.828637827415,11592.510351572828,12087.913276740928,432.41535069135716,4456.320555000605,4642.197893259675
2012-10-22,10084.986248389865,10522.986060610514,11595.376862279747,12097.177706884973,437.9998122206489,4457.186824125035,4645.464689661907
2012-10-23,10088.84494570736,10525.56326546216,11598.573080186312,12098.905764340832,436.7183197548002,4455.231836802884,4642.958842135162
2012-10-24,10111.424290718933,10552.17087525786,11621.953623580737,12126.90134777539,440.746584538927,4457.596186026669,4647.054774510839
2012-10-25,10131.015443530136,10558.952155251778,11642.693151830324,12132.965059233165,427.9367117216425,4460.985060286114,4644.937218300351
2012-10-26,10131.136410764253,10560.508855499193,11642.442859564237,12134.35963534053,429.37244473493956,4459.889467571596,4644.458787373765
2012-10-31,10132.095925697071,10559.865162938877,11643.100259815928,12133.180297649224,427.76923724180597,4458.997922322504,4642.878090037393
2012-11-01,10020.716970317146,10540.013632578723,11511.620212613621,12106.559973894298,519.2966622615768,4399.679279318955,4622.903272624636
2012-11-02,10021.323424696397,10543.90579347671,11511.938748274664,12110.64282693682,522.5823687803131,4398.829626583154,4623.4660081887105
2012-11-05,10067.682574927314,10568.668754356002,11562.9830875735,12136.945178329415,500.98617942868805,4412.655694350012,4628.008774179161
2012-11-06,9970.91214386829,10529.838334200756,11455.427173279097,12095.769078812886,558.9261903324659,4380.8275610668215,4621.086636921034
2012-11-07,9974.652212519291,10532.73281997546,11460.228283767225,12099.601435000966,558.0806074561679,4383.958712474147,4623.85430748969
2012-11-08,9986.573744887144,10556.792463103608,11473.053759744575,12126.333113815586,570.2187182164635,4386.626264502709,4631.739527475714
2012-11-09,9830.48187470679,10497.020823843917,11298.472913196774,12062.102938386824,666.5389491371279,4332.064999953867,4618.582316033237
