,VaR_MC_COPULA,actual_loss,exception
2013-10-18,31784.108927267866,-2156.049827603173,0
2013-10-21,33009.09640017323,-3256.8130292277942,0
2013-10-22,35979.27917202829,-8556.357977022355,0
2013-10-23,34094.628932286905,5487.66679060775,0
2013-10-24,35506.39905948616,-8093.133247918335,0
2013-10-25,32974.1389385006,-5983.377996616326,0
2013-10-28,35409.25585328268,-1827.607582947783,0
2013-10-29,36114.99909923799,1515.415829356375,0
2013-10-30,34200.9336076349,3895.6063767534015,0
2013-10-31,36299.4380172907,9523.770501774909,0
2013-11-01,35510.34440439391,899.5986436517887,0
2013-11-04,34537.5231947351,1752.8981091607598,0
2013-11-05,33937.36314625733,-957.2071817159313,0
2013-11-06,34532.05591168515,-4127.035051177459,0
2013-11-07,34620.157855628786,13387.953112618376,0
2013-11-08,36413.25736270646,-3874.2894580541742,0
2013-11-11,39251.09919598821,3549.405479675527,0
2013-11-12,35610.577863293045,4490.981000673737,0
2013-11-13,37399.965436420025,-4692.200111627275,0
2013-11-14,28716.942399183506,-7565.846168228545,0
2013-11-15,29035.248869399606,-3762.447936163825,0
2013-11-18,29714.476083824044,10553.64897613268,0
2013-11-19,26686.152410757375,-1149.3372642097584,0
2013-11-20,30575.85774447071,8535.28621264556,0
2013-11-21,27694.459843130855,-1389.1147760178724,0
2013-11-22,30598.19022727779,-1819.464810324373,0
2013-11-25,29690.511984074445,-2908.599541827947,0
2013-11-26,33244.40794570852,5144.558933495663,0
2013-11-27,33107.213728393974,1569.044963267187,0
2013-11-29,29929.029673168145,-7210.139566876232,0
2013-12-02,31143.963089981888,12418.125620121298,0
2013-12-03,28929.603151493968,1885.54154723148,0
2013-12-04,29631.26413622162,-12855.682090129283,0
2013-12-05,27124.249028902097,7040.012593838328,0
2013-12-06,28813.778986165424,-6602.261374266604,0
2013-12-09,29677.722364662433,-5698.535804032917,0
2013-12-10,27573.509518048602,-6377.734061783183,0
2013-12-11,27520.747922506383,4836.014126773718,0
2013-12-12,26140.577884831855,11497.434388807074,0
2013-12-13,26648.44756789076,-3974.5472906793584,0
2013-12-16,26852.052589287403,-4021.811025601166,0
2013-12-17,26873.180640208342,7945.493920313493,0
2013-12-18,28392.75428825997,-2406.678423115444,0
2013-12-19,30542.13016642696,12828.025863767887,0
2013-12-20,31074.270830391823,-3825.9700038361216,0
2013-12-23,32389.270361921,-3915.3559874259145,0
2013-12-24,33250.57366726121,-6436.706089037314,0
2013-12-26,35453.56531303073,-5951.985829658545,0
2013-12-27,35266.336410197495,-3630.0178611997208,0
2013-12-30,22308.807689521032,8523.104886455008,0
2013-12-31,22150.884184028302,-9957.074627227468,0
2014-01-02,21701.09794581011,-1356.84441584149,0
2014-01-03,22775.52816715216,-4045.5793763004176,0
2014-01-06,21836.107004311718,4056.443822672991,0
2014-01-07,23791.98025193595,247.9293965402535,0
2014-01-08,21623.905830762484,1364.581804025167,0
2014-01-09,21880.48740717109,1507.7257666336511,0
2014-01-10,23578.870485451822,-6529.4603317317005,0
2014-01-13,21707.39455090197,-1147.9508731331143,0
2014-01-14,21379.689589653164,-853.537175654973,0
2014-01-15,24113.046174567477,-2935.062327159102,0
2014-01-16,22277.672068837746,3896.904794557676,0
2014-01-17,22672.520712155103,-2487.67268560507,0
2014-01-21,23169.074726047293,3257.079464483242,0
2014-01-22,23500.388024044747,1403.3499085428211,0
2014-01-23,21998.342719649852,-3841.1391104722406,0
2014-01-24,22527.348345162503,2723.8353333729,0
2014-01-27,21937.588527434535,7328.6341652541905,0
2014-01-28,21136.471487824525,-180.25398988880124,0
2014-01-29,21314.318728859907,959.5664345648856,0
2014-01-30,21110.143991607063,7113.696984067916,0
2014-01-31,20401.709123922406,5110.494728030333,0
2014-02-03,19879.80623420511,4263.92110432758,0
2014-02-04,20679.61686473864,-1186.615729737278,0
2014-02-05,19365.328302293045,-4839.66374786635,0
2014-02-06,21014.94534535623,-4197.901974273758,0
2014-02-07,19467.73253268168,-7610.926446753965,0
2014-02-10,20656.763764655956,-3741.6322451533088,0
2014-02-11,21154.68380553924,-13692.342856645511,0
2014-02-12,23103.858061118524,-3397.9941147225995,0
2014-02-13,23410.937056372706,-1751.3026027388214,0
2014-02-14,24602.52523024908,-13515.666677537787,0
2014-02-18,22041.721578782002,834.5557925763956,0
2014-02-19,24852.925495760115,6702.945111737613,0
2014-02-20,22883.93669094454,-10376.491117659329,0
2014-02-21,24171.24382362228,3572.2801590895883,0
2014-02-24,25161.593539633985,-11422.99439251532,0
2014-02-25,22834.915440417204,2577.305350349433,0
2014-02-26,22572.366888182612,-249.61548720925293,0
2014-02-27,23963.254833348008,224.3342177840873,0
2014-02-28,24566.989167628806,703.0772294983417,0
2014-03-03,21723.641667007392,-8667.57637178749,0
2014-03-04,25407.584483620238,-2576.353707486204,0
2014-03-05,26969.432761095068,-1635.6369017485058,0
2014-03-06,26490.48411496431,-8949.741501953366,0
2014-03-07,28050.931850323028,-1094.5852937568116,0
2014-03-10,26488.851098778272,384.7751326727415,0
2014-03-11,26241.629894413563,436.136389976768,0
2014-03-12,26694.72281023693,-6249.224259527491,0
2014-03-13,25267.939930480068,5428.682487268964,0
2014-03-14,24605.103155662127,-2007.726114502708,0
2014-03-17,26588.03736480589,524.860746474893,0
2014-03-18,26386.133589447894,2520.7776880959914,0
2014-03-19,24663.715616975132,9506.09540104963,0
2014-03-20,28669.13117741568,-60.05237616416571,0
2014-03-21,26334.781921475675,2817.698953501265,0
2014-03-24,25184.762615566244,13624.072722855346,0
2014-03-25,26221.174033112628,-4276.249393441139,0
2014-03-26,26074.992629438297,10592.088113846312,0
2014-03-27,22554.34262883297,7508.731313824588,0
2014-03-28,23645.13839564332,-3092.877801024622,0
2014-03-31,23562.213334948654,186.99600087503225,0
2014-04-01,25633.538297030726,-5861.197897797841,0
2014-04-02,24471.77850764322,-9522.6701877928,0
2014-04-03,26680.756967723348,4999.636209218452,0
2014-04-04,23966.13017792101,4186.917627921076,0
2014-04-07,24180.70876620555,11626.161798310106,0
2014-04-08,22481.663780843282,-6250.389943435954,0
2014-04-09,23420.817749841353,-17362.94220610722,0
2014-04-10,21155.599384945628,6197.921422250627,0
2014-04-11,21049.511699190316,3090.4030853957174,0
2014-04-14,22010.02540769533,-6387.045935545786,0
2014-04-15,24701.456296351458,10234.984451078151,0
2014-04-16,24154.090440451648,-3261.261229862924,0
2014-04-17,23212.145079558082,-1154.5580857090663,0
2014-04-21,23140.790154986866,1157.4588395523256,0
2014-04-22,23111.144063467473,864.4898242617273,0
2014-04-23,23323.51404846779,2690.175967213685,0
2014-04-24,23706.186883737137,-4612.080055805197,0
2014-04-25,22094.904131612908,335.91341252185293,0
2014-04-28,22522.781702071723,159.62586275507897,0
2014-04-29,25809.47198515162,-3120.474309730313,0
2014-04-30,25453.762632168222,5277.352146594887,0
2014-05-01,24942.981922949675,3513.942046900692,0
2014-05-02,26277.18505868005,-2712.5920029920744,0
2014-05-05,24635.017430832613,-8824.420248517623,0
2014-05-06,26200.958708295115,6537.430582122318,0
2014-05-07,24852.067114810146,3981.68587977266,0
2014-05-08,25134.28111298073,1672.4259019300246,0
2014-05-09,24373.68148778171,989.5322110212356,0
2014-05-12,24039.70551861376,-9459.856555839371,0
2014-05-13,24319.74999944076,4315.692808229813,0
2014-05-14,24582.350186442807,2849.910082156355,0
2014-05-15,24123.488872826594,11523.29241123778,0
2014-05-16,22724.064690596773,-621.866617138241,0
2014-05-19,22874.120978504245,-2971.8683653673515,0
2014-05-20,20932.578697324923,3811.333130067804,0
2014-05-21,23881.915242266394,-3864.597976283757,0
2014-05-22,22404.828041116005,-10037.182386109114,0
2014-05-23,21762.967843567287,1098.2678695161344,0
2014-05-27,23693.835300849336,10619.255427900203,0
2014-05-28,24127.242286718956,8769.510474835235,0
2014-05-29,25645.647153067723,-838.1000815143298,0
2014-05-30,26017.832696025827,-858.3119156594485,0
2014-06-02,26801.549625459982,-1205.663850049035,0
2014-06-03,24225.59807886489,-3892.355737047203,0
2014-06-04,24867.4495044623,-1000.602126338058,0
2014-06-05,28700.462510423513,-6318.192676392318,0
2014-06-06,27669.747914614567,-4132.333610417172,0
2014-06-09,30478.466871169356,-1722.67431949877,0
2014-06-10,28509.435651323613,-3389.9065576110347,0
2014-06-11,28882.595364422617,1844.6632019245617,0
2014-06-12,26995.70141986755,3293.9187235174795,0
2014-06-13,28873.726432021405,-4423.250138030122,0
2014-06-16,26850.150811846495,1461.705771088909,0
2014-06-17,28365.89988581759,-4355.923805527034,0
2014-06-18,31829.25937468689,-3615.938460985417,0
2014-06-19,28918.583151279185,-23372.00387211681,0
2014-06-20,31526.547264188837,590.8782011675298,0
2014-06-23,23695.229721390817,-689.3681539911759,0
2014-06-24,25090.097889447683,5617.643351178869,0
2014-06-25,23036.633764126123,-1942.4887422215436,0
2014-06-26,22286.069190295522,3893.2915641230015,0
2014-06-27,21726.147605945735,-1651.2635270647502,0
2014-06-30,21992.79894921303,-6120.118948589075,0
2014-07-01,22663.969773794295,-7744.516953688802,0
2014-07-02,22898.417232984837,-4187.747525925727,0
2014-07-03,22043.222773000096,-781.4799766199931,0
2014-07-07,23017.533067155775,9037.796841034333,0
2014-07-08,21620.659251518755,4611.648233168853,0
2014-07-09,24197.36509093807,-4627.967601563548,0
2014-07-10,23938.627222686868,-1695.2951988813666,0
2014-07-11,21766.06158859336,778.37141922505,0
2014-07-14,23645.828154437135,11574.606219386264,0
2014-07-15,23708.2585603639,5673.734174264593,0
2014-07-16,24841.01774123901,-1593.2030637407715,0
2014-07-17,23121.99006477035,-1501.274916176556,0
2014-07-18,23003.79498106439,331.3759879575164,0
2014-07-21,22869.84154155423,94.7942968108198,0
2014-07-22,23722.254888749532,1815.3175424502044,0
2014-07-23,24387.202576327636,1392.8515747151207,0
2014-07-24,24659.40531007103,4118.842477156592,0
2014-07-25,21550.77854478928,-2694.5134657548297,0
2014-07-28,23067.33656105892,548.9119786428637,0
2014-07-29,21905.52859167025,5601.233319475432,0
2014-07-30,22598.60355499514,-3591.6629583277345,0
2014-07-31,21528.49667827493,12289.783769974474,0
2014-08-01,21490.589069102225,-333.0004752233235,0
2014-08-04,20985.59976758526,603.2664902419897,0
2014-08-05,23102.678806564414,4760.972398222066,0
2014-08-06,22322.12415493521,-7427.528361691282,0
2014-08-07,22351.58544858961,2379.0449846263136,0
2014-08-08,23803.331517771523,-2286.330434409636,0
2014-08-11,26365.330158304823,274.5079245382194,0
2014-08-12,24684.133574340896,-286.2435228905374,0
2014-08-13,25590.93600768759,-267.4981216911183,0
2014-08-14,26733.496143089287,612.0041132548786,0
2014-08-15,24923.29147559725,8301.572904196348,0
2014-08-18,25452.450675837026,-12918.723721781893,0
2014-08-19,27489.496111177214,-890.4703557881071,0
2014-08-20,27483.59495566763,603.5451411543318,0
2014-08-21,28760.32704608637,7125.659529620885,0
2014-08-22,26518.89812074443,298.19937175221185,0
2014-08-25,28348.269950550577,1503.4062703324507,0
2014-08-26,27769.292383556225,-2740.1413570142618,0
2014-08-27,28583.905965474005,1534.2133613275137,0
2014-08-28,30024.88278876976,-1110.035010432443,0
2014-08-29,30805.093597954557,-1702.4675282632086,0
2014-09-02,30152.30792630728,6975.50534001421,0
2014-09-03,27364.63840961236,-1560.4199833004582,0
2014-09-04,29564.4704087282,1504.934200165344,0
2014-09-05,30213.38357754275,-1434.5953049326654,0
2014-09-08,29986.969130938152,5983.885581751105,0
2014-09-09,28686.717634338802,3276.5531225243267,0
2014-09-10,28802.965847335483,-2305.0395615411467,0
2014-09-11,29393.250125627757,4354.028034387,0
2014-09-12,29215.886887195324,2850.8156750655558,0
2014-09-15,28027.722161442704,-635.3321129936171,0
2014-09-16,31358.10264232297,-3837.264988705211,0
2014-09-17,21581.505992063787,4357.925581849267,0
2014-09-18,24985.088548838157,-2668.7726086060666,0
2014-09-19,22548.35737785164,4665.06763816361,0
2014-09-22,22554.985360793886,8794.064017143864,0
2014-09-23,23002.196562999237,1585.2999998259438,0
2014-09-24,23829.18260460655,-3014.770035738035,0
2014-09-25,21549.251457836715,11917.149724945022,0
2014-09-26,21986.41685331871,-2193.6454978431284,0
2014-09-29,21196.982647718138,5992.421877515046,0
2014-09-30,21852.085071329973,-8280.65527013637,0
2014-10-01,20688.787364257296,10303.259477651054,0
2014-10-02,21547.519243004026,278.3544219815556,0
2014-10-03,23245.727132706696,5034.926010603504,0
2014-10-06,20338.045200617074,-2261.698615614831,0
2014-10-07,20993.27332805269,5077.15666330335,0
2014-10-08,21185.47104359418,-11701.988691867571,0
2014-10-09,21419.065115536527,5138.093749849948,0
2014-10-10,20516.34314012005,5134.536555859473,0
2014-10-13,21288.872768167188,-2098.3400408680527,0
2014-10-14,20399.374222869115,7189.426199441125,0
2014-10-15,20861.635012604485,3977.6119591636207,0
2014-10-16,19000.22617812269,-5003.740552939749,0
2014-10-17,19184.743171776037,-3292.494700540823,0
2014-10-20,20018.63962479278,-2180.0918523448327,0
2014-10-21,20440.241213084213,-8413.345336567985,0
2014-10-22,19373.769456703852,5004.440705891291,0
2014-10-23,20653.383270099832,263.7074020281252,0
2014-10-24,20249.243928880493,-2483.549560907572,0
2014-10-27,20035.512694122517,3335.8349959602306,0
2014-10-28,19066.8802020935,-6777.9771590645305,0
2014-10-29,24462.908413395988,5728.747514077892,0
2014-10-30,24384.839537981916,6419.40722604172,0
2014-10-31,23653.725782635764,3305.0272335600303,0
2014-11-03,26843.538873981914,3664.222241642181,0
2014-11-04,24615.418495589638,3524.5688018714623,0
2014-11-05,25486.821653605075,4999.242043384127,0
2014-11-06,24979.800868995957,-3337.2004037770207,0
2014-11-07,25733.953268672434,-9392.134009732308,0
2014-11-10,24764.36988846448,3817.8624925779386,0
2014-11-11,25313.79345502216,-7767.984206490636,0
2014-11-12,25188.38619013556,3305.2870931706293,0
2014-11-13,27415.289747370694,261.8138268574571,0
2014-11-14,26248.325853162703,-11741.470121973349,0
2014-11-17,26255.59470161306,-948.5918913054202,0
2014-11-18,27101.824263566,-4598.189705684552,0
2014-11-19,28296.088642183848,3168.088862823181,0
2014-11-20,26564.029509271935,-5034.822517686975,0
2014-11-21,28549.959805398055,-2949.50957023109,0
2014-11-24,30022.948780122122,4029.198741284622,0
2014-11-25,30070.557541407576,175.99719583888282,0
2014-11-26,28323.04358548598,838.6006677411481,0
2014-11-28,28947.539622189935,19957.57088412162,0
2014-12-01,27530.75044020884,-19426.538763732475,0
2014-12-02,30863.97498651881,-228.6857813090373,0
2014-12-03,30563.98681711194,-6993.367587305484,0
2014-12-04,31313.456488541662,6864.34852686267,0
2014-12-05,33026.75824278396,1575.4917497412634,0
2014-12-08,30345.8062574933,2158.9220662482417,0
2014-12-09,29298.954166654097,-9478.240191566709,0
2014-12-10,26047.12756912482,8371.314143423853,0
2014-12-11,21630.22147081866,-3263.254150320457,0
2014-12-12,23492.163365532826,15040.095833101446,0
2014-12-15,21758.252929173275,15618.694313421647,0
2014-12-16,22475.790833372197,2206.1816148180037,0
2014-12-17,22923.922944320628,-6093.076713529159,0
2014-12-18,22804.929939782043,-16224.744210171306,0
2014-12-19,25937.66511058902,3649.480517755053,0
2014-12-22,23229.07955905032,8880.316038068979,0
2014-12-23,25424.96163866632,-6596.348461219893,0
2014-12-24,26280.846951317028,-6195.034396248519,0
2014-12-26,17608.59132106356,-10224.938083896684,0
2014-12-29,17403.86476373851,6655.690029594014,0
2014-12-30,18108.190279675036,-3192.9211806675776,0
2014-12-31,17927.14883804993,11951.947736691342,0
2015-01-02,17303.18665887605,2118.9964942388992,0
2015-01-05,17606.50914987277,5840.395238909179,0
2015-01-06,16185.19288928248,479.9697414043312,0
2015-01-07,15976.229348204395,2797.140172988654,0
2015-01-08,18144.6740462941,-6945.171262568954,0
2015-01-09,16677.307102148134,618.8669494250735,0
2015-01-12,16774.064156606535,-1516.4045843288095,0
2015-01-13,17701.465842590802,4006.817766067212,0
2015-01-14,15989.959279818138,6711.405313699715,0
2015-01-15,16519.611205389218,-6373.062989219165,0
2015-01-16,16736.36875488739,-9956.985947584077,0
2015-01-20,17331.557652778,-8359.389768678,0
2015-01-21,16956.6565140031,-2636.842801149636,0
2015-01-22,18056.231054441138,-11977.265158922728,0
2015-01-23,18945.278280166585,18657.81108288331,0
2015-01-26,18811.284740692696,9555.904558312815,0
2015-01-27,17517.694655802014,-5509.065916882203,0
2015-01-28,16662.73711426661,11294.000225919235,0
2015-01-29,16636.686819177572,10435.75544973406,0
2015-01-30,16828.022731174944,-5950.171233682617,0
2015-02-02,16978.468034576545,3795.206412120545,0
2015-02-03,19221.37035787694,-4262.053923634235,0
2015-02-04,16962.069852027747,-6031.353256892486,0
2015-02-05,17532.450743013324,-526.8783762383646,0
2015-02-06,17543.963013306096,6700.404779848612,0
2015-02-09,17451.885497331445,-10788.691576555831,0
2015-02-10,16848.656960744927,-4765.573611077466,0
2015-02-11,17106.90817985127,7982.058093264403,0
2015-02-12,19723.241206464874,-4318.052327352243,0
2015-02-13,19047.314285710083,-8225.313045363062,0
2015-02-17,18281.682045946556,765.253995871959,0
2015-02-18,19088.516054070806,1946.6689743155348,0
2015-02-19,19831.49846953706,120.2372774488158,0
2015-02-20,19367.079528136328,-1062.8819235769547,0
2015-02-23,18757.953256338744,3773.855215147784,0
2015-02-24,20372.502496619367,4240.803052421116,0
2015-02-25,20630.156047085253,996.921777522156,0
2015-02-26,19584.213379536784,-5324.013018981204,0
2015-02-27,19800.1352773995,7149.732288903384,0
2015-03-02,21639.50548496275,-5565.073089672365,0
2015-03-03,19938.88420692657,746.9641033636931,0
2015-03-04,19581.08754931901,4437.645010410486,0
2015-03-05,21031.88570793009,2835.5092868076363,0
2015-03-06,19307.731315740246,17322.15895264485,0
2015-03-09,20087.490902410493,2892.199323187678,0
2015-03-10,17912.11514917985,15746.138832432543,0
2015-03-11,16056.039542651763,9336.231441627486,0
2015-03-12,18052.388038885416,-1804.7423174801825,0
2015-03-13,16398.030699039886,-706.7871282112665,0
2015-03-16,16595.585117371877,-3057.412858250444,0
