forecast_date,exposure_date,portfolio_value_linear,mu_deltaV,sigma_deltaV,VaR_DN_full,VaR_DN_nodrift
2023-12-15,2023-12-14,2873103.570217856,169.38516690799793,19895.44500327654,46114.34101956085,46283.72618646885
2023-12-18,2023-12-15,2864662.8066540277,160.15782079931552,19833.317968274794,45979.03926987276,46139.197090672074
2023-12-19,2023-12-18,2873006.3134820685,180.5318453794743,19932.255881177127,46188.82924863498,46369.36109401446
2023-12-20,2023-12-19,2888467.5375468843,270.32777729667214,20021.531289739873,46306.718973631854,46577.04675092852
2023-12-21,2023-12-20,2868643.6913992604,227.2106499394884,19827.462914176824,45898.36554807938,46125.57619801887
2023-12-22,2023-12-21,2885855.045430437,296.101809715076,19991.430911633495,46210.92099059786,46507.02280031293
2023-12-25,2023-12-22,2893295.5415827595,366.51836963290447,20004.10276602194,46169.98357219674,46536.50194182964
2023-12-26,2023-12-25,2893719.1353520006,346.00572764317127,19998.93723945831,46178.47940244687,46524.48513009004
2023-12-27,2023-12-26,2906270.318036934,402.40801309988177,20090.648007598742,46335.4282674803,46737.83628058019
2023-12-28,2023-12-27,2916729.3392698076,467.49112045044,20127.777119708237,46356.720391150695,46824.211511601134
2023-12-29,2023-12-28,2911600.6501624333,491.62352042313097,20087.020779075945,46237.77456479438,46729.398085217515
2024-01-01,2023-12-29,2904381.393359136,418.2803865766906,19997.878006313673,46103.74059873921,46522.0209853159
2024-01-02,2024-01-01,2904124.606818793,359.5872640124061,19956.476232592762,46066.11879302633,46425.70605703874
2024-01-03,2024-01-02,2892555.3116638362,313.8360801731681,19864.222347308423,45897.25534696234,46211.09142713551
2024-01-04,2024-01-03,2873361.6207853183,236.637827303125,19718.216356209265,45634.79287284164,45871.43070014476
2024-01-05,2024-01-04,2867051.9794818284,291.6928727886168,19614.163554681156,45337.674813733225,45629.367686521844
2024-01-08,2024-01-05,2867756.1733909016,280.16432315587406,19627.05003156518,45379.181791469,45659.346114624874
2024-01-09,2024-01-08,2880806.92277773,301.86892293878384,19799.68987873923,45759.09753313418,46060.966456072965
2024-01-10,2024-01-09,2879091.2350493334,274.46315321815615,19772.91748156436,45724.221393604064,45998.68454682222
2024-01-11,2024-01-10,2883444.1718541346,239.25222506607872,19815.354301802658,45858.15512829857,46097.407353364644
2024-01-12,2024-01-11,2887862.1817415617,310.9125288090649,19774.541063951896,45691.549035448734,46002.4615642578
2024-01-15,2024-01-12,2898788.4598071715,344.7194304420972,19835.793821884305,45800.2373570109,46144.956787453
2024-01-16,2024-01-15,2898041.752881553,350.71266771789874,19834.72168287298,45791.74995142543,46142.46261914333
2024-01-17,2024-01-16,2881056.3461836167,294.5369846167846,19740.297302584615,45628.26167818508,45922.79866280186
2024-01-18,2024-01-17,2861116.318420736,227.48789390826462,19621.938355919527,45419.96668494556,45647.45457885382
2024-01-19,2024-01-18,2879199.466813706,294.9250412225766,19784.862909493346,45731.54872646675,46026.47376768933
2024-01-22,2024-01-19,2898312.717751731,353.81879463071107,19986.481520702037,46141.69000061102,46495.50879524173
2024-01-23,2024-01-22,2899440.427940845,358.1194247149747,20003.13297406321,46176.126443653215,46534.24586836819
2024-01-24,2024-01-23,2905440.1847183793,397.7538887680349,20051.52986581463,46249.07998583626,46646.833874604294
2024-01-25,2024-01-24,2897902.5109599167,427.08604492367397,20003.729038691847,46108.54647712614,46535.63252204981
2024-01-26,2024-01-25,2911154.245266412,425.6166475126733,20101.641536376846,46337.794405368666,46763.41105288134
2024-01-29,2024-01-26,2907300.2376931375,368.8887092707632,20050.226603846873,46274.913324625515,46643.80203389628
2024-01-30,2024-01-29,2926860.997009167,390.3616927954689,20215.292121391107,46637.440156917284,47027.801849712756
2024-01-31,2024-01-30,2927442.2667637467,391.2583848372601,20212.086899761372,46629.087004351335,47020.345389188595
2024-02-01,2024-01-31,2908351.4805253567,331.6016624661214,20002.47655903992,46201.11715620814,46532.718818674264
2024-02-02,2024-02-01,2937166.9683042355,394.41791318864017,20282.126416784446,46788.86375752543,47183.281670714074
2024-02-05,2024-02-02,2938648.125274997,389.5783144245,20371.38786956,47001.35654718778,47390.93486161228
2024-02-06,2024-02-05,2922425.44469755,424.2056945603331,20236.07724190599,46651.94957607391,47076.15527063424
2024-02-07,2024-02-06,2932613.4218982407,424.87221609047833,20307.81509736943,46818.17026208938,47243.04247817986
2024-02-08,2024-02-07,2943396.236335679,435.4988253545615,20427.130106267352,47085.11187011615,47520.61069547071
2024-02-09,2024-02-08,2942147.8057328034,437.48200582263286,20425.37533034487,47079.04647041139,47516.52847623402
2024-02-12,2024-02-09,2945983.4412926207,499.2535591796421,20457.08455165631,47091.04159663974,47590.29515581938
2024-02-13,2024-02-12,2943918.998391715,556.5572498256008,20391.887999957115,46882.06804655356,47438.62529637916
2024-02-14,2024-02-13,2907135.6425954755,448.3035770587769,20174.878091296396,46485.48117966173,46933.7847567205
2024-02-15,2024-02-14,2919460.425593712,405.53795052246267,20252.239885545423,46708.21725178125,47113.75520230371
2024-02-16,2024-02-15,2936587.894130838,399.32668622272547,20376.960489966597,47004.57202902528,47403.898715248004
2024-02-19,2024-02-16,2931767.9556434853,367.41020876188134,20312.32278720598,46886.118724086075,47253.528932847956
2024-02-20,2024-02-19,2931997.3248709273,369.071515719264,20312.350660649718,46884.52226045528,47253.59377617454
2024-02-21,2024-02-20,2930193.583199394,349.991116891441,20260.47474714395,46782.92123818503,47132.91235507647
2024-02-22,2024-02-21,2930879.686142506,357.5386416786992,20269.58608923917,46796.56986471064,47154.10850638934
2024-02-23,2024-02-22,2960156.2728475435,375.5289329464625,20582.711159914415,47507.01741591712,47882.54634886359
2024-02-26,2024-02-23,2968238.279261324,394.31222610460367,20626.957796598796,47591.167191943154,47985.479418047755
2024-02-27,2024-02-26,2960302.8603029195,388.63422189552654,20562.352091497043,47446.549851437856,47835.18407333338
2024-02-28,2024-02-27,2961644.886871433,351.65630501820715,20563.197216149478,47485.493822253666,47837.150127271874
2024-02-29,2024-02-28,2962836.3287577108,349.359680291078,20556.26266496299,47471.65826857068,47821.01794886176
2024-03-01,2024-02-29,2973240.649554098,410.53057407555997,20620.94091079805,47560.951474481284,47971.48204855684
2024-03-04,2024-03-01,3004699.4774032896,491.951590241342,20896.07959017043,48119.59874013984,48611.55033038118
2024-03-05,2024-03-04,3017649.9576862203,488.14474636851594,20950.85215983359,48250.82563500431,48738.97038137283
2024-03-06,2024-03-05,3011895.7152808276,534.460486326114,20795.67484222706,47843.51347213341,48377.97395845952
2024-03-07,2024-03-06,3027782.3594459114,599.947241259792,20912.460750326412,48049.71136622458,48649.65860748437
2024-03-08,2024-03-07,3048868.666661825,628.8263281280068,21104.69353156205,48468.03260130485,49096.858929432856
2024-03-11,2024-03-08,3049582.0130374776,630.847685982438,21059.38768979416,48360.614094772056,48991.46178075449
2024-03-12,2024-03-11,3049384.9678170076,673.6823521107796,21030.88846260651,48251.48031206392,48925.1626641747
2024-03-13,2024-03-12,3052259.128555925,675.5376781923223,21127.6510475698,48474.728419798426,49150.26609799075
2024-03-14,2024-03-13,3055531.0603016904,640.8401786025241,21117.747712207096,48486.387316221284,49127.227494823805
2024-03-15,2024-03-14,3046028.0467441184,667.7420992924976,21035.44731717229,48268.02604650937,48935.76814580186
2024-03-18,2024-03-15,3030910.285767151,636.530700812172,20927.313730574548,48047.68110569562,48684.211806507796
2024-03-19,2024-03-18,3040362.2045743912,654.6773254065356,21024.515763332234,48255.660223359555,48910.33754876609
2024-03-20,2024-03-19,3048338.513234371,663.0311782830113,21105.7110191335,48436.19478119856,49099.22595948157
2024-03-21,2024-03-20,3073695.2735105115,706.2909303739991,21331.977002129654,48919.30841761843,49625.59934799243
2024-03-22,2024-03-21,3079101.431196443,772.1106095102855,21342.620009850216,48878.24807686627,49650.35868637656
2024-03-25,2024-03-22,3069305.669298834,849.4464478542715,21162.974222846504,48382.9936438458,49232.440091700075
2024-03-26,2024-03-25,3065979.4616332883,854.5002058406783,21132.573991102217,48307.218371370735,49161.71857721141
2024-03-27,2024-03-26,3067645.161192853,937.9713816349965,21042.801827955813,48014.905914692725,48952.87729632772
2024-03-28,2024-03-27,3088278.83436017,1001.3553482140405,21222.769577287247,48370.18953916678,49371.54488738082
2024-03-29,2024-03-28,3099514.275786914,948.9877784469273,21220.68710333371,48417.71255007933,49366.70032852626
2024-04-01,2024-03-29,3099121.3933708775,1065.5239553198203,21051.814637545835,47908.32027143679,48973.844226756606
2024-04-02,2024-04-01,3102412.9813286606,1098.398406430893,21060.801077977037,47896.35140691804,48994.74981334893
2024-04-03,2024-04-02,3105479.7871633004,1086.7229223656648,21041.499964779887,47863.12578733046,48949.84870969612
2024-04-04,2024-04-03,3116948.607787178,1000.6172673091714,20964.496557492163,47770.094729549244,48770.711996858416
2024-04-05,2024-04-04,3096419.7865668465,1066.068476786088,20617.017397172327,46896.286114188784,47962.35459097487
2024-04-08,2024-04-05,3125516.635477732,1161.2560289501143,20878.215963233586,47408.73729088389,48569.993319834
2024-04-09,2024-04-08,3131512.095133204,1294.3947086632936,20744.822682787802,46965.27943679433,48259.67414545762
2024-04-10,2024-04-09,3141217.8368061027,1323.5717283059387,20799.339614790613,47062.927766015644,48386.499494321586
2024-04-11,2024-04-10,3111060.947683757,1276.4784971892916,20628.802005114274,46713.29119141773,47989.769688607026
2024-04-12,2024-04-11,3138583.9949840195,1380.2027781058148,20857.630787531336,47141.902261996496,48522.10504010231
2024-04-15,2024-04-12,3106357.5118336948,1255.9033975675566,20632.252297079405,46741.892870417374,47997.79626798493
2024-04-16,2024-04-15,3103183.4484177143,1237.4537263207249,20562.927994253234,46599.070097165175,47836.5238234859
2024-04-17,2024-04-16,3099693.9451794066,1190.6253279667994,20525.332386154485,46558.4380325453,47749.063360512104
2024-04-18,2024-04-17,3086318.1000309517,1258.9833086711333,20283.219735795894,45926.84180240087,47185.825111072
2024-04-19,2024-04-18,3086459.474215748,1246.7303575894957,20271.66582670226,45912.216341625666,47158.946699215165
2024-04-22,2024-04-19,3077546.667417855,1212.58893454305,20183.443770745973,45741.122572354696,46953.711506897744
2024-04-23,2024-04-22,3064948.7952938364,1126.5523354930597,20127.060947643127,45695.99311074695,46822.545446240016
2024-04-24,2024-04-23,3079522.7259195372,1157.8363788018498,20276.75116144418,46012.94057807897,47170.776956880814
2024-04-25,2024-04-24,3076699.040942736,1134.5627408362627,20254.504326621987,45984.46033915181,47119.023079988074
2024-04-26,2024-04-25,3075615.0471844655,1082.8880303478604,20206.98149875694,45925.580420067956,47008.468450415814
2024-04-29,2024-04-26,3094047.706771159,1054.5895646756424,20305.636252269436,46183.38416183799,47237.97372651363
2024-04-30,2024-04-29,3098277.652005555,1064.2776941308725,20345.400772790195,46266.20214015848,47330.47983428935
2024-05-01,2024-04-30,3053550.193395351,999.0247022525081,20092.324223776148,45742.71104026842,46741.73574252093
2024-05-02,2024-05-01,3058704.176004136,1027.4594747191804,20103.999180804796,45741.43627926486,46768.89575398404
2024-05-03,2024-05-02,3071860.34071018,982.5817278197405,20152.791489277133,45899.821909248465,46882.40363706821
2024-05-06,2024-05-03,3091216.481156105,1094.1575164680912,20277.01435658383,46077.23172386631,47171.3892403344
2024-05-07,2024-05-06,3117429.6216654256,1166.406671518455,20504.440118359547,46534.05400622501,47700.46067774346
2024-05-08,2024-05-07,3115690.180628117,1118.7935892992555,20476.17848546131,46515.92069883447,47634.71428813372
2024-05-09,2024-05-08,3111287.515918011,1145.3467341616304,20439.91920207015,46405.01584714082,47550.36258130245
2024-05-10,2024-05-09,3136729.882149917,1284.04504544473,20564.228574439105,46555.504379991595,47839.54942543632
2024-05-13,2024-05-10,3146269.835419493,1379.3016682749699,20562.58398237713,46456.421863914315,47835.72353218929
2024-05-14,2024-05-13,3135146.384700829,1540.5057402156294,20053.69956951378,45111.375619976476,46651.88136019211
2024-05-15,2024-05-14,3152198.510350374,1619.233583431134,20159.388269412495,45278.51645908049,46897.75004251162
2024-05-16,2024-05-15,3187240.1317385146,1627.6268734619835,20383.979483250692,45792.60046189038,47420.22733535236
2024-05-17,2024-05-16,3180858.8422621842,1680.727195810749,20268.758271613344,45471.45551880466,47152.18271461541
2024-05-20,2024-05-17,3198246.3120583836,1732.6064597686047,20393.393730818087,45709.52169039786,47442.12815016646
2024-05-21,2024-05-20,3203689.629609001,1749.545080796634,20431.482367995894,45781.190489493536,47530.73557029017
2024-05-22,2024-05-21,3206599.508826723,1694.6389520223643,20414.33273563464,45796.200607483624,47490.83955950599
2024-05-23,2024-05-22,3182245.667966254,1618.1256090353415,20293.756987802764,45592.21281584108,47210.33842487642
2024-05-24,2024-05-23,3148580.2836978137,1510.3940724798558,20130.251155414975,45319.57290682795,46829.96697930781
2024-05-27,2024-05-24,3159563.644805802,1454.053400356827,20141.963829801763,45403.16133411002,46857.21473446684
2024-05-28,2024-05-27,3160289.8197057694,1472.1328686892334,20137.49741773976,45374.69143757258,46846.82430626181
2024-05-29,2024-05-28,3169855.9086062475,1560.1953317079017,20152.2732669112,45321.00273986104,46881.19807156894
2024-05-30,2024-05-29,3147594.3571771495,1503.2156836961074,20028.24218873923,45089.44295285248,46592.658636548585
2024-05-31,2024-05-30,3140885.0382874548,1516.616432006077,19948.641060683534,44890.86228951888,46407.47872152496
2024-06-03,2024-05-31,3150949.1323828716,1503.1350661088702,20020.263994594916,45070.9635154534,46574.09858156227
2024-06-04,2024-06-03,3164416.8859455,1537.0636819640167,20099.359174547375,45221.037803327534,46758.101485291554
2024-06-05,2024-06-04,3160427.7457196293,1560.1708274595587,20049.897067013233,45082.864589124365,46643.03541658392
2024-06-06,2024-06-05,3191076.023662028,1678.2909622099037,20297.737357436297,45541.30718710138,47219.598149311285
2024-06-07,2024-06-06,3198283.977988056,1660.1939508858363,20329.21170661427,45632.624483722444,47292.81843460828
2024-06-10,2024-06-07,3155352.883109104,1560.20530726883,20177.776793147736,45380.32283834102,46940.528145609846
2024-06-11,2024-06-10,3165754.8275540597,1627.420878121843,20251.267010095748,45484.071077447814,47111.491955569654
2024-06-12,2024-06-11,3174245.3528484516,1685.7931673661678,20287.96755464447,45511.07702199055,47196.87018935672
2024-06-13,2024-06-12,3191225.802352072,1733.437204745082,20428.164058837992,45789.5788240902,47523.01602883528
2024-06-14,2024-06-13,3190480.4545989707,1770.3946327100289,20390.382971940788,45664.72944494298,47435.12407765301
2024-06-17,2024-06-14,3203888.1902654176,1749.2242040733177,20451.134739320038,45827.229618466634,47576.45382253995
2024-06-18,2024-06-17,3207865.130980539,1786.0096172446356,20508.980522878937,45925.013620899794,47711.02323814443
2024-06-19,2024-06-18,3218538.408358657,1728.081727660923,20495.76098459465,45952.18826570005,47680.26999336098
2024-06-20,2024-06-19,3218571.9679421987,1724.9123010429848,20495.908289694413,45955.700375223656,47680.61267626664
2024-06-21,2024-06-20,3226121.3031884786,1677.3799326168862,20484.345738814103,45976.334227990854,47653.71416060774
2024-06-24,2024-06-21,3207318.606528853,1640.3405435161994,20389.330148417757,45792.33430037227,47432.67484388847
2024-06-25,2024-06-24,3206341.045531014,1643.1301016001971,20371.4289666923,45747.900366238435,47391.03046783863
2024-06-26,2024-06-25,3208484.0662284475,1685.9754399526125,20372.020031636253,45706.43005056181,47392.40549051442
2024-06-27,2024-06-26,3197902.8097243714,1564.5988404855532,20224.7032824434,45485.096643733465,47049.69548421902
2024-06-28,2024-06-27,3212037.4142402634,1525.7036420685374,20259.62757106736,45605.23788674322,47130.94152881176
2024-07-01,2024-06-28,3204324.21174939,1457.236662552954,20180.28615583354,45489.12913360621,46946.36579615917
