,snapshot_date,current_portfolio_value,VaR_HistSim,ES_HistSim,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,realised_loss,realised_pnl,exception
2009-11-19,2009-11-18,1436709.938306023,42863.69134979509,51427.219368715494,5,empirical_order_statistic,-635.7295116226767,15398.679525164354,4249.195843866793,-4249.195843866793,0
2009-11-20,2009-11-19,1432460.742462156,41999.666345052654,50363.412273863934,5,empirical_order_statistic,-656.7162023716005,14987.44469252413,-1477.672429095488,1477.672429095488,0
2009-11-23,2009-11-20,1433938.4148912516,41815.600400071824,50138.69085497521,5,empirical_order_statistic,-644.7161379435723,14917.792868715836,-11407.267805896234,11407.267805896234,0
2009-11-24,2009-11-23,1445345.6826971478,42964.660021384014,51502.63842680449,5,empirical_order_statistic,-695.359671079787,15371.437112140013,319.65134115936235,-319.65134115936235,0
2009-11-25,2009-11-24,1445026.0313559885,43186.010013108375,51749.47292277766,5,empirical_order_statistic,-775.6403512199101,15428.584669136175,-10815.400792461354,10815.400792461354,0
2009-11-27,2009-11-25,1455841.4321484498,43943.55451252917,52643.804352966465,5,empirical_order_statistic,-817.6132484315308,15695.763736719013,17633.078149123583,-17633.078149123583,0
2009-11-30,2009-11-27,1438208.3539993262,42399.4316543208,50886.67637763242,5,empirical_order_statistic,-675.4896348494199,15095.098574338475,-4757.422292236006,4757.422292236006,0
2009-12-01,2009-11-30,1442965.7762915622,42757.79960422986,51289.804627217585,5,empirical_order_statistic,-665.359940329174,15212.767537430089,-15489.016348410863,15489.016348410863,0
2009-12-02,2009-12-01,1458454.792639973,43982.49206868978,52697.04804250235,5,empirical_order_statistic,-805.775610141092,15717.481834296455,-10103.33376234537,10103.33376234537,0
2009-12-03,2009-12-02,1468558.1264023185,44222.21230144566,52970.61389549286,5,empirical_order_statistic,-832.2479658600726,15813.941168486761,92.72115495661274,-92.72115495661274,0
2009-12-04,2009-12-03,1468465.4052473619,43507.370402199915,52064.53816695572,5,empirical_order_statistic,-825.9536649724162,15500.621750892515,21715.304423657944,-21715.304423657944,0
2009-12-07,2009-12-04,1446750.100823704,43032.14414012642,51323.722582632305,5,empirical_order_statistic,-808.071440973035,15403.446341790508,6177.152501358418,-6177.152501358418,0
2009-12-08,2009-12-07,1440572.9483223455,42811.35429071076,51040.204718998866,5,empirical_order_statistic,-752.2878738785181,15320.241220138603,18065.91054881015,-18065.91054881015,0
2009-12-09,2009-12-08,1422507.0377735354,41421.05555277085,49381.67817918849,5,empirical_order_statistic,-691.5274374890886,14815.450638840255,-4141.428182844305,4141.428182844305,0
2009-12-10,2009-12-09,1426648.4659563797,41725.608488827245,49621.145036426744,5,empirical_order_statistic,-755.2642394410916,14946.577292562686,-2982.4165621807333,2982.4165621807333,0
2009-12-11,2009-12-10,1429630.8825185604,42237.709687038325,50144.910541629884,5,empirical_order_statistic,-789.8433617242775,15153.57938665023,5352.6150909224525,-5352.6150909224525,0
2009-12-14,2009-12-11,1424278.267427638,42354.988740607165,50157.22633904428,5,empirical_order_statistic,-797.2787247228553,15232.705510007094,-7629.30456728884,7629.30456728884,0
2009-12-15,2009-12-14,1431907.5719949268,43413.066326091764,51303.584904375675,5,empirical_order_statistic,-830.7899948828602,15607.563318952492,2068.795924120117,-2068.795924120117,0
2009-12-16,2009-12-15,1429838.7760708067,42765.34033806389,50483.502356480436,5,empirical_order_statistic,-816.5560116358502,15406.572501229904,-6962.622622313676,6962.622622313676,0
2009-12-17,2009-12-16,1436801.3986931203,43271.10560299037,50947.986038542585,5,empirical_order_statistic,-885.2693014489645,15617.738522417596,33545.13261641073,-33545.13261641073,0
2009-12-18,2009-12-17,1403256.2660767096,40668.73111011344,47986.99491484165,5,empirical_order_statistic,-761.7159352496988,14900.93668030757,-11075.15284340945,11075.15284340945,0
2009-12-21,2009-12-18,1414331.418920119,41725.61572051211,49033.52536797784,5,empirical_order_statistic,-905.9460070102294,15310.983179140354,-302.99679524847306,302.99679524847306,0
2009-12-22,2009-12-21,1414634.4157153675,35120.476573591586,44432.805953974,5,empirical_order_statistic,-6092.764827485945,14277.670643602067,-6027.9039191543125,6027.9039191543125,0
2009-12-23,2009-12-22,1420662.3196345218,40240.365394350374,48289.410230364185,5,empirical_order_statistic,-638.6244027270875,14389.00776346056,-4562.378787820926,4562.378787820926,0
2009-12-24,2009-12-23,1425224.6984223428,40512.58623937913,48584.438306366326,5,empirical_order_statistic,-656.1761175098583,14475.446377407095,-13323.91778557119,13323.91778557119,0
2009-12-28,2009-12-24,1438548.616207914,41128.012452078285,49342.34424777907,5,empirical_order_statistic,-719.1833577996799,14714.65124666759,-2814.0270980149508,2814.0270980149508,0
2009-12-29,2009-12-28,1441362.643305929,41270.45789935044,49529.28440826186,5,empirical_order_statistic,-710.4487093734494,14767.283672687588,7789.591202336131,-7789.591202336131,0
2009-12-30,2009-12-29,1433573.0521035928,40996.68672105763,49166.16542230463,5,empirical_order_statistic,-702.1844119047979,14675.581239076817,3854.8575026288163,-3854.8575026288163,0
2009-12-31,2009-12-30,1429718.194600964,40908.013605142245,49024.39450528021,5,empirical_order_statistic,-709.3643266010727,14645.81991646602,-1944.3371802214533,1944.3371802214533,0
2010-01-04,2009-12-31,1431662.5317811854,40315.856392486254,48325.40074575879,5,empirical_order_statistic,-621.2583940953309,14343.849862106688,-18126.962944988394,18126.962944988394,0
2010-01-05,2010-01-04,1449789.4947261738,41919.433906249236,50281.44285441702,5,empirical_order_statistic,-714.9567150534159,15012.062933155026,6260.488037814153,-6260.488037814153,0
2010-01-06,2010-01-05,1443529.0066883597,42091.620017766254,50497.900901988054,5,empirical_order_statistic,-694.3872945300783,15110.503728018422,-14298.754864083836,14298.754864083836,0
2010-01-07,2010-01-06,1457827.7615524435,42465.34563533636,50936.744891752816,5,empirical_order_statistic,-750.7568207683619,15246.964539851691,3964.131477546878,-3964.131477546878,0
2010-01-08,2010-01-07,1453863.6300748966,42624.50809530029,51143.508072986035,5,empirical_order_statistic,-734.0984951404957,15335.230611578003,-3916.412185508758,3916.412185508758,0
2010-01-11,2010-01-08,1457780.0422604054,43199.96143707633,51755.17398662637,5,empirical_order_statistic,-793.0540674991905,15535.0239920975,-10942.309170624241,10942.309170624241,0
2010-01-12,2010-01-11,1468722.3514310296,43740.96652100771,52343.1152975087,5,empirical_order_statistic,-824.3007710043155,15720.247045252816,21141.32520743506,-21141.32520743506,0
2010-01-13,2010-01-12,1447581.0262235946,42533.087921484606,50806.420034335504,5,empirical_order_statistic,-770.9641764857098,15320.917003031565,-11500.247038251255,11500.247038251255,0
2010-01-14,2010-01-13,1459081.2732618458,43558.235323241446,52022.58836762793,5,empirical_order_statistic,-820.3548337838371,15685.63787408414,-805.840733932564,805.840733932564,0
2010-01-15,2010-01-14,1459887.1139957784,43929.02380487556,52476.42363653621,5,empirical_order_statistic,-837.4628761207875,15833.643081088538,14856.145544786006,-14856.145544786006,0
2010-01-19,2010-01-15,1445030.9684509924,42564.633309313096,50777.290561320355,5,empirical_order_statistic,-783.3084092049049,15350.792613617628,-6423.622744168621,6423.622744168621,0
2010-01-20,2010-01-19,1451454.591195161,43835.53072631522,52379.965326591024,5,empirical_order_statistic,-814.0177375268163,15810.639318548145,21865.157371089095,-21865.157371089095,0
2010-01-21,2010-01-20,1429589.433824072,42205.20400635991,50386.86085953368,5,empirical_order_statistic,-734.4953296259418,15269.614496876933,15980.05792977754,-15980.05792977754,0
2010-01-22,2010-01-21,1413609.3758942944,40179.03862482309,48017.60698959422,5,empirical_order_statistic,-599.1271988794701,14461.55306087205,3571.897392058978,-3571.897392058978,0
2010-01-25,2010-01-22,1410037.4785022354,38844.34212489822,46486.391421465996,5,empirical_order_statistic,-388.1358117500306,13789.279254759456,-4336.225481958361,4336.225481958361,0
2010-01-26,2010-01-25,1414373.7039841937,39026.01597924461,46629.07741895141,5,empirical_order_statistic,-504.9743449637047,13888.715825288451,2489.163110274356,-2489.163110274356,0
2010-01-27,2010-01-26,1411884.5408739194,38532.807889987016,46056.3852073844,5,empirical_order_statistic,-545.1045745338844,13735.167818665317,5606.932726633968,-5606.932726633968,0
2010-01-28,2010-01-27,1406277.6081472854,38427.472367476206,45857.88828110499,5,empirical_order_statistic,-620.2458974405615,13775.837047119898,2155.7314249952324,-2155.7314249952324,0
2010-01-29,2010-01-28,1404121.8767222902,37485.9913881463,44832.606240822424,5,empirical_order_statistic,-559.0670861507738,13392.979447627737,8854.998383317376,-8854.998383317376,0
2010-02-01,2010-01-29,1395266.8783389728,36688.104186853394,44000.76554022231,5,empirical_order_statistic,-494.04866627071056,13066.083167285165,-16822.671760357684,16822.671760357684,0
2010-02-02,2010-02-01,1412089.5500993305,37458.55116630322,44893.55741413683,5,empirical_order_statistic,-670.5610436215247,13568.982965861893,-5774.725710350089,5774.725710350089,0
2010-02-03,2010-02-02,1417864.2758096806,38145.23443523166,45616.69089330723,5,empirical_order_statistic,-772.7914486559099,13979.292338174202,1540.1640044432133,-1540.1640044432133,0
2010-02-04,2010-02-03,1416324.1118052374,37163.430086425506,44610.351031314625,5,empirical_order_statistic,-773.0423834741003,13663.335721842488,32609.56790758227,-32609.56790758227,0
2010-02-05,2010-02-04,1383714.543897655,35832.79529946647,44990.869292568976,5,empirical_order_statistic,-3728.967452208848,13835.266104388615,-2762.3764993201476,2762.3764993201476,0
2010-02-08,2010-02-05,1386476.9203969752,38946.485219780356,47211.17712664767,5,empirical_order_statistic,-344.6862662744969,13949.070349460057,3134.1350182611495,-3134.1350182611495,0
2010-02-09,2010-02-08,1383342.785378714,38503.3859626262,46624.521902866334,5,empirical_order_statistic,-301.56593126556976,13750.125930574117,-13925.349805261474,13925.349805261474,0
2010-02-10,2010-02-09,1397268.1351839756,39433.20809985651,47740.28830202683,5,empirical_order_statistic,-367.95781592837864,14113.14405674845,-196.222371842945,196.222371842945,0
2010-02-11,2010-02-10,1397464.3575558185,39282.43352912832,47509.37379489131,5,empirical_order_statistic,-403.6569105368573,14042.331349019209,-10260.513119551586,10260.513119551586,0
2010-02-12,2010-02-11,1407724.87067537,40074.658837129595,48563.39811237533,5,empirical_order_statistic,-469.59313975165924,14415.022866295249,4724.279000165639,-4724.279000165639,0
2010-02-16,2010-02-12,1403000.5916752045,40032.5412124428,48484.58133323304,5,empirical_order_statistic,-530.9163238118873,14399.879497031903,-17244.515207695076,17244.515207695076,0
2010-02-17,2010-02-16,1420245.1068828995,41767.61488345638,50457.95449685799,5,empirical_order_statistic,-583.7955933379126,15012.56397696226,-680.9299447839148,680.9299447839148,0
2010-02-18,2010-02-17,1420926.0368276834,42034.060176345054,50674.19151578923,5,empirical_order_statistic,-575.1216705572089,15092.06290347775,-4596.215400956338,4596.215400956338,0
2010-02-19,2010-02-18,1425522.2522286398,42734.49985038629,51351.62200917499,5,empirical_order_statistic,-564.263967676517,15288.116602369491,-535.8846611259505,535.8846611259505,0
2010-02-22,2010-02-19,1426058.1368897657,42991.29656455433,51670.19270113441,5,empirical_order_statistic,-607.8572619216992,15378.1617149971,857.8708159415983,-857.8708159415983,0
2010-02-23,2010-02-22,1425200.2660738241,42979.67965527112,51635.35051680384,5,empirical_order_statistic,-617.2132613358414,15378.240998030024,17171.590575113194,-17171.590575113194,0
2010-02-24,2010-02-23,1408028.675498711,41641.39762384049,50105.988577853,5,empirical_order_statistic,-563.8877516413256,14959.067520545394,-1250.6839535636827,1250.6839535636827,0
2010-02-25,2010-02-24,1409279.3594522746,42502.02287806827,51025.21008567819,5,empirical_order_statistic,-557.5267470418098,15253.949660627806,-49.59969474724494,49.59969474724494,0
2010-02-26,2010-02-25,1409328.9591470219,42693.02898124745,51181.53594733253,5,empirical_order_statistic,-588.3827503618612,15304.624838953217,-5241.040177735034,5241.040177735034,0
2010-03-01,2010-02-26,1414569.999324757,43166.87125445809,51685.02208845988,5,empirical_order_statistic,-566.8399006484118,15427.870795986604,-2310.8030216367915,2310.8030216367915,0
2010-03-02,2010-03-01,1416880.8023463937,44262.297477243934,52873.52839417868,5,empirical_order_statistic,-513.9362157838997,15745.918590694358,-10528.326275373809,10528.326275373809,0
2010-03-03,2010-03-02,1427409.1286217675,44988.14959862805,53677.10803692685,5,empirical_order_statistic,-548.9082354866993,15953.366086765564,-5214.591041088803,5214.591041088803,0
2010-03-04,2010-03-03,1432623.7196628563,45368.484029666055,54094.63084671697,5,empirical_order_statistic,-547.858761508978,16067.473989021664,6225.0072272096295,-6225.0072272096295,0
2010-03-05,2010-03-04,1426398.7124356467,45621.99454351771,54311.17201095591,5,empirical_order_statistic,-495.81669917552034,16127.286071891369,-11157.227369762026,11157.227369762026,0
2010-03-08,2010-03-05,1437555.9398054087,47111.05349905463,56163.28716516807,5,empirical_order_statistic,-395.1952140846597,16537.6082699994,3061.5170134275686,-3061.5170134275686,0
2010-03-09,2010-03-08,1434494.4227919811,46996.253628596896,56029.89511881019,5,empirical_order_statistic,-365.55821191047505,16500.769894957837,308.03151645790786,-308.03151645790786,0
2010-03-10,2010-03-09,1434186.3912755232,47206.29335964238,56282.649437298256,5,empirical_order_statistic,-350.23492388282716,16551.04654666681,2265.935574475676,-2265.935574475676,0
2010-03-11,2010-03-10,1431920.4557010476,47285.93586576637,56516.85008995542,5,empirical_order_statistic,-348.9762733392166,16564.246583405955,-2897.877231102437,2897.877231102437,0
2010-03-12,2010-03-11,1434818.33293215,47717.15628485591,57162.50520119038,5,empirical_order_statistic,-306.8713751938087,16687.81850917236,2387.488899985794,-2387.488899985794,0
2010-03-15,2010-03-12,1432430.8440321642,47782.46951356111,57314.36564700441,5,empirical_order_statistic,-295.7934244170547,16709.187748464257,-91.64080959395505,91.64080959395505,0
2010-03-16,2010-03-15,1432522.4848417582,47924.58882858767,57475.75174529948,5,empirical_order_statistic,-242.08243600674626,16707.16377688547,-12082.559308154276,12082.559308154276,0
2010-03-17,2010-03-16,1444605.0441499124,48654.7759408874,58755.85736716255,5,empirical_order_statistic,-270.38604179442956,16954.026136297525,2365.0307577969506,-2365.0307577969506,0
2010-03-18,2010-03-17,1442240.0133921155,48605.02793777711,59072.84550019433,5,empirical_order_statistic,-269.15821215903946,16988.334234034963,-2247.0719494884834,2247.0719494884834,0
2010-03-19,2010-03-18,1444487.085341604,48686.29062858666,59245.65753690419,5,empirical_order_statistic,-295.1231686691768,16995.02254498211,12309.992724285461,-12309.992724285461,0
2010-03-22,2010-03-19,1432177.0926173185,47565.8426810354,56940.58193799574,5,empirical_order_statistic,6303.874504537509,14132.025014114954,8388.872845751466,-8388.872845751466,0
2010-03-23,2010-03-22,1423788.219771567,39905.19681545743,48229.17079719957,5,empirical_order_statistic,-607.8180283860434,14348.839590680218,-3092.7588054316584,3092.7588054316584,0
2010-03-24,2010-03-23,1426880.9785769987,40590.011395212496,48896.7908746338,5,empirical_order_statistic,-622.480925772226,14584.871474808144,4632.271621417254,-4632.271621417254,0
2010-03-25,2010-03-24,1422248.7069555814,39600.46016332926,47818.652404536166,5,empirical_order_statistic,-583.2810544206704,14229.275886640446,-5859.729173342697,5859.729173342697,0
2010-03-26,2010-03-25,1428108.4361289241,39500.90935542295,47727.95732981432,5,empirical_order_statistic,-578.3760878881477,14171.703317669337,-6903.40325599839,6903.40325599839,0
