,VaR_MC,mean_pnl_sim,std_pnl_sim
2023-08-17,13692.053700134307,538.6734888168156,6928.914943283918
2023-08-18,14458.86559904242,618.4422578495289,7255.7400990387505
2023-08-21,13366.763316073755,678.9927528467268,6701.3079493600535
2023-08-22,14837.374741869024,762.3744306383144,7586.31354385968
2023-08-23,13175.575278982695,1164.496138451682,6995.241281692815
2023-08-24,16700.04791033269,796.3832726558469,8350.208654837115
2023-08-25,11839.280542546174,953.2082629925968,5771.37357075432
2023-08-28,12925.106884756096,867.1810335760039,6355.976605475601
2023-08-29,15298.493365638475,1169.9707195999829,8137.3507047523735
2023-08-30,16423.12259726019,1193.2048825145812,8838.247531339952
2023-08-31,16331.4615612753,1171.4195380638037,8867.107081548185
2023-09-01,17049.856072156148,1289.2291117120594,9440.50066983891
2023-09-05,15697.486181131624,1241.216975523552,8461.41224984959
2023-09-06,14029.630023973477,1035.2370574347794,7567.948955845398
2023-09-07,13403.423408496743,1060.8466517983238,7193.833076764563
2023-09-08,13823.898909702099,1139.9853269699704,7524.344268728156
2023-09-11,15378.040612687928,1132.5856048515543,8560.723346741326
2023-09-12,14232.400303676257,1101.858098658915,7821.415112734954
2023-09-13,14506.04597928276,1305.7716789469973,8254.830747512897
2023-09-14,17842.78533138545,1313.8377488854373,9855.231369544093
2023-09-15,13387.65415155984,1329.367933725032,7674.478915786443
2023-09-18,14415.359172731709,1342.5833182261888,7956.408531570518
2023-09-19,13711.730881043179,1174.61204458218,7579.951720322512
2023-09-20,12034.729299997398,1054.153249771241,6170.788914473015
2023-09-21,11219.026095079827,629.7649793833622,5255.864137468998
2023-09-22,11431.990746304793,748.4965683813269,5442.802496109852
2023-09-25,11007.947540383988,814.3726293591129,5235.233291153657
2023-09-26,12884.414516819323,466.31910619768723,6118.986764924585
2023-09-27,13174.334906640197,373.98569348504043,6229.610380810254
2023-09-28,12772.258703575131,567.1685240678054,6073.372998540212
2023-09-29,12562.410644746926,668.5058436535431,6435.309127161942
