,VaR_MC_GARCH_COPULA_V3
2022-04-25,65232.90909898867
2022-04-26,62504.03432930073
2022-04-27,72325.27998287945
2022-04-28,68997.67516627454
2022-04-29,70161.07985829143
2022-05-02,82975.93307346177
2022-05-03,46118.782226695934
2022-05-04,49950.42412694299
2022-05-05,83873.8330725737
2022-05-06,97010.3859771121
2022-05-09,86616.0191877622
2022-05-10,96180.51106023733
2022-05-11,89440.22248180132
2022-05-12,81577.70681355572
2022-05-13,74787.34013128678
2022-05-16,72857.34628165817
2022-05-17,67064.83975801204
2022-05-18,64916.70676765385
2022-05-19,80353.18044410794
2022-05-20,76259.49422601858
2022-05-23,67762.5135070954
2022-05-24,65786.3562110539
2022-05-25,62356.50923055641
2022-05-26,57561.58791910711
2022-05-27,57534.84331891202
2022-05-31,59652.57278758296
2022-06-01,58299.646009918695
2022-06-02,55955.03419604269
2022-06-03,57451.38624970487
2022-06-06,61474.71240341672
2022-06-07,58533.15194301261
2022-06-08,58453.52648960643
2022-06-09,58884.60391453564
2022-06-10,67518.60390138061
2022-06-13,69704.64194376276
2022-06-14,93166.99124672978
2022-06-15,83818.67372745088
2022-06-16,82704.7449959565
2022-06-17,85745.14103402659
2022-06-21,78867.01729107475
2022-06-22,77942.4536145439
2022-06-23,71051.83960888706
2022-06-24,68518.71652191973
2022-06-27,75502.87594440478
2022-06-28,66969.43525507596
2022-06-29,70856.47539455365
2022-06-30,61904.888501443995
2022-07-01,62946.45181778758
2022-07-05,61774.77675803362
2022-07-06,58017.45045085818
2022-07-07,55970.65961285512
2022-07-08,56105.505465322676
2022-07-11,51552.31400190776
2022-07-12,52079.82565656723
2022-07-13,50767.22316650162
2022-07-14,49363.397269218694
2022-07-15,60200.05755671535
2022-07-18,51989.18971748872
2022-07-19,56288.419771421686
2022-07-20,66241.00890788136
2022-07-21,61835.25079536783
2022-07-22,64270.36724859875
2022-07-25,63696.73779991227
2022-07-26,58364.768904660144
2022-07-27,66742.17233913577
2022-07-28,78729.64913155865
2022-07-29,64372.806347439335
2022-08-01,64876.593308278716
2022-08-02,61518.11774682896
2022-08-03,59769.44643317698
2022-08-04,60410.734695560765
2022-08-05,56573.63058495089
2022-08-08,52841.81382510554
2022-08-09,51373.605966283365
2022-08-10,49608.45716760772
2022-08-11,57116.937704594835
2022-08-12,55126.32328556773
2022-08-15,61951.264774229676
2022-08-16,57768.53895274588
2022-08-17,54084.74329876017
2022-08-18,54286.107165079775
2022-08-19,50563.762289027756
2022-08-22,54164.53334552299
2022-08-23,64408.65550808553
2022-08-24,60481.55538172874
2022-08-25,60648.07564973679
2022-08-26,59665.84578559497
2022-08-29,82248.1171455817
2022-08-30,79973.6462364436
2022-08-31,75412.89441347598
2022-09-01,72715.38040350708
2022-09-02,68972.45431203397
2022-09-06,66177.41458366012
2022-09-07,63952.2573539853
2022-09-08,68947.16083738164
2022-09-09,60243.72810725314
2022-09-12,61033.42563820033
2022-09-13,63566.50424926433
2022-09-14,88753.84892565821
2022-09-15,83790.41487112874
2022-09-16,81538.82346525839
2022-09-19,75243.16603255672
2022-09-20,69990.53164418327
2022-09-21,67683.21071025934
2022-09-22,67956.43500873784
2022-09-23,68577.50312646254
2022-09-26,65240.946532101094
2022-09-27,80663.6804582511
2022-09-28,74479.04173492263
2022-09-29,78863.83500062059
2022-09-30,76622.76458945237
2022-10-03,79448.6373688363
2022-10-04,85565.02771183882
2022-10-05,93828.04750897354
2022-10-06,84713.97462646753
2022-10-07,88041.0008034255
2022-10-10,94388.62708031802
2022-10-11,90203.3875749001
2022-10-12,86181.00713242224
2022-10-13,87792.77858823628
2022-10-14,82911.80735054545
2022-10-17,86694.94583949201
2022-10-18,88500.20192935257
2022-10-19,86790.30308805064
2022-10-20,84358.98537394975
2022-10-21,82420.45330454475
2022-10-24,78561.44983550496
2022-10-25,71031.5042848031
2022-10-26,73695.80345603325
2022-10-27,70638.25841873974
2022-10-28,69739.3475846933
2022-10-31,67632.87765909883
2022-11-01,63761.676521740636
2022-11-02,62321.87709236941
2022-11-03,68660.37270817994
2022-11-04,68482.94649832434
2022-11-07,64329.820051420975
2022-11-08,63043.227764933974
2022-11-09,62978.14736672286
2022-11-10,69002.76695390312
2022-11-11,98393.6310856169
2022-11-14,92967.11051188549
2022-11-15,93427.98992864203
2022-11-16,84628.74546868994
2022-11-17,81266.14626297956
2022-11-18,78961.97094824765
2022-11-21,73444.70161475425
2022-11-22,76614.05926510126
2022-11-23,78279.03946105324
2022-11-25,74186.80690451311
2022-11-28,70661.77991364358
2022-11-29,72150.02709765489
2022-11-30,78524.50245000972
2022-12-01,88607.30891461177
2022-12-02,84774.18894575363
2022-12-05,81095.38053030179
2022-12-06,80925.08217944954
2022-12-07,73226.23179516604
2022-12-08,68302.13401327818
2022-12-09,69651.44719115776
2022-12-12,64297.39896970967
2022-12-13,59900.712821545996
2022-12-14,63862.20246939997
2022-12-15,61257.31765739654
2022-12-16,68045.13067332127
2022-12-19,64443.08150680701
2022-12-20,66219.01715121933
2022-12-21,62934.30515535814
2022-12-22,61075.09098655512
2022-12-23,64997.69061398941
2022-12-27,60361.419740799174
2022-12-28,57754.496347233915
2022-12-29,60872.78009468877
2022-12-30,62167.422729100384
2023-01-03,61024.84817495653
2023-01-04,59069.26090954817
2023-01-05,60076.75507764683
2023-01-06,60680.20715836223
2023-01-09,68599.43375959403
2023-01-10,63169.49799113301
2023-01-11,62384.15800962773
2023-01-12,62973.34575914646
2023-01-13,62869.55218315432
2023-01-17,63056.2128565985
2023-01-18,58684.417201545824
2023-01-19,58616.98597944286
2023-01-20,58897.53454226461
2023-01-23,58960.139145703404
2023-01-24,58155.223267575624
2023-01-25,56441.02549238149
2023-01-26,55709.48290824797
2023-01-27,55800.58036813715
2023-01-30,52653.05802008748
2023-01-31,55155.37189913564
2023-02-01,56330.88598139338
2023-02-02,60971.09534229135
2023-02-03,56211.79029732919
2023-02-06,61876.3558553209
2023-02-07,60938.1998904866
2023-02-08,59725.04419838306
2023-02-09,59873.7711108034
2023-02-10,60745.76411472288
2023-02-13,58893.93665698948
2023-02-14,57026.649005703934
2023-02-15,58162.28187004674
2023-02-16,53502.22070491973
2023-02-17,67680.6486587827
2023-02-21,54179.21246815211
2023-02-22,66335.24786453866
2023-02-23,62988.57650919032
2023-02-24,58931.68376543345
2023-02-27,61938.124427073504
2023-02-28,59016.87184351071
2023-03-01,55265.85587040658
2023-03-02,54585.77918340648
2023-03-03,55220.106421168064
2023-03-06,57355.191742405776
2023-03-07,58092.03266049807
2023-03-08,62024.08854683742
2023-03-09,61408.39432914398
2023-03-10,61515.89740599913
2023-03-13,60797.46194339774
2023-03-14,60034.9475341709
2023-03-15,59009.97544936032
2023-03-16,54437.93319757526
2023-03-17,56106.0241987626
2023-03-20,55980.60038357124
2023-03-21,52648.63609707249
2023-03-22,53140.39368572374
2023-03-23,51588.512118503815
2023-03-24,51247.18228699969
2023-03-27,48723.62087955817
2023-03-28,48463.2823110713
2023-03-29,44405.67481278968
2023-03-30,44283.91242495809
2023-03-31,47108.96627179205
2023-04-03,47762.895467758666
2023-04-04,46851.411589092975
2023-04-05,47681.98500159079
2023-04-06,43766.8022007293
2023-04-10,44350.38117567613
2023-04-11,44620.630320544784
2023-04-12,42326.939118748036
2023-04-13,46844.93396783995
2023-04-14,52961.94418751671
2023-04-17,55827.49721774976
2023-04-18,44663.4128005728
2023-04-19,44106.0356665371
2023-04-20,42708.17610460152
2023-04-21,41969.735436059585
2023-04-24,41584.75938285501
2023-04-25,45028.3845167962
2023-04-26,45302.849367150804
2023-04-27,42289.637433448355
2023-04-28,45111.6150113801
2023-05-01,45280.45915326657
2023-05-02,70742.3476076533
2023-05-03,32615.922801594537
2023-05-04,32101.22344070318
2023-05-05,27550.227353152673
2023-05-08,27922.567331703194
2023-05-09,28482.061479439395
2023-05-10,27138.712243703143
2023-05-11,27505.93688314214
2023-05-12,29585.651371413947
2023-05-15,30452.131746066858
2023-05-16,32437.78318216609
2023-05-17,39433.98974161496
2023-05-18,40419.151795347796
2023-05-19,38727.783464940345
2023-05-22,39374.87428759407
2023-05-23,35837.25977480242
2023-05-24,38799.39598781787
2023-05-25,42539.559918939405
2023-05-26,43731.00650436856
2023-05-30,45560.07132723141
2023-05-31,42630.09013652017
2023-06-01,42219.80532404753
2023-06-02,44850.68557471072
2023-06-05,45204.73964368093
2023-06-06,43222.27180007208
2023-06-07,42213.73851956226
2023-06-08,45682.30165859362
2023-06-09,47242.98255151226
2023-06-12,49261.60732650147
2023-06-13,49568.14448502372
2023-06-14,49621.64669116939
2023-06-15,51168.70644283862
2023-06-16,57435.822321803134
2023-06-20,54220.97238081554
2023-06-21,54119.070990373664
2023-06-22,55726.83669959529
2023-06-23,51915.06992119
2023-06-26,49921.08168414547
2023-06-27,54092.69482111697
2023-06-28,54637.80388866875
2023-06-29,54764.274144578325
2023-06-30,56427.558157026084
2023-07-03,59630.82733834338
2023-07-05,59050.89090634231
2023-07-06,57754.35714991549
2023-07-07,59749.63120867126
2023-07-10,62059.7463244909
2023-07-11,61668.61137508448
2023-07-12,65224.5601851849
2023-07-13,69191.30784070931
2023-07-14,60204.59625099723
2023-07-17,55171.39419982496
2023-07-18,54249.929096461696
2023-07-19,56677.19904783552
2023-07-20,55816.04851188653
2023-07-21,57228.10252047206
2023-07-24,56351.369912153794
2023-07-25,54732.5628196818
2023-07-26,54336.13585754596
2023-07-27,51292.4475838585
2023-07-28,55518.94169368665
2023-07-31,56802.01931436777
2023-08-01,55312.88113142771
2023-08-02,55218.87554904614
2023-08-03,54888.824014050835
2023-08-04,56664.188471319125
2023-08-07,53744.621100953336
2023-08-08,54077.34701981933
2023-08-09,54465.732381626214
2023-08-10,52743.16485051815
2023-08-11,52581.96634100448
2023-08-14,51452.47862236826
2023-08-15,52597.27684539447
2023-08-16,57149.80365113554
2023-08-17,60603.57016657837
2023-08-18,61325.2428935625
2023-08-21,59964.39605786542
2023-08-22,61765.40791593246
2023-08-23,55009.42223609224
2023-08-24,64935.885221523284
2023-08-25,55058.259380000585
2023-08-28,54149.1672809687
2023-08-29,56507.964950357404
2023-08-30,61160.37094839326
2023-08-31,58690.07854973881
2023-09-01,57995.86363679335
2023-09-05,56907.278880594175
2023-09-06,56737.69737253848
2023-09-07,55702.29991585251
2023-09-08,56210.34645709656
2023-09-11,55375.39297744951
2023-09-12,54972.861849431465
2023-09-13,55652.12683826696
2023-09-14,54236.674372263195
2023-09-15,53197.624715944476
2023-09-18,52102.79653019324
2023-09-19,53881.18065026618
2023-09-20,49650.71513822071
2023-09-21,53202.627994162016
2023-09-22,58665.475312448594
2023-09-25,22516.40719043067
2023-09-26,26160.47769005938
2023-09-27,58138.34594508018
2023-09-28,57131.354799686706
2023-09-29,53709.38581765263
2023-10-02,54787.00450387217
2023-10-03,57498.0474774745
2023-10-04,60047.66764462485
2023-10-05,60303.485899082305
2023-10-06,54449.88558043754
2023-10-09,48475.613324264334
2023-10-10,51305.710356054806
2023-10-11,54123.01469234089
2023-10-12,50389.83316672373
2023-10-13,53248.77543828391
2023-10-16,51099.59921528482
2023-10-17,49992.813186804415
2023-10-18,49741.72497807904
2023-10-19,49968.092039992596
2023-10-20,50374.913675202944
2023-10-23,50796.54374207234
2023-10-24,48599.501849204746
2023-10-25,51545.71099112633
2023-10-26,53774.48920953152
2023-10-27,54476.95882903943
2023-10-30,51974.780632849746
2023-10-31,52568.516265554965
2023-11-01,49662.72517139312
2023-11-02,45516.567259741416
2023-11-03,49887.41118665524
2023-11-06,49984.723278955295
2023-11-07,50134.063154319476
2023-11-08,48766.54327511933
2023-11-09,46521.73523264697
2023-11-10,49221.50880922341
2023-11-13,48716.73146001298
2023-11-14,56294.78943423097
2023-11-15,66686.74237662496
2023-11-16,64042.808269490815
2023-11-17,64961.24357147817
2023-11-20,49966.168898606884
2023-11-21,50553.86290193193
2023-11-22,48001.668063852274
2023-11-24,47578.363541300096
2023-11-27,46790.366759189776
2023-11-28,45863.15973945675
2023-11-29,46835.684182171004
2023-11-30,47050.37591939713
2023-12-01,46600.234250474015
2023-12-04,47352.73225136179
2023-12-05,68163.96419493963
2023-12-06,60039.7193375475
2023-12-07,56784.96496049245
2023-12-08,52205.50096396751
2023-12-11,50929.419039313856
2023-12-12,46206.005459448475
2023-12-13,52990.860220738665
2023-12-14,67889.36897099564
2023-12-15,66518.05662056155
2023-12-18,68941.97697112848
2023-12-19,68717.05529550619
2023-12-20,64361.70789614579
2023-12-21,67688.13429693827
2023-12-22,68409.13143230673
2023-12-26,70470.43126187779
2023-12-27,71275.06194562408
2023-12-28,71868.83915666667
2023-12-29,71397.01289155595
2024-01-02,68415.80811320423
2024-01-03,67176.16892790102
2024-01-04,53305.098909641405
2024-01-05,53520.040818733294
2024-01-08,55062.85826040232
2024-01-09,52724.10776321296
2024-01-10,51767.45907356194
2024-01-11,49567.21595533429
2024-01-12,50563.949054022465
2024-01-16,50003.79630775207
2024-01-17,51417.52255072273
2024-01-18,52149.438945772345
2024-01-19,56191.34715892332
2024-01-22,58144.1527338686
2024-01-23,57772.488525861794
2024-01-24,56974.44734722915
2024-01-25,59452.06241130818
2024-01-26,58943.148677291974
2024-01-29,60419.38023537864
2024-01-30,63853.909771442646
2024-01-31,56843.568892128584
2024-02-01,61675.86924198594
2024-02-02,66550.03124645054
2024-02-05,64641.07866762423
2024-02-06,65075.80198308512
2024-02-07,68494.5353259657
2024-02-08,67242.00038159032
2024-02-09,68059.21334567199
2024-02-12,66776.30832841362
2024-02-13,65074.16012273141
2024-02-14,71681.30120877507
2024-02-15,72338.34262181378
2024-02-16,63713.81554585
2024-02-20,53351.652317037755
2024-02-21,47120.068267672934
2024-02-22,45973.001575331444
2024-02-23,50306.78461362059
2024-02-26,49943.52020291909
2024-02-27,50611.20955616254
2024-02-28,49636.16076106021
2024-02-29,49546.39130229983
2024-03-01,51838.87786205282
2024-03-04,55282.74963918917
2024-03-05,54357.83098103974
2024-03-06,51362.53432359219
2024-03-07,55013.809036819555
2024-03-08,54226.88960219689
2024-03-11,54587.69436952702
2024-03-12,56450.843426560015
2024-03-13,54560.416899517506
2024-03-14,51057.743282862
2024-03-15,50004.5311007812
2024-03-18,53556.782912255374
2024-03-19,56268.914327064354
2024-03-20,61361.44924107198
2024-03-21,64894.50087377068
2024-03-22,62122.03891878758
2024-03-25,61047.70934876806
2024-03-26,61637.414249620764
2024-03-27,66471.39804623756
2024-03-28,68573.84204652197
2024-04-01,67822.54578657227
2024-04-02,48199.26919098453
2024-04-03,46196.97117554145
2024-04-04,47905.475974994246
2024-04-05,48578.64459565694
2024-04-08,50509.71379066442
2024-04-09,47924.22669498185
2024-04-10,50710.454101439784
2024-04-11,52862.380700099886
2024-04-12,57269.112022107875
2024-04-15,62294.575526408655
2024-04-16,63567.708640021476
2024-04-17,62965.26139298647
2024-04-18,64203.424882224186
2024-04-19,62706.095878352935
2024-04-22,62411.69879228014
2024-04-23,59579.37811059108
2024-04-24,58347.47257379764
2024-04-25,59289.24507559086
2024-04-26,53618.820648290224
2024-04-29,53772.708490620025
2024-04-30,31335.228248775897
2024-05-01,76403.90982006474
2024-05-02,73997.78769698653
2024-05-03,64159.626423167814
2024-05-06,58945.16547357586
2024-05-07,58553.26172060302
2024-05-08,60808.400196256414
2024-05-09,60478.97479889439
2024-05-10,61262.64081597435
2024-05-13,59777.44396182237
2024-05-14,59432.90739351877
2024-05-15,62178.51372001921
2024-05-16,64888.34217446115
2024-05-17,65050.22900120206
2024-05-20,61176.46506785798
2024-05-21,62144.75692490235
2024-05-22,60076.35776746953
2024-05-23,60465.4877844248
2024-05-24,66053.7864213047
2024-05-28,65317.296786925515
2024-05-29,60249.25405821126
2024-05-30,62550.36688859529
2024-05-31,61062.261184019684
2024-06-03,59555.521354059325
2024-06-04,60843.921632602025
2024-06-05,60375.0634445566
2024-06-06,63721.93060229608
2024-06-07,61620.19947264633
2024-06-10,65998.66695476568
2024-06-11,69253.53897322182
2024-06-12,71043.41767845114
2024-06-13,70555.98951415825
2024-06-14,71345.56657183185
2024-06-17,72934.32244145601
2024-06-18,72083.93352429094
2024-06-20,71287.4556933533
2024-06-21,71107.73361039521
2024-06-24,71121.29857753008
2024-06-25,71751.42029246595
2024-06-26,71073.86481238532
2024-06-27,56893.6277052569
2024-06-28,56969.90077167885
2024-07-01,56622.9552573938
2024-07-02,56547.375013607736
2024-07-03,54754.90702679207
2024-07-05,60579.52396602204
2024-07-08,60274.744992001695
2024-07-09,58373.334428569615
2024-07-10,61013.14834964376
2024-07-11,59998.92243385096
2024-07-12,29228.263351711663
2024-07-15,35806.78944623453
2024-07-16,37611.584656350744
2024-07-17,51433.24514212514
2024-07-18,56288.446765931396
2024-07-19,54288.803318468505
2024-07-22,62712.07368900461
2024-07-23,57922.770361202296
2024-07-24,60193.987051191696
2024-07-25,65469.248145647245
2024-07-26,62411.92715302001
2024-07-29,63763.60948316182
2024-07-30,65241.980004684454
2024-07-31,61357.71906771939
2024-08-01,69529.68926228465
2024-08-02,74380.20641755384
2024-08-05,80476.60900665532
2024-08-06,85497.85958267906
2024-08-07,89634.65210583943
2024-08-08,82219.00408063139
2024-08-09,74971.31685898955
2024-08-12,74347.99268589512
2024-08-13,70592.24874581692
2024-08-14,70777.67829970835
2024-08-15,72110.7111252339
2024-08-16,73435.19437519948
2024-08-19,76862.87640431001
2024-08-20,76394.1102197504
2024-08-21,76025.16220472702
2024-08-22,71271.83665030584
2024-08-23,76937.7982191623
2024-08-26,76718.04531416492
2024-08-27,74515.33962061004
2024-08-28,73909.56152395326
2024-08-29,75204.86181716471
2024-08-30,74649.6489281303
2024-09-03,66549.3552262821
2024-09-04,66619.83242612417
2024-09-05,67265.94268520547
2024-09-06,62194.316898935984
2024-09-09,67947.59850936796
2024-09-10,70162.56962997015
2024-09-11,72863.63584207017
2024-09-12,76059.9703718219
2024-09-13,79944.44298378685
2024-09-16,79636.803638693
2024-09-17,78507.55268373364
2024-09-18,78630.6223162239
2024-09-19,79123.37695223253
2024-09-20,81914.13892637705
2024-09-23,26584.27819995612
2024-09-24,30054.32147211297
2024-09-25,57453.143063673844
2024-09-26,58237.579275923636
2024-09-27,60574.03159136061
2024-09-30,59213.257988529615
2024-10-01,55230.38516692404
2024-10-02,46397.088522566126
2024-10-03,46226.84603137062
2024-10-04,46535.87524545728
2024-10-07,47095.15276059557
2024-10-08,51901.99861330165
2024-10-09,48594.523974091964
2024-10-10,46995.122844503916
2024-10-11,44934.353000039446
2024-10-14,50947.40347897451
2024-10-15,48529.1120329828
2024-10-16,49729.18089423346
2024-10-17,50304.025644078225
2024-10-18,51938.1687057848
2024-10-21,51685.394081114064
2024-10-22,52030.69173955496
2024-10-23,49570.22713934022
2024-10-24,56915.94076472448
2024-10-25,57846.0997806668
2024-10-28,58848.41213730647
2024-10-29,58211.44076673907
2024-10-30,59514.265273146484
2024-10-31,53989.059239662245
2024-11-01,60106.44391772061
2024-11-04,62745.279741492704
2024-11-05,58658.76969348147
2024-11-06,63632.92583446524
2024-11-07,60304.639090251556
2024-11-08,62357.715386580625
2024-11-11,62690.386019803744
2024-11-12,63092.782380598495
2024-11-13,65077.95192174963
2024-11-14,62202.78545162976
2024-11-15,58351.71613633998
2024-11-18,62365.53456298451
2024-11-19,61426.887380224405
2024-11-20,62480.43574500214
2024-11-21,64360.6116858834
2024-11-22,66824.74594952966
2024-11-25,68915.09855602212
2024-11-26,69617.24589215759
2024-11-27,69228.19622061851
2024-11-29,69480.29168592792
2024-12-02,71440.53525445997
2024-12-03,43581.70556545603
2024-12-04,55506.793099238195
2024-12-05,76059.05428526181
2024-12-06,78858.18919641431
2024-12-09,80236.60839821018
2024-12-10,66296.23832638061
2024-12-11,62776.03015251758
2024-12-12,68633.83852103532
2024-12-13,78460.95947790102
2024-12-16,77669.00934291045
2024-12-17,63267.208397665294
2024-12-18,68316.5249732925
2024-12-19,85872.4629975596
2024-12-20,83455.28214181267
2024-12-23,81842.05317865308
2024-12-24,81974.62668397975
2024-12-26,79277.61285423324
2024-12-27,78836.27809005644
2024-12-30,81398.8016038698
