,VaR_full,VaR_no_drift,mu_deltaV,sigma_deltaV
2008-04-28,14301.47983911496,14669.196076185512,367.7162370705513,6305.676051237031
2008-04-29,14299.167278455096,14675.740369142968,376.57309068787254,6308.48917004462
2008-04-30,14285.587982028397,14665.229447497642,379.6414654692459,6303.970962874224
2008-05-01,14284.835485687678,14667.291619078185,382.4561333905084,6304.857404495253
2008-05-02,14280.413371879593,14668.050286784703,387.63691490511036,6305.1835241246445
2008-05-05,14286.330690333329,14651.582203394884,365.2515130615553,6298.104581386294
2008-05-06,14204.249140345346,14603.554820529467,399.3056801841203,6277.459611044006
2008-05-07,14154.950531509247,14577.699329570667,422.74879806142116,6266.345413013989
2008-05-08,14173.807269335797,14592.393507028097,418.5862376922996,6272.661827519918
2008-05-09,14062.61597566152,14522.440997670732,459.8250220092118,6242.5921590331245
2008-05-12,14056.93067240842,14519.156896506032,462.22622409761266,6241.180460808046
2008-05-13,14011.427176785788,14497.570843916783,486.143667130995,6231.901516403332
2008-05-14,13753.127204686692,14276.536502033972,523.4092973472799,6136.888064481855
2008-05-15,13749.950999516052,14262.766199162532,512.8151996464808,6130.968785157769
2008-05-16,13660.085324680818,14154.430981574496,494.3456568936781,6084.399990010266
2008-05-19,13656.993629279255,14176.97152831346,519.9778990342035,6094.0892316711925
2008-05-20,13614.442758706555,14149.946200946086,535.5034422395313,6082.472169722314
2008-05-21,13613.368891306714,14138.739018615668,525.370127308954,6077.654669100212
2008-05-22,13615.440647219251,14110.227694501391,494.78704728214,6065.3988390790755
2008-05-23,13588.489968858039,14095.550825493698,507.0608566356584,6059.0898647543545
2008-05-26,13602.3694638775,14103.409225438267,501.03976156076726,6062.467863390009
2008-05-27,13605.86221332428,14098.700331273716,492.83811794943625,6060.443706032851
2008-05-28,13568.91781010057,14072.436017685448,503.5182075848795,6049.153772192196
2008-05-29,13580.598874042142,14074.925398665031,494.3265246228901,6050.223853329829
2008-05-30,13417.45394906335,13850.489306481693,433.03535741834344,5953.748130722834
2008-06-02,13398.516400313656,13822.664456425182,424.148056111526,5941.7873872901755
2008-06-03,13394.603674139149,13797.420486800123,402.81681266097416,5930.93605679625
2008-06-04,13412.504941687072,13806.650448363493,394.1455066764214,5934.9036326117
2008-06-05,13339.117314029716,13754.70832621078,415.5910121810642,5912.575878997411
2008-06-06,13345.013612004974,13764.286117972038,419.2725059670653,5916.692972519035
2008-06-09,13369.102434036351,13780.647823945303,411.5453899089516,5923.72618803931
2008-06-10,13384.110425846737,13786.444063672303,402.3336378255663,5926.217749938405
2008-06-11,13511.117895588706,13872.740456399812,361.62256081110485,5963.312972751153
2008-06-12,13489.397760972144,13857.619998575334,368.22223760318883,5956.813318080756
2008-06-13,13463.581229284826,13838.39460021042,374.8133709255951,5948.5491205463095
2008-06-16,13448.336344144267,13839.763005543717,391.4266613994494,5949.137340970506
2008-06-17,13367.921333952412,13795.35463626563,427.4333023132189,5930.048033746239
2008-06-18,13347.70787663851,13789.351207579402,441.64333094089255,5927.467409948216
2008-06-19,13286.977622206301,13693.140907892179,406.1632856858771,5886.110611697701
2008-06-20,13256.544542851309,13675.981471218844,419.43692836753485,5878.734484995064
2008-06-23,13310.860303917556,13716.50713322601,405.6468293084544,5896.1547781762265
2008-06-24,13321.751283508065,13705.789079540418,384.03779603235347,5891.547533573993
2008-06-25,13325.694861003534,13704.773461037592,379.078600034058,5891.1109615057485
2008-06-26,13329.877298391182,13713.632172480946,383.75487408976363,5894.918952366534
2008-06-27,13350.849187952419,13715.928692654026,365.0795047016081,5895.906130680966
2008-06-30,13320.701815874889,13667.61917081717,346.9173549422816,5875.13988055306
2008-07-01,13321.28608730663,13667.704084055604,346.41799674897493,5875.176381215485
2008-07-02,13313.991659868972,13667.409637490622,353.41797762165044,5875.049810908324
2008-07-03,13330.944088627393,13658.068843013878,327.12475438648386,5871.034592642399
2008-07-04,13335.517338126996,13660.540602443732,325.02326431673697,5872.097099010185
2008-07-07,13338.39979912042,13658.080403014317,319.6806038938977,5871.039561804822
2008-07-08,13322.675574249637,13648.105955654008,325.4303814043698,5866.751962571873
2008-07-09,13321.261490820652,13647.454132205074,326.19264138442117,5866.4717708360595
2008-07-10,13324.025477024792,13644.089634947324,320.06415792253233,5865.025513681103
2008-07-11,13316.602714956935,13655.81672161651,339.21400665957515,5870.066499511316
2008-07-14,13301.437110516641,13645.53985612719,344.1027456105488,5865.648903328047
2008-07-15,13301.33209471432,13645.56684297327,344.2347482589498,5865.660503848494
2008-07-16,13305.282291463098,13616.010786181116,310.7284947180181,5852.955586788597
2008-07-17,13296.675077288188,13601.70404400403,305.02896671584176,5846.805714563238
2008-07-18,13275.047637569523,13595.529910437,320.48227286747755,5844.151711851123
2008-07-21,13276.764619889913,13593.404636211528,316.6400163216146,5843.238145032855
2008-07-22,13276.77313362232,13597.041447507047,320.26831388472567,5844.801458643902
2008-07-23,13272.735009941103,13595.340068247848,322.605058306744,5844.070106605721
2008-07-24,13271.800102492543,13594.751259108398,322.9511566158552,5843.817002095419
2008-07-25,13288.573036730371,13604.243974099043,315.6709373686719,5847.89752465895
2008-07-28,13290.13630708818,13604.756538973274,314.6202318850942,5848.11785493713
2008-07-29,13314.787340931434,13617.771007869445,302.9836669380103,5853.7122327347915
2008-07-30,13314.834779301485,13617.229355203819,302.39457590233354,5853.47939882733
2008-07-31,13313.593784684164,13620.911433546878,307.3176488627144,5855.062170855602
2008-08-01,13324.562940648078,13621.538416167841,296.9754755197627,5855.331684554717
2008-08-04,13359.591460436346,13636.689649238162,277.0981888018159,5861.8445682207375
2008-08-05,13416.471082265542,13674.13831367837,257.66723141282904,5877.9421883824025
2008-08-08,13420.685273170518,13681.521304374617,260.83603120409936,5881.115828394987
2008-08-11,13457.098992507768,13710.89400940497,253.79501689720283,5893.741930173709
2008-08-12,13429.126352054289,13689.623935922782,260.4975838684933,5884.598812018624
2008-08-13,13437.769101897286,13694.391094744558,256.62199284727365,5886.648014923731
2008-08-26,13418.516866217793,13680.639202118138,262.12233590034515,5880.736649396729
2008-08-27,13505.070405250653,13732.637681043065,227.56727579241175,5903.088628438714
2008-08-28,13503.602212215737,13740.818291792906,237.21607957716853,5906.60513207135
2008-08-29,13494.359794440157,13753.267863389756,258.9080689495985,5911.956684062251
2008-09-01,13508.015673402631,13760.516777056248,252.50110365361664,5915.072689947433
2008-09-02,13513.18775510688,13755.159375544477,241.97162043759835,5912.769766308388
2008-09-03,13536.14210345233,13772.68619780539,236.54409435306025,5920.303816764251
2008-09-04,13536.915255598708,13763.96650334377,227.05124774506297,5916.5555835103505
2008-09-05,13752.278308022804,13930.280444309623,178.00213628681962,5988.047015562156
2008-09-08,13754.170257567464,13931.005063131573,176.83480556410822,5988.358498995067
2008-09-09,13837.207952285084,14042.65417395602,205.44622167093596,6036.351798737685
2008-09-10,14212.02330371609,14357.890876947404,145.8675732313126,6171.858919795991
2008-09-11,14228.746987880277,14353.0630044642,124.31601658392333,6169.78361861809
2008-09-12,14233.07683364131,14352.93108381332,119.85425017201139,6169.726911428099
2008-09-15,14261.087723157561,14411.284023707196,150.19630054963403,6194.810408417101
2008-09-16,14328.925172156012,14453.63637419569,124.71120203967888,6213.01591884875
2008-09-17,14321.795527567876,14448.9255326392,127.13000507132426,6210.990924388954
2008-09-18,14321.714298656592,14448.683211572732,126.96891291613996,6210.886760661262
2008-09-19,14342.981534494656,14486.932421096019,143.95088660136227,6227.328501791254
2008-09-22,14601.027650401094,14818.201437844158,217.1737874430642,6369.727246383451
2008-09-23,14614.082217547293,14823.935114958216,209.85289741092325,6372.191915222552
2008-09-24,14677.200264091032,14867.30267624492,190.10241215388808,6390.833822467222
2008-09-25,14669.48840083894,14863.95804506144,194.4696442224987,6389.39610490967
2008-09-26,14672.490140932972,14868.574926299516,196.084785366544,6391.380709744396
2008-09-29,14687.86313611633,14873.858278453374,185.99514233704434,6393.651802650497
2008-09-30,15288.258183343654,15387.97540968663,99.71722634297569,6614.6493314251775
2008-10-01,15272.557364205779,15388.899210722248,116.34184651646825,6615.046434990782
2008-10-02,15281.54023710934,15390.547276890824,109.00703978148267,6615.754869953139
2008-10-03,15666.530418338534,15705.481792291523,38.951373952988625,6751.132093159942
2008-10-06,15688.062941621105,15717.115842279349,29.05290065824454,6756.133086398162
2008-10-07,15903.099245496096,15890.33681881995,-12.762426676146465,6830.593565191352
2008-10-08,16007.324709578508,15960.842047037118,-46.48266254138923,6860.900824481298
2008-10-09,16005.6041950989,15953.177242638347,-52.42695246055281,6857.606044502645
2008-10-10,16850.675811025118,16689.992601953014,-160.68320907210466,7174.332260532763
2008-10-13,17250.531448477166,17029.033171781375,-221.49827669579136,7320.071671912993
2008-10-14,18565.031343141913,18481.411896964313,-83.61944617760098,7944.3887576720435
2008-10-15,18584.91318479894,18485.823114519757,-99.09007027918321,7946.284956260683
2008-10-16,19530.02854408909,19319.88020428077,-210.1483398083208,8304.811339639566
2008-10-17,19588.406643003967,19411.693292512682,-176.71335049128584,8344.27795994018
2008-10-20,19640.024461937144,19446.366478048127,-193.6579838890177,8359.18251738937
2008-10-21,19790.617066466897,19639.822271666642,-150.79479480025523,8442.341100753983
2008-10-22,20066.71063765504,19853.19308215734,-213.51755549770024,8534.060319909318
2008-10-23,20652.477260126587,20358.701941885378,-293.7753182412098,8751.35751151548
2008-10-24,20656.4738985906,20371.814377782564,-284.65952080803544,8756.994001244082
2008-10-27,20968.641477036068,20621.119313374795,-347.52216366127345,8864.15980321814
2008-10-28,21122.248140959695,20735.90458607162,-386.3435548880726,8913.50120824947
2008-10-29,22393.184411868853,22145.796348507123,-247.3880633617299,9519.554919376747
2008-10-30,22421.347436964974,22158.245301912044,-263.10213505293126,9524.9062056327
2008-10-31,22429.858632138377,22199.154194432464,-230.70443770591487,9542.491233640296
2008-11-03,22435.219745926875,22199.15822848986,-236.06151743701292,9542.492967713451
2008-11-04,22434.255782794713,22198.730499302597,-235.52528349211465,9542.309104761553
2008-11-05,22846.83927068115,22695.08363177815,-151.75563890299978,9755.670630788782
2008-11-06,23095.5705866248,22876.634577824727,-218.93600880007097,9833.711816319312
2008-11-07,23559.59434787662,23259.123712820267,-300.4706350563522,9998.127955136573
2008-11-10,23648.572057091595,23389.385586570956,-259.1864705206407,10054.12210597027
2008-11-11,23634.21705913702,23386.223212129233,-247.99384700778586,10052.76273299041
2008-11-12,23834.57589817065,23523.121563409124,-311.45433476152573,10111.609628937274
2008-11-13,24042.37596282335,23669.990298502962,-372.3856643203888,10174.742377367857
2008-11-14,24432.81107171498,24137.683111161186,-295.12796055379306,10375.784026330635
2008-11-17,24654.099155101132,24303.855024913253,-350.24413018787874,10447.214406802248
2008-11-18,24678.81072542725,24307.02267084813,-371.7880545791193,10448.576045777323
2008-11-19,24677.216125445917,24311.586980431235,-365.62914501468174,10450.538052248512
2008-11-20,25018.947694165516,24588.16605825924,-430.78163590627486,10569.427871313961
2008-11-21,25167.58802857027,24691.753740931894,-475.8342876383742,10613.955899055883
2008-11-24,25452.55442161851,25062.82830011351,-389.72612150500186,10773.465387435652
2008-11-25,25712.602214031132,25396.362384144093,-316.23982988704023,10916.8377900554
2008-11-26,25712.561589124914,25408.984834474984,-303.57675464993093,10922.263655409308
2008-11-27,25708.548299096445,25424.936229611765,-283.6120694846783,10929.120495400772
2008-11-28,25710.651658999086,25424.45144379096,-286.20021520812446,10928.912106179961
2008-12-01,25711.68142086686,25424.94719936271,-286.7342215041492,10929.125210839535
2008-12-02,26297.85948671571,25915.78970334816,-382.0697833675507,11140.117947335502
2008-12-03,26418.687442693288,26086.24920482873,-332.4382378645581,11213.391383085454
2008-12-04,26415.547532258228,26095.875375019357,-319.6721572388713,11217.529272477683
2008-12-05,26482.53338989998,26134.612160629975,-347.92122927000617,11234.18060224778
2008-12-08,26470.987110882288,26136.86135787536,-334.1257530069258,11235.14743840779
2008-12-09,26927.158869627896,26696.96771911437,-230.1911505135257,11475.91382055085
2008-12-10,27118.24524782227,26830.51000530172,-287.73524252054847,11533.318083979168
2008-12-11,27151.07510710788,26890.376123981012,-260.6989831268705,11559.052033465969
2008-12-12,27149.932911069893,26891.472422864696,-258.46048820519565,11559.52328666757
2008-12-15,27148.636386350125,26903.415028038675,-245.22135831145127,11564.656914921214
2008-12-16,27146.533825517137,26916.385948532406,-230.14787698473108,11570.232573075557
2008-12-17,27372.533557506453,27218.21652875782,-154.31702874863362,11699.976960659833
2008-12-18,27363.256630445074,27219.504941400977,-143.75168904409733,11700.530795560251
2008-12-19,27438.00059381677,27264.81173984602,-173.18885397074922,11720.006300041163
2008-12-22,27433.18456773661,27261.27056976335,-171.91399797326176,11718.484098601652
2008-12-23,27442.280413444932,27260.19070013483,-182.08971331010414,11718.019907652151
2008-12-24,27465.08347619062,27266.366345658917,-198.7171305317014,11720.674560291594
2008-12-25,27445.656721132596,27273.63419900028,-172.02252213231444,11723.79870755369
2008-12-26,27446.410374830448,27273.559810275972,-172.85056455447406,11723.766730941275
2008-12-29,27445.048368952044,27270.547155447726,-174.5012135043169,11722.471716183652
2008-12-30,27440.55270204667,27275.934001835663,-164.61870021100506,11724.78729694784
2008-12-31,27457.126021741537,27320.753302321733,-136.3727194198039,11744.053246372772
2009-01-01,27454.344431702473,27323.022495164536,-131.3219365379375,11745.028677806791
2009-01-02,27448.85465378123,27322.250604009,-126.60404977222939,11744.696873967758
2009-01-05,27449.55985041613,27317.540027258503,-132.01982315763033,11742.671993337022
2009-01-06,27520.593687005883,27363.495829539093,-157.09785746678864,11762.42647751946
2009-01-07,27525.284421071017,27353.10065529068,-172.18376578033644,11757.9580253312
2009-01-08,27585.72703180545,27380.219991355618,-205.5070404498336,11769.615497701328
2009-01-09,27554.45534011192,27383.259639083833,-171.1957010280852,11770.922115581712
2009-01-12,27658.6452869388,27449.91998677396,-208.72530016484134,11799.576620969308
2009-01-13,27744.745001477248,27502.02458457501,-242.72041690223813,11821.974216093613
2009-01-14,27780.877646612324,27509.556815885313,-271.32083072700925,11825.212008426544
2009-01-15,27915.339456992533,27592.0861943864,-323.253262606133,11860.687948814486
2009-01-16,27915.36017798212,27589.612126589116,-325.74805139300094,11859.624450175743
2009-01-19,27901.67970550072,27600.12286194852,-301.55684355220023,11864.142577269584
2009-01-20,27903.109186901456,27600.517566444403,-302.5916204570522,11864.31224428297
2009-01-21,28121.04918097425,27752.452412035807,-368.59676893844,11929.622702485205
2009-01-22,28172.801645536616,27843.737862582195,-329.0637829544198,11968.862513334228
2009-01-23,28216.89583576642,27864.915165089453,-351.98067067696576,11977.965753113442
2009-01-26,28208.806882340603,27867.71854880505,-341.0883335355554,11979.170810941154
2009-01-27,28205.44012459217,27892.30100799558,-313.13911659659186,11989.737785667867
2009-01-28,28207.592365042256,27897.316880933322,-310.275484108933,11991.893900406214
2009-01-29,28213.033084210103,27907.100189113728,-305.9328950963755,11996.099336871488
2009-01-30,28337.748937972705,27986.374510604976,-351.3744273677311,12030.176063906105
2009-02-02,28369.28741722831,28000.377256143533,-368.91016108477487,12036.195260645685
2009-02-03,28390.837168330843,28008.12295667551,-382.71421165533434,12039.524814500639
2009-02-04,28397.322333817516,28045.29455887698,-352.02777494053515,12055.5033371525
2009-02-05,28409.72935115554,28043.14588676995,-366.5834643855877,12054.579712560062
2009-02-06,28405.055100383055,28052.070963826718,-352.98413655633675,12058.416231232253
2009-02-09,28412.435807496087,28072.790240047652,-339.6455674484353,12067.32258459932
2009-02-10,28424.685228066035,28071.871556505797,-352.81367156023884,12066.927680831011
2009-02-11,28370.96064891079,28029.144750297346,-341.8158986134426,12048.561207490877
2009-02-12,28373.30579655696,28039.62855954655,-333.6772370104111,12053.067760172094
2009-02-13,28354.854495637122,28032.38744426749,-322.46705136963214,12049.95510648867
2009-02-16,28351.586325486493,28030.157206106975,-321.4291193795191,12048.996420049121
2009-02-17,28314.567534483816,28011.625123070986,-302.94241141283,12041.030249880514
2009-02-18,28405.291134870917,28035.364849644335,-369.92628522658026,12051.234968976163
2009-02-19,28405.91610197731,28035.17043033909,-370.7456716382169,12051.151396219306
2009-02-20,28424.21577087476,28032.808320468303,-391.4074504064588,12050.136023627292
2009-02-23,28419.60754649104,28032.630231410025,-386.97731508101276,12050.05947056304
2009-02-24,28590.2785084271,28144.24721785706,-446.03129057004116,12098.0389613746
2009-02-25,28562.344053640532,28170.91755291097,-391.42650072956155,12109.503426922302
2009-02-26,28657.32777878768,28228.74223218505,-428.5855466026308,12134.359846686228
2009-02-27,28673.733991121313,28231.597138447145,-442.13685267416713,12135.587051909468
2009-03-02,28696.28454339248,28236.564897586435,-459.7196458060454,12137.722484531014
2009-03-03,28872.370311665436,28349.08336430356,-523.286947361877,12186.0894841413
2009-03-04,28883.107526842134,28343.214547577314,-539.892979264818,12183.566724414892
2009-03-05,28897.77724918016,28367.0256795167,-530.7515696634599,12193.802137701567
2009-03-06,28955.286440027237,28399.896956858658,-555.3894831685784,12207.932129913292
2009-03-09,28950.893107390082,28400.591165744645,-550.3019416454365,12208.230541382072
2009-03-10,29003.89697868881,28426.660534748757,-577.2364439400521,12219.436676670355
2009-03-11,29068.156196135827,28539.732320436065,-528.4238756997617,12268.041525046236
2009-03-12,29055.275484693833,28554.15274979902,-501.12273489481146,12274.240266654862
2009-03-13,29079.226228848776,28606.758316542695,-472.4679123060821,12296.85320744961
2009-03-16,29074.29111369701,28609.296591313323,-464.99452238368775,12297.944305990353
2009-03-17,29073.42766390334,28610.136639525077,-463.29102437826276,12298.305407707396
2009-03-18,29082.730796436146,28634.338113134054,-448.39268330209245,12308.708612610255
2009-03-19,29210.792662961856,28814.019835253348,-396.7728277085093,12385.946296674758
2009-03-20,29211.458566122335,28813.21190170794,-398.24666441439535,12385.598999714392
2009-03-23,29259.996266024835,28838.49193028607,-421.50433573876563,12396.465830449479
2009-03-24,29381.650590775767,29028.86359217617,-352.7869985995956,12478.298674115902
2009-03-25,29480.26982568319,29081.313989372447,-398.95583631074265,12500.844913988949
2009-03-26,29479.804054481952,29111.09628734528,-368.70776713667016,12513.647082703768
2009-03-27,29479.931441563942,29119.92795459421,-360.00348696973043,12517.443448392443
2009-03-30,29573.93674172686,29173.09102253916,-400.8457191876975,12540.296035719637
2009-03-31,29718.959084442347,29254.453010429905,-464.50607401244366,12575.270163535448
2009-04-01,29715.489168024906,29267.79115454603,-447.69801347887585,12581.003675820933
2009-04-02,29723.812981484174,29296.281492027418,-427.5314894567582,12593.250484563212
2009-04-03,29738.11576786229,29354.900464244936,-383.21530361735466,12618.448337761194
2009-04-06,29741.786825940064,29346.10674785018,-395.68007808988455,12614.668285563119
2009-04-07,29793.527827756632,29378.07531861659,-415.4525091400446,12628.410241838506
2009-04-08,29820.928335163473,29389.863387476016,-431.06494768745586,12633.477441370858
2009-04-09,29821.250855922543,29392.9906020207,-428.2602539018414,12634.821700576276
2009-04-10,29820.592201352243,29428.710200873385,-391.88200047885675,12650.176067501048
2009-04-13,29822.94330954364,29427.904981992633,-395.0383275510067,12649.829937461884
2009-04-14,29814.60916945453,29445.881979260048,-368.72719019448067,12657.5574993919
2009-04-15,29838.327986412296,29455.013087336003,-383.31489907629475,12661.482582212851
2009-04-16,29835.631317274125,29459.231333135456,-376.39998413866954,12663.295830285731
2009-04-17,29838.78341325298,29457.899774467955,-380.8836387850239,12662.723448707568
2009-04-20,29851.03308057207,29453.773162689617,-397.25991788245346,12660.949590281498
2009-04-21,29938.252496828758,29503.876297399234,-434.3761994295239,12682.4868398342
2009-04-22,29923.835909826936,29513.962654582167,-409.8732552447673,12686.822544436029
2009-04-23,29922.539853954317,29514.904547998347,-407.6353059559715,12687.227425162033
2009-04-24,29871.5117475398,29508.798036507702,-362.7137110320985,12684.602490362391
2009-04-27,29875.190896677625,29517.307139794662,-357.8837568829628,12688.260199246737
2009-04-28,29896.779736661167,29527.689200349767,-369.09053631139807,12692.72301440476
2009-04-29,29914.612013335318,29532.393508845656,-382.2185044896599,12694.74520057407
2009-04-30,29914.06958529913,29556.85890174665,-357.21068355247803,12705.261853381675
2009-05-01,29907.0548725988,29554.450696439213,-352.6041761595891,12704.226666282484
2009-05-04,29907.26749660338,29553.21884922039,-354.0486473829933,12703.69714650061
2009-05-05,29951.93096428608,29643.409389504734,-308.5215747813459,12742.466301058601
2009-05-06,29970.22145897644,29649.185980410217,-321.03547856622487,12744.949416748195
2009-05-07,29978.696908787944,29676.13602041701,-302.5608883709352,12756.534115798377
2009-05-08,29995.300471623974,29686.10052118956,-309.19995043441133,12760.817439407774
2009-05-11,30048.375706974817,29778.570662342074,-269.8050446327425,12800.566499376133
2009-05-12,30081.646052403798,29793.258910011726,-288.3871423920724,12806.880364913422
2009-05-13,30080.599282634666,29795.433114512634,-285.16616812203137,12807.81496481792
2009-05-14,30140.006129198948,29825.65468062611,-314.3514485728372,12820.805956599808
2009-05-15,30139.676553864163,29819.64312979137,-320.03342407279354,12818.221841428633
2009-05-18,30154.362943148764,29817.797314623334,-336.56562852543095,12817.42840241264
2009-05-19,30158.08998802535,29839.8024768526,-318.28751117274965,12826.887504585113
2009-05-20,30147.20145746985,29841.210524472088,-305.9909329977622,12827.49276557604
2009-05-21,30121.808014404876,29847.596611081342,-274.2114033235341,12830.237878067821
2009-05-22,30071.439409102342,29817.10411335214,-254.33529575020162,12817.130424075465
2009-05-25,30069.21760918712,29818.215984950104,-251.00162423701337,12817.608371337941
2009-05-26,30072.959383610607,29816.639586343492,-256.3197972671162,12816.930743273711
2009-05-27,30036.415329595908,29819.49264331234,-216.9226862835669,12818.157153562854
2009-05-28,30095.65492100733,29839.187420442177,-256.46750056515407,12826.62311746688
2009-05-29,30095.608898515973,29842.714866643248,-252.89403187272504,12828.139419581637
2009-06-01,30118.58488733087,29882.908952565194,-235.6759347656754,12845.41718202227
2009-06-02,30117.31740192624,29895.804916087553,-221.51248583868895,12850.960619298467
2009-06-03,30116.446142106928,29901.566667046984,-214.87947505994444,12853.43735591371
2009-06-04,30158.108871315784,29930.049862227577,-228.0590090882069,12865.681094478536
2009-06-05,30155.52783909552,29935.568865909874,-219.95897318564718,12868.053484155884
2009-06-08,30209.39133755977,29967.084912451726,-242.3064251080434,12881.600919126178
2009-06-09,30205.90309702037,29965.899797466882,-240.00329955348826,12881.091487584117
2009-06-10,30190.958384304166,29969.124907454105,-221.83347685006208,12882.477827960469
2009-06-11,30197.88231680336,29965.985893121677,-231.89642368168143,12881.128496518058
2009-06-12,30197.1405619508,29976.907091774574,-220.23347017622476,12885.823064675626
2009-06-15,30212.150811672298,29974.432202205084,-237.71860946721486,12884.75921279126
2009-06-16,30310.27277646739,30016.69827617975,-293.57450028763907,12902.927636545206
2009-06-17,30321.923904865293,30018.72153600181,-303.20236886348226,12903.79735162292
2009-06-18,30317.38425629648,30021.82974492939,-295.55451136708984,12905.133441105607
2009-06-19,30322.934970491024,30023.660675107254,-299.2742953837691,12905.920481684661
2009-06-22,30320.155251140768,30030.256644233617,-289.89860690715096,12908.755813923646
2009-06-23,30412.388923920294,30082.20134960022,-330.18757432007766,12931.084677953932
2009-06-24,30405.020533729505,30094.884590166483,-310.13594356302315,12936.536674496578
2009-06-25,30404.279436227338,30095.22231101558,-309.05712521176054,12936.681846615016
2009-06-26,30413.444731452226,30112.556320172796,-300.88841127943016,12944.133014753128
2009-06-29,30414.5485210668,30112.26230535669,-302.2862157101107,12944.006630036814
2009-06-30,30407.697650605234,30115.810934188466,-291.8867164167679,12945.532037681722
2009-07-01,30426.14808214206,30124.212779865567,-301.93530227649205,12949.143640989574
2009-07-02,30423.836285437043,30141.128281339097,-282.70800409794595,12956.414910115867
2009-07-03,30526.418696573663,30198.927587800838,-327.4911087728262,12981.260423165188
2009-07-06,30520.473591379865,30198.08444376426,-322.38914761560426,12980.897990682071
2009-07-07,30526.242064357488,30197.19041116091,-329.05165319657857,12980.513683324894
2009-07-08,30541.792807020032,30206.52332915046,-335.2694778695721,12984.525515817228
2009-07-09,30539.39073072642,30205.977155349803,-333.41357537661753,12984.290738462238
2009-07-10,30467.789446116018,30173.765531762292,-294.0239143537252,12970.444303908336
2009-07-13,30433.81052306529,30154.06479527244,-279.7457277928506,12961.975778323798
2009-07-14,30429.847432457984,30146.725671584525,-283.1217608734572,12958.82099490993
2009-07-15,30422.564027426597,30146.87920541642,-275.6848220101782,12958.886992705704
2009-07-16,30440.96865862666,30197.807762102617,-243.16089652404327,12980.7790567665
2009-07-17,30439.587287742324,30198.503127604898,-241.08416013742678,12981.077965416423
2009-07-20,30423.9355901831,30193.08456132765,-230.8510288554497,12978.748749593755
2009-07-21,30428.7011672325,30203.332735806518,-225.36843142597917,12983.154012707335
2009-07-22,30423.33018529857,30207.754759806212,-215.57542549235984,12985.054856535997
2009-07-23,30425.218481660435,30204.169553104755,-221.04892855567874,12983.513725589304
2009-07-24,30340.28187090534,30164.319869017665,-175.96200188767372,12966.384007144457
2009-07-27,30330.181324536345,30166.27280043516,-163.90852410118555,12967.223490972
2009-07-28,30329.664561413978,30166.324048437575,-163.340512976405,12967.245520352466
2009-07-29,30340.593343968274,30171.801242927104,-168.79210104116956,12969.59993800025
2009-07-30,30305.301255464088,30153.079058914012,-152.22219655007646,12961.552051344086
2009-07-31,30299.790506028014,30163.059732464928,-136.7307735630845,12965.842326956898
2009-08-03,30304.742952975867,30178.092119485646,-126.65083349021995,12972.304123659129
2009-08-04,30302.772850941677,30203.047839117073,-99.72501182460576,12983.031547493672
2009-08-05,30304.639605234508,30202.313318102893,-102.32628713161564,12982.715807520999
2009-08-06,30316.620224127477,30187.063802789533,-129.5564213379435,12976.16067641463
2009-08-07,30325.703723345116,30188.379065144938,-137.3246582001769,12976.726052887376
2009-08-10,30337.09570367131,30175.14303430564,-161.95266936567035,12971.036434844007
2009-08-11,30325.63488260039,30170.436241468135,-155.19864113225353,12969.01318075977
2009-08-12,30305.76874408017,30160.114595416057,-145.65414866411547,12964.57633527881
2009-08-13,30301.342648136208,30144.671025068717,-156.67162306749077,12957.93778800062
2009-08-14,30291.5124750927,30157.514632060676,-133.99784303202136,12963.458719386368
2009-08-17,30303.583019448677,30140.04046133011,-163.542558118568,12955.947301629138
2009-08-18,30386.543723245864,30189.988122936964,-196.5556003089009,12977.417719774337
2009-08-19,30386.44423082335,30190.681652204286,-195.76257861906205,12977.715839103377
2009-08-20,30370.07658157614,30195.939348629756,-174.13723294638416,12979.975903681052
2009-08-21,30369.188185998148,30199.878713203067,-169.30947279508118,12981.669272337249
2009-08-24,30366.543532643318,30224.946466606736,-141.5970660365834,12992.444854821448
2009-08-25,30364.500533223174,30224.365839802667,-140.13469342050553,12992.195267556126
2009-08-26,30360.804522426082,30210.233636915567,-150.5708855105139,12986.12042249757
2009-08-27,30363.725314843996,30209.980801886184,-153.74451295781276,12986.011739255393
2009-08-28,30354.876051416708,30211.508656138165,-143.36739527854334,12986.668500124664
2009-08-31,30353.70054868675,30211.687978116766,-142.01257056998236,12986.745583169983
2009-09-01,30361.731045934066,30213.893445349247,-147.83760058481957,12987.693621619903
2009-09-02,30398.69636946626,30194.27748628054,-204.41888318571844,12979.261538315597
2009-09-03,30397.167252382245,30198.544556689696,-198.62269569254966,12981.095774053412
2009-09-04,30396.129925424477,30199.52213354511,-196.60779187936677,12981.515993602827
2009-09-07,30394.347757013744,30203.567381134973,-190.7803758787712,12983.254876955143
2009-09-08,30392.46797199521,30203.61881357674,-188.84915841847013,12983.2769856184
2009-09-09,30392.72308008616,30215.806342398522,-176.91673768763897,12988.515896340989
2009-09-10,30390.97099353425,30218.618997783466,-172.351995750785,12989.724939672955
2009-09-11,30391.34941198623,30219.667690432972,-171.68172155325618,12990.175728938484
2009-09-14,30392.465460450458,30218.40546969084,-174.05999075961833,12989.633152844763
